LineNo,UTC_Approx,TimeUS,C,NI,FIX,FIY,AFI,HAGL,offset,RI,rng,Herr,eAng,eVel,ePos
5609,2023-01-20 10:50:06.841663,126866352,0,0,0,0,0,3.83,0.16,0,0,0.5,0.01206923,0.01862229,0.06742485
5639,2023-01-20 10:50:06.941588,126966367,0,0,0,0,0,3.87,0.16,0,0,0.5,0.006867337,0.01353371,0.05417887
5672,2023-01-20 10:50:07.041525,127066363,0,0,0,0,0,3.92,0.16,0,0,0.5,0.00411254,0.01380426,0.06157416
5702,2023-01-20 10:50:07.141493,127166349,0,0,0,0,0,3.95,0.16,0,0,0.5,0.001114269,0.01019198,0.0505198
5737,2023-01-20 10:50:07.241509,127266350,0,0,0,0,0,4.01,0.16,0,0,0.5,0.002562156,0.0303556,0.08132216
5767,2023-01-20 10:50:07.341577,127366355,0,0,0,0,0,4.03,0.16,0,0,0.5,0.001484622,0.02153452,0.06771988
5800,2023-01-20 10:50:07.441568,127466345,0,0,0,0,0,4.06,0.16,0,0,0.5,0.001249109,0.02462751,0.07355051
5832,2023-01-20 10:50:07.541490,127566353,0,0,0,0,0,4.07,0.16,0,0,0.5,0.002598243,0.01555004,0.05561329
5866,2023-01-20 10:50:07.646106,127666349,0,0,0,0,0,4.1,0.16,0,0,0.5,0.003044697,0.02788035,0.06753831
5898,2023-01-20 10:50:07.757380,127766350,0,0,0,0,0,4.1,0.16,0,0,0.5,0.001168121,0.01799643,0.04865037
5932,2023-01-20 10:50:07.856015,127866352,0,0,0,0,0,4.11,0.16,0,0,0.5,0.004675305,0.03588533,0.06445553
5963,2023-01-20 10:50:07.946816,127966367,0,0,0,0,0,4.11,0.16,0,0,0.5,0.003713056,0.02384982,0.04828127
5997,2023-01-20 10:50:08.041395,128066351,0,0,0,0,0,4.13,0.16,0,0,0.5,0.002080942,0.02695345,0.06008013
6027,2023-01-20 10:50:08.141378,128166352,0,0,0,0,0,4.13,0.16,0,0,0.5,0.001204447,0.01770789,0.04429715
6062,2023-01-20 10:50:08.241381,128266349,0,0,0,0,0,4.16,0.16,0,0,0.5,0.002530913,0.01973332,0.05363546
6092,2023-01-20 10:50:08.341429,128366354,0,0,0,0,0,4.16,0.16,0,0,0.5,0.002523937,0.01290891,0.03956354
6125,2023-01-20 10:50:08.441443,128466347,0,0,0,0,0,4.18,0.16,0,0,0.5,0.002521387,0.02333787,0.04415085
6157,2023-01-20 10:50:08.541451,128566361,0,0,0,0,0,4.18,0.16,0,0,0.5,0.003128718,0.01429898,0.02773331
6191,2023-01-20 10:50:08.641444,128666362,0,0,0,0,0,4.21,0.16,0,0,0.5,0.004139289,0.061065,0.07810845
6223,2023-01-20 10:50:08.741436,128766362,0,0,0,0,0,4.22,0.16,0,0,0.5,0.003238423,0.04053161,0.05536538
6257,2023-01-20 10:50:08.841466,128866356,0,0,0,0,0,4.26,0.16,0,0,0.5,0.003907569,0.08859577,0.1121566
6290,2023-01-20 10:50:08.941560,128966352,0,0,0,0,0,4.28,0.16,0,0,0.5,0.004124419,0.05818567,0.080306
6323,2023-01-20 10:50:09.041633,129066352,0,0,0,0,0,4.32,0.16,0,0,0.5,0.002233691,0.04039132,0.06985044
6353,2023-01-20 10:50:09.141672,129166352,0,0,0,0,0,4.34,0.16,0,0,0.5,0.000326224,0.02407946,0.05064192
6388,2023-01-20 10:50:09.241616,129266349,0,0,0,0,0,4.38,0.16,0,0,0.5,0.001550497,0.0188648,0.0452773
6418,2023-01-20 10:50:09.341455,129366368,0,0,0,0,0,4.4,0.16,0,0,0.5,0.0005781373,0.01540136,0.03918481
6451,2023-01-20 10:50:09.441128,129466653,0,0,0,0,0,4.45,0.16,0,0,0.5,0.000880669,0.01770741,0.04501702
6483,2023-01-20 10:50:09.539901,129566645,0,0,0,0,0,4.48,0.16,0,0,0.5,0.0008290735,0.0151378,0.03980623
6517,2023-01-20 10:50:09.639155,129666642,0,0,0,0,0,4.52,0.16,0,0,0.5,0.00505399,0.03238571,0.05973944
6549,2023-01-20 10:50:09.739153,129766641,0,0,0,0,0,4.54,0.16,0,0,0.5,0.00438319,0.01950259,0.04505281
6583,2023-01-20 10:50:09.839145,129866643,0,0,0,0,0,4.58,0.16,0,0,0.5,0.004528503,0.01903068,0.05244019
6614,2023-01-20 10:50:09.939125,129966645,0,0,0,0,0,4.6,0.16,0,0,0.5,0.003309416,0.01351844,0.04348347
6647,2023-01-20 10:50:10.039118,130066641,0,0,0,0,0,4.63,0.16,0,0,0.5,0.0007717795,0.01466473,0.05321288
6677,2023-01-20 10:50:10.139156,130166654,0,0,0,0,0,4.64,0.16,0,0,0.5,0.0007477705,0.008756204,0.04533529
6712,2023-01-20 10:50:10.239059,130266643,0,0,0,0,0,4.67,0.16,0,0,0.5,0.0003573902,0.01379042,0.05802015
6742,2023-01-20 10:50:10.338820,130366663,0,0,0,0,0,4.68,0.16,0,0,0.5,0.0005534991,0.01205713,0.0492377
6775,2023-01-20 10:50:10.438985,130466996,0,0,0,0,0,4.73,0.16,0,0,0.5,0.003124623,0.02753737,0.07817925
6807,2023-01-20 10:50:10.538961,130567000,0,0,0,0,0,4.73,0.16,0,0,0.5,0.002951649,0.01641585,0.05984167
6841,2023-01-20 10:50:10.638947,130667009,0,0,0,0,0,4.76,0.16,0,0,0.5,0.008143983,0.04384207,0.08982902
6873,2023-01-20 10:50:10.738916,130766996,0,0,0,0,0,4.76,0.16,0,0,0.5,0.006692476,0.0261963,0.06339172
6907,2023-01-20 10:50:10.838875,130867000,0,0,0,0,0,4.78,0.16,0,0,0.5,0.002360429,0.01700825,0.06151877
6937,2023-01-20 10:50:10.938795,130967009,0,0,0,0,0,4.77,0.16,0,0,0.5,0.00140661,0.01204035,0.04384345
6970,2023-01-20 10:50:11.038765,131067000,0,0,0,0,0,4.78,0.16,0,0,0.5,0.0008560475,0.03772567,0.07038363
7000,2023-01-20 10:50:11.138863,131167011,0,0,0,0,0,4.77,0.16,0,0,0.5,0.0006265198,0.02945298,0.05478995
7036,2023-01-20 10:50:11.238911,131267009,0,0,0,0,0,4.8,0.16,0,0,0.5,0.006317221,0.03803394,0.07369088
7066,2023-01-20 10:50:11.338917,131367022,0,0,0,0,0,4.8,0.16,0,0,0.5,0.005558985,0.0275942,0.06286147
7099,2023-01-20 10:50:11.438890,131466996,0,0,0,0,0,4.83,0.16,0,0,0.5,0.002341792,0.03221041,0.07733192
7130,2023-01-20 10:50:11.538900,131567001,0,0,0,0,0,4.83,0.16,0,0,0.5,0.003973194,0.02506266,0.05922607
7164,2023-01-20 10:50:11.638903,131667000,0,0,0,0,0,4.86,0.16,0,0,0.5,0.001707044,0.03750019,0.08512632
7196,2023-01-20 10:50:11.738897,131766995,0,0,0,0,0,4.86,0.16,0,0,0.5,0.000661687,0.02792129,0.06487352
7230,2023-01-20 10:50:11.838873,131867000,0,0,0,0,0,4.89,0.16,0,0,0.5,0.00199092,0.03355955,0.08172701
7260,2023-01-20 10:50:11.938798,131967000,0,0,0,0,0,4.89,0.16,0,0,0.5,0.001872988,0.02325906,0.05647857
7293,2023-01-20 10:50:12.038782,132066999,0,0,0,0,0,4.92,0.16,0,0,0.5,0.002317174,0.04212065,0.08747888
7323,2023-01-20 10:50:12.138860,132166996,0,0,0,0,0,4.91,0.16,0,0,0.5,0.001444946,0.02875024,0.06120983
7358,2023-01-20 10:50:12.238930,132267017,0,0,0,0,0,4.94,0.16,0,0,0.5,0.002283238,0.04105493,0.08705898
7388,2023-01-20 10:50:12.338937,132367028,0,0,0,0,0,4.93,0.16,0,0,0.5,0.001239869,0.02724822,0.06150657
7421,2023-01-20 10:50:12.438899,132466995,0,0,0,0,0,4.95,0.16,0,0,0.5,0.003479904,0.03088555,0.07342758
7453,2023-01-20 10:50:12.538897,132567000,0,0,0,0,0,4.93,0.16,0,0,0.5,0.003099542,0.01829796,0.04425153
7487,2023-01-20 10:50:12.638896,132667000,0,0,0,0,0,4.94,0.16,0,0,0.5,0.003017933,0.02416786,0.04821255
7519,2023-01-20 10:50:12.738907,132767000,0,0,0,0,0,4.91,0.16,0,0,0.5,0.003774563,0.01668847,0.02523384
7553,2023-01-20 10:50:12.838894,132867010,0,0,0,0,0,4.92,0.16,0,0,0.5,0.004825137,0.0194607,0.04186178
7583,2023-01-20 10:50:12.938811,132967000,0,0,0,0,0,4.9,0.16,0,0,0.5,0.005765966,0.01040592,0.02464077
7617,2023-01-20 10:50:13.038794,133066999,0,0,0,0,0,4.91,0.16,0,0,0.5,0.001164021,0.008911015,0.03295707
7647,2023-01-20 10:50:13.138870,133167001,0,0,0,0,0,4.88,0.16,0,0,0.5,0.0008823499,0.005041945,0.01649589
7682,2023-01-20 10:50:13.238913,133267000,0,0,0,0,0,4.9,0.16,0,0,0.5,0.006373542,0.03279883,0.06543276
7712,2023-01-20 10:50:13.338930,133367020,0,0,0,0,0,4.88,0.16,0,0,0.5,0.005714312,0.01832821,0.03842276
7745,2023-01-20 10:50:13.438904,133466996,0,0,0,0,0,4.9,0.16,0,0,0.5,0.0007413728,0.01611825,0.04568115
7777,2023-01-20 10:50:13.538909,133567000,0,0,0,0,0,4.89,0.16,0,0,0.5,0.001165942,0.00777321,0.02203153
7811,2023-01-20 10:50:13.638903,133666995,0,0,0,0,0,4.89,0.16,0,0,0.5,0.001247454,0.01297691,0.03728382
7843,2023-01-20 10:50:13.738905,133766998,0,0,0,0,0,4.85,0.16,0,0,0.5,0.001165089,0.004868545,0.01997358
7877,2023-01-20 10:50:13.838880,133867006,0,0,0,0,0,4.85,0.16,0,0,0.5,0.003993696,0.03106902,0.05208687
7909,2023-01-20 10:50:13.938794,133967003,0,0,0,0,0,4.81,0.16,0,0,0.5,0.003712874,0.02406001,0.05048813
7942,2023-01-20 10:50:14.038783,134067014,0,0,0,0,0,4.81,0.16,0,0,0.5,0.003407372,0.02463081,0.03981204
7972,2023-01-20 10:50:14.138845,134167003,0,0,0,0,0,4.77,0.16,0,0,0.5,0.001681695,0.01996551,0.05095891
8007,2023-01-20 10:50:14.238890,134267000,0,0,0,0,0,4.74,0.16,0,0,0.5,0.002241752,0.008389251,0.04318944
8037,2023-01-20 10:50:14.338900,134367002,0,0,0,0,0,4.71,0.16,0,0,0.5,0.002662206,0.01186261,0.04794824
8070,2023-01-20 10:50:14.438902,134467000,0,0,0,0,0,4.7,0.16,0,0,0.5,0.0008173513,0.005577606,0.02829316
8103,2023-01-20 10:50:14.538904,134567002,0,0,0,0,0,4.67,0.16,0,0,0.5,0.001107947,0.009402541,0.03363071
8137,2023-01-20 10:50:14.638898,134666996,0,0,0,0,0,4.67,0.16,0,0,0.5,0.005369585,0.02805033,0.04657186
8169,2023-01-20 10:50:14.738902,134767000,0,0,0,0,0,4.65,0.16,0,0,0.5,0.004689883,0.02188016,0.04132536
8203,2023-01-20 10:50:14.838871,134867002,0,0,0,0,0,4.66,0.16,0,0,0.5,0.0006611674,0.004158196,0.01642615
8233,2023-01-20 10:50:14.938800,134967015,0,0,0,0,0,4.64,0.16,0,0,0.5,0.0006791474,0.00532963,0.01433688
8266,2023-01-20 10:50:15.038758,135066999,0,0,0,0,0,4.66,0.16,0,0,0.5,0.001380292,0.01395181,0.02048364
8296,2023-01-20 10:50:15.138827,135167003,0,0,0,0,0,4.65,0.16,0,0,0.5,0.001533706,0.01067394,0.0171144
8331,2023-01-20 10:50:15.238872,135267000,0,0,0,0,0,4.67,0.16,0,0,0.5,0.001517671,0.01604897,0.02726054
8361,2023-01-20 10:50:15.338903,135367011,0,0,0,0,0,4.67,0.16,0,0,0.5,0.001017865,0.01146596,0.0198922
8394,2023-01-20 10:50:15.438903,135467000,0,0,0,0,0,4.69,0.16,0,0,0.5,0.0004456575,0.01058766,0.02299141
8426,2023-01-20 10:50:15.538903,135567003,0,0,0,0,0,4.69,0.16,0,0,0.5,0.0003381016,0.007047025,0.01388444
8460,2023-01-20 10:50:15.638904,135667005,0,0,0,0,0,4.71,0.16,0,0,0.5,0.0007112041,0.01218297,0.02484421
8492,2023-01-20 10:50:15.738904,135767003,0,0,0,0,0,4.7,0.16,0,0,0.5,0.0009558618,0.00867282,0.01605821
8526,2023-01-20 10:50:15.838910,135867019,0,0,0,0,0,4.72,0.16,0,0,0.5,0.001752188,0.02143994,0.04272067
8556,2023-01-20 10:50:15.938862,135967002,0,0,0,0,0,4.72,0.16,0,0,0.5,0.001079525,0.01490255,0.03088904
8589,2023-01-20 10:50:16.038868,136067015,0,0,0,0,0,4.73,0.16,0,0,0.5,0.001928215,0.03256838,0.07139041
8619,2023-01-20 10:50:16.138900,136167016,0,0,0,0,0,4.72,0.16,0,0,0.5,0.0007376359,0.02295506,0.05189823
8654,2023-01-20 10:50:16.238878,136266996,0,0,0,0,0,4.71,0.16,0,0,0.5,0.001552155,0.04503451,0.1037777
8684,2023-01-20 10:50:16.338825,136366998,0,0,0,0,0,4.7,0.16,0,0,0.5,0.001314781,0.03123389,0.07585959
8717,2023-01-20 10:50:16.438816,136466999,0,0,0,0,0,4.67,0.16,0,0,0.5,0.00180961,0.02808755,0.07087804
8749,2023-01-20 10:50:16.538872,136566998,0,0,0,0,0,4.66,0.16,0,0,0.5,0.001899898,0.01964349,0.05256031
8783,2023-01-20 10:50:16.638904,136666995,0,0,0,0,0,4.65,0.16,0,0,0.5,0.001647734,0.02340176,0.05888693
8815,2023-01-20 10:50:16.738914,136767007,0,0,0,0,0,4.64,0.16,0,0,0.5,0.001406929,0.01690027,0.04194093
8849,2023-01-20 10:50:16.838906,136867010,0,0,0,0,0,4.63,0.16,0,0,0.5,0.003146748,0.01909153,0.04600162
8879,2023-01-20 10:50:16.938875,136967003,0,0,0,0,0,4.62,0.16,0,0,0.5,0.0006079715,0.01270876,0.02916915
8912,2023-01-20 10:50:17.038871,137067002,0,0,0,0,0,4.62,0.16,0,0,0.5,0.001075495,0.01373353,0.02801299
8942,2023-01-20 10:50:17.138909,137167011,0,0,0,0,0,4.62,0.16,0,0,0.5,0.002914666,0.008788385,0.01561022
8977,2023-01-20 10:50:17.238929,137267017,0,0,0,0,0,4.63,0.16,0,0,0.5,0.006330282,0.01478446,0.02673113
9007,2023-01-20 10:50:17.338923,137367020,0,0,0,0,0,4.64,0.16,0,0,0.5,0.01007559,0.008568217,0.01477847
9040,2023-01-20 10:50:17.438910,137467008,0,0,0,0,0,4.65,0.16,0,0,0.5,0.00245947,0.01276613,0.02696574
9072,2023-01-20 10:50:17.538911,137566998,0,0,0,0,0,4.65,0.16,0,0,0.5,0.001626421,0.007295408,0.01839275
9106,2023-01-20 10:50:17.638915,137666995,0,0,0,0,0,4.66,0.16,0,0,0.5,0.003872849,0.01287073,0.02616517
9138,2023-01-20 10:50:17.738930,137767012,0,0,0,0,0,4.66,0.16,0,0,0.5,0.005339987,0.007534586,0.0165253
9172,2023-01-20 10:50:17.835450,137866999,0,0,0,0,0,4.67,0.16,0,0,0.5,0.00523678,0.01673777,0.02811313
9202,2023-01-20 10:50:17.926548,137967004,0,0,0,0,0,4.66,0.16,0,0,0.5,0.007548418,0.009995262,0.01931645
9235,2023-01-20 10:50:18.021482,138067027,0,0,0,0,0,4.67,0.16,0,0,0.5,0.005554499,0.02556581,0.04780896
9266,2023-01-20 10:50:18.132253,138167002,0,0,0,0,0,4.66,0.16,0,0,0.5,0.003350734,0.01563618,0.03488177
9301,2023-01-20 10:50:18.238871,138267001,0,0,0,0,0,4.68,0.16,0,0,0.5,0.003944259,0.02706482,0.04835324
9331,2023-01-20 10:50:18.338922,138367012,0,0,0,0,0,4.68,0.16,0,0,0.5,0.002803133,0.01614796,0.02974853
9364,2023-01-20 10:50:18.435470,138466999,0,0,0,0,0,4.71,0.16,0,0,0.5,0.003490925,0.0332563,0.0583777
9396,2023-01-20 10:50:18.526576,138567002,0,0,0,0,0,4.71,0.16,0,0,0.5,0.001272804,0.01891526,0.03300553
9430,2023-01-20 10:50:18.619396,138667000,0,0,0,0,0,4.73,0.16,0,0,0.5,0.002290513,0.03876014,0.06723804
9462,2023-01-20 10:50:18.719379,138767017,0,0,0,0,0,4.73,0.16,0,0,0.5,0.002274564,0.02231882,0.03793726
9496,2023-01-20 10:50:18.819326,138866998,0,0,0,0,0,4.74,0.16,0,0,0.5,0.001483993,0.03582668,0.06007433
9528,2023-01-20 10:50:18.919290,138966998,0,0,0,0,0,4.73,0.16,0,0,0.5,0.00102435,0.01949327,0.03130728
9561,2023-01-20 10:50:19.019273,139067003,0,0,0,0,0,4.73,0.16,0,0,0.5,0.001300731,0.02482626,0.03876112
9591,2023-01-20 10:50:19.119303,139166998,0,0,0,0,0,4.72,0.16,0,0,0.5,0.003362902,0.01268628,0.02046254
9626,2023-01-20 10:50:19.219324,139266995,0,0,0,0,0,4.73,0.16,0,0,0.5,0.003581095,0.02018205,0.03258637
9656,2023-01-20 10:50:19.319306,139367002,0,0,0,0,0,4.72,0.16,0,0,0.5,0.002546635,0.01058607,0.0200513
9689,2023-01-20 10:50:19.419272,139466999,0,0,0,0,0,4.72,0.16,0,0,0.5,0.001377148,0.01211198,0.0146357
9721,2023-01-20 10:50:19.519240,139567020,0,0,0,0,0,4.71,0.16,0,0,0.5,0.001493131,0.004439884,0.01120616
9755,2023-01-20 10:50:19.619174,139666998,0,0,0,0,0,4.7,0.16,0,0,0.5,0.00154817,0.03015543,0.04706196
9787,2023-01-20 10:50:19.719173,139766999,0,0,0,0,0,4.68,0.16,0,0,0.5,0.0009502394,0.01667498,0.03182783
9821,2023-01-20 10:50:19.819166,139866997,0,0,0,0,0,4.68,0.16,0,0,0.5,0.00152748,0.02490459,0.04058499
9851,2023-01-20 10:50:19.919157,139967005,0,0,0,0,0,4.65,0.16,0,0,0.5,0.001256297,0.01243655,0.03089982
9884,2023-01-20 10:50:20.019142,140067002,0,0,0,0,0,4.64,0.16,0,0,0.5,0.001192912,0.01404962,0.03523605
9914,2023-01-20 10:50:20.119149,140166999,0,0,0,0,0,4.61,0.16,0,0,0.5,0.0007199973,0.01025289,0.03796859
9949,2023-01-20 10:50:20.219164,140266994,0,0,0,0,0,4.6,0.16,0,0,0.5,0.0008330951,0.02440077,0.05205368
9982,2023-01-20 10:50:20.319240,140367006,0,0,0,0,0,4.57,0.16,0,0,0.5,0.001094064,0.01441098,0.0486593
10015,2023-01-20 10:50:20.419280,140466995,0,0,0,0,0,4.55,0.16,0,0,0.5,0.001881237,0.02069007,0.05587031
10047,2023-01-20 10:50:20.519280,140566999,0,0,0,0,0,4.53,0.16,0,0,0.5,0.001397574,0.01242607,0.05018166
10081,2023-01-20 10:50:20.619284,140667000,0,0,0,0,0,4.54,0.16,0,0,0.5,0.0005353736,0.01014446,0.03440532
10113,2023-01-20 10:50:20.719325,140767003,0,0,0,0,0,4.52,0.16,0,0,0.5,0.0006187939,0.007348037,0.03495473
10147,2023-01-20 10:50:20.819329,140866999,0,0,0,0,0,4.53,0.16,0,0,0.5,0.0005905189,0.0206643,0.03439327
10177,2023-01-20 10:50:20.919219,140967008,0,0,0,0,0,4.52,0.16,0,0,0.5,0.000526417,0.01641692,0.03582064
10210,2023-01-20 10:50:21.019128,141067002,0,0,0,0,0,4.53,0.16,0,0,0.5,0.000600632,0.00695796,0.02077936
10240,2023-01-20 10:50:21.119177,141166996,0,0,0,0,0,4.52,0.16,0,0,0.5,0.0004865519,0.007560207,0.02901271
10275,2023-01-20 10:50:21.219234,141267013,0,0,0,0,0,4.53,0.16,0,0,0.5,0.0007670233,0.01415573,0.0336347
10305,2023-01-20 10:50:21.319208,141367011,0,0,0,0,0,4.52,0.16,0,0,0.5,0.0005250352,0.009418451,0.03286724
10338,2023-01-20 10:50:21.419179,141466995,0,0,0,0,0,4.53,0.16,0,0,0.5,0.000805684,0.01968336,0.0413959
10370,2023-01-20 10:50:21.519221,141567001,0,0,0,0,0,4.53,0.16,0,0,0.5,0.000722285,0.01055475,0.03254195
10404,2023-01-20 10:50:21.619237,141667000,0,0,0,0,0,4.54,0.16,0,0,0.5,0.0007363255,0.01785773,0.03717111
10436,2023-01-20 10:50:21.719181,141767005,0,0,0,0,0,4.54,0.16,0,0,0.5,0.0006130973,0.006814416,0.02890356
10470,2023-01-20 10:50:21.819121,141866998,0,0,0,0,0,4.56,0.16,0,0,0.5,0.0009470453,0.007054753,0.0244176
10500,2023-01-20 10:50:21.919116,141967006,0,0,0,0,0,4.55,0.16,0,0,0.5,0.0008246592,0.006720188,0.0267978
10533,2023-01-20 10:50:22.019107,142066998,0,0,0,0,0,4.57,0.16,0,0,0.5,0.001339617,0.03533273,0.07111578
10563,2023-01-20 10:50:22.119158,142166999,0,0,0,0,0,4.57,0.16,0,0,0.5,0.001234919,0.02225981,0.04763736
10598,2023-01-20 10:50:22.219192,142266999,0,0,0,0,0,4.6,0.16,0,0,0.5,0.001513998,0.02478628,0.05319616
10628,2023-01-20 10:50:22.319180,142367022,0,0,0,0,0,4.6,0.16,0,0,0.5,0.0008715565,0.01867074,0.03932599
10661,2023-01-20 10:50:22.419134,142466995,0,0,0,0,0,4.62,0.16,0,0,0.5,0.0003812766,0.02599672,0.05342386
10693,2023-01-20 10:50:22.519187,142567002,0,0,0,0,0,4.62,0.16,0,0,0.5,0.000194767,0.02214861,0.0445594
10727,2023-01-20 10:50:22.619219,142666999,0,0,0,0,0,4.67,0.16,0,0,0.5,0.001127286,0.03098929,0.04279055
10759,2023-01-20 10:50:22.719202,142766999,0,0,0,0,0,4.68,0.16,0,0,0.5,0.00129124,0.02399666,0.03987458
10793,2023-01-20 10:50:22.819185,142867002,0,0,0,0,0,4.71,0.16,0,0,0.5,0.001393192,0.01855111,0.02583079
10823,2023-01-20 10:50:22.919154,142967003,0,0,0,0,0,4.71,0.16,0,0,0.5,0.001391245,0.01477601,0.02974737
10856,2023-01-20 10:50:23.019150,143067014,0,0,0,0,0,4.72,0.16,0,0,0.5,0.00114384,0.0211143,0.04210967
10886,2023-01-20 10:50:23.119206,143167019,0,0,0,0,0,4.73,0.16,0,0,0.5,0.0008088832,0.0146515,0.04028806
10922,2023-01-20 10:50:23.219222,143266999,0,0,0,0,0,4.74,0.16,0,0,0.5,0.0002750774,0.01099601,0.03642491
10952,2023-01-20 10:50:23.319196,143367002,0,0,0,0,0,4.76,0.16,0,0,0.5,0.0002276032,0.013383,0.03577709
10985,2023-01-20 10:50:23.419168,143466995,0,0,0,0,0,4.78,0.16,0,0,0.5,0.001157813,0.02430622,0.04982046
11017,2023-01-20 10:50:23.519189,143567002,0,0,0,0,0,4.81,0.16,0,0,0.5,0.001310726,0.0197679,0.03889617
11051,2023-01-20 10:50:23.619204,143667008,0,0,0,0,0,4.85,0.16,0,0,0.5,0.0006324682,0.01376556,0.0230229
11083,2023-01-20 10:50:23.719177,143766995,0,0,0,0,0,4.89,0.16,0,0,0.5,0.0007459612,0.01334564,0.02702802
11117,2023-01-20 10:50:23.819170,143867002,0,0,0,0,0,4.96,0.16,0,0,0.5,0.002451666,0.04904349,0.07507868
11150,2023-01-20 10:50:23.919178,143967027,0,0,0,0,0,5.02,0.16,0,0,0.5,0.001655173,0.03470127,0.06001145
11183,2023-01-20 10:50:24.019161,144067011,0,0,0,0,0,5.08,0.16,0,0,0.5,0.0005282802,0.01477015,0.0276722
11213,2023-01-20 10:50:24.119210,144166999,0,0,0,0,0,5.14,0.16,0,0,0.5,0.0005041563,0.007570212,0.01854742
11248,2023-01-20 10:50:24.219257,144267008,0,0,0,0,0,5.24,0.16,0,0,0.5,0.001832136,0.06205903,0.1059998
11278,2023-01-20 10:50:24.319185,144366998,0,0,0,0,0,5.3,0.16,0,0,0.5,0.001721256,0.04487624,0.08233555
11311,2023-01-20 10:50:24.419144,144466995,0,0,0,0,0,5.38,0.16,0,0,0.5,0.0003394957,0.02019352,0.0434991
11344,2023-01-20 10:50:24.519226,144567011,0,0,0,0,0,5.45,0.16,0,0,0.5,0.0002538527,0.01553236,0.03537195
11379,2023-01-20 10:50:24.619247,144666995,0,0,0,0,0,5.53,0.16,0,0,0.5,0.003673056,0.06426738,0.103818
11411,2023-01-20 10:50:24.719166,144766995,0,0,0,0,0,5.62,0.16,0,0,0.5,0.003593702,0.04746083,0.0796453
11445,2023-01-20 10:50:24.819116,144867011,0,0,0,0,0,5.72,0.16,0,0,0.5,0.001094314,0.02373759,0.06102791
11476,2023-01-20 10:50:24.919108,144967002,0,0,0,0,0,5.8,0.16,0,0,0.5,0.0001704519,0.01940301,0.04699103
11509,2023-01-20 10:50:25.019109,145066998,0,0,0,0,0,5.89,0.16,0,0,0.5,0.001293588,0.04076047,0.07790128
11539,2023-01-20 10:50:25.119153,145167012,0,0,0,0,0,5.95,0.16,0,0,0.5,0.001424233,0.02953295,0.05439697
11575,2023-01-20 10:50:25.219168,145267005,0,0,0,0,0,6.02,0.16,0,0,0.5,0.001249425,0.02708345,0.05327019
11605,2023-01-20 10:50:25.319158,145367001,0,0,0,0,0,6.05,0.16,0,0,0.5,0.0009563275,0.02037441,0.03981538
11638,2023-01-20 10:50:25.419162,145467007,0,0,0,0,0,6.11,0.16,0,0,0.5,0.00352419,0.1151947,0.2054694
11670,2023-01-20 10:50:25.519176,145567008,0,0,0,0,0,6.1,0.16,0,0,0.5,0.003092559,0.07695366,0.1538424
11704,2023-01-20 10:50:25.619174,145666997,0,0,0,0,0,6.06,0.16,0,0,0.5,0.001170852,0.04762287,0.1276157
11736,2023-01-20 10:50:25.719171,145767007,0,0,0,0,0,6.02,0.16,0,0,0.5,0.0003238496,0.03453994,0.1217422
11769,2023-01-20 10:50:25.819156,145867007,0,0,0,0,0,5.99,0.16,0,0,0.5,0.000859746,0.02869537,0.1160672
11801,2023-01-20 10:50:25.919123,145966998,0,0,0,0,0,5.95,0.16,0,0,0.5,0.0006186753,0.02310492,0.1043262
11834,2023-01-20 10:50:26.019112,146066999,0,0,0,0,0,5.91,0.16,0,0,0.5,0.0006307954,0.03021874,0.1027001
11864,2023-01-20 10:50:26.119153,146167002,0,0,0,0,0,5.87,0.16,0,0,0.5,0.0003119544,0.02213756,0.08845754
11899,2023-01-20 10:50:26.219173,146266999,0,0,0,0,0,5.83,0.16,0,0,0.5,0.0005469393,0.01710465,0.07662667
11929,2023-01-20 10:50:26.319138,146367000,0,0,0,0,0,5.81,0.16,0,0,0.5,0.0003935126,0.01424417,0.05604955
11962,2023-01-20 10:50:26.419113,146466998,0,0,0,0,0,5.79,0.16,0,0,0.5,0.0007563125,0.01585761,0.03930828
11994,2023-01-20 10:50:26.519163,146567018,0,0,0,0,0,5.77,0.16,0,0,0.5,0.0005586114,0.01342787,0.03376271
12028,2023-01-20 10:50:26.619179,146667011,0,0,0,0,0,5.74,0.16,0,0,0.5,0.001381202,0.03217789,0.06461649
12060,2023-01-20 10:50:26.719165,146767002,0,0,0,0,0,5.71,0.16,0,0,0.5,0.001332687,0.02358183,0.05511362
12093,2023-01-20 10:50:26.819160,146867006,0,0,0,0,0,5.68,0.16,0,0,0.5,0.001182453,0.02702174,0.06626463
12124,2023-01-20 10:50:26.919128,146966998,0,0,0,0,0,5.67,0.16,0,0,0.5,0.0003756795,0.01914635,0.06245249
12157,2023-01-20 10:50:27.019115,147067003,0,0,0,0,0,5.67,0.16,0,0,0.5,0.001593406,0.02110297,0.06554208
12187,2023-01-20 10:50:27.119123,147167002,0,0,0,0,0,5.69,0.16,0,0,0.5,0.001525483,0.02021576,0.07031886
12222,2023-01-20 10:50:27.219127,147266995,0,0,0,0,0,5.73,0.16,0,0,0.5,0.00213643,0.03777144,0.09007039
12252,2023-01-20 10:50:27.319146,147367000,0,0,0,0,0,5.79,0.16,0,0,0.5,0.001454926,0.02925425,0.08091988
12285,2023-01-20 10:50:27.417458,147467020,0,0,0,0,0,5.87,0.16,0,0,0.5,0.0008270671,0.02857374,0.08219628
