LineNo,UTC_Approx,TimeUS,Id,Pri,Total,Free,Name
14965,2023-01-20 10:50:35.613542,155681284,9,59,1360,824,storage
14997,2023-01-20 10:50:35.714875,155782638,10,60,656,248,UART3
15029,2023-01-20 10:50:35.814915,155882701,11,60,656,264,UART4
15061,2023-01-20 10:50:35.915822,155983649,12,60,656,264,UART5
15093,2023-01-20 10:50:36.015811,156083664,13,176,1360,856,I2C0
15126,2023-01-20 10:50:36.117414,156185208,14,59,1616,896,OSD
15158,2023-01-20 10:50:36.217380,156285134,15,59,1912,392,log_io
15189,2023-01-20 10:50:36.317363,156385166,16,181,1360,720,SPI1
15221,2023-01-20 10:50:36.418439,156486272,255,255,1536,1264,ISR
15254,2023-01-20 10:50:36.520045,156587820,0,182,7168,5368,ArduCopter
15289,2023-01-20 10:50:36.620017,156687746,1,1,352,144,idle
15320,2023-01-20 10:50:36.721006,156788731,2,60,1104,768,UART_RX
15352,2023-01-20 10:50:36.821007,156888749,3,60,656,400,OTG1
15384,2023-01-20 10:50:36.920919,156988754,4,183,1360,1016,monitor
15417,2023-01-20 10:50:37.022571,157090461,5,181,1872,1488,timer
15449,2023-01-20 10:50:37.122654,157190464,6,181,848,592,rcout
15482,2023-01-20 10:50:37.223788,157291535,7,177,1360,912,rcin
15512,2023-01-20 10:50:37.324982,157392727,8,58,2384,1456,io
15545,2023-01-20 10:50:37.425948,157493687,9,59,1360,824,storage
15577,2023-01-20 10:50:37.525979,157593702,10,60,656,248,UART3
15613,2023-01-20 10:50:37.627411,157695127,11,60,656,264,UART4
15643,2023-01-20 10:50:37.727400,157795131,12,60,656,264,UART5
15676,2023-01-20 10:50:37.827460,157895214,13,176,1360,856,I2C0
15708,2023-01-20 10:50:37.928444,157996241,14,59,1616,896,OSD
15741,2023-01-20 10:50:38.027132,158097641,15,59,1912,392,log_io
15773,2023-01-20 10:50:38.118133,158197633,16,181,1360,720,SPI1
15806,2023-01-20 10:50:38.211137,158298726,255,255,1536,1264,ISR
15836,2023-01-20 10:50:38.312677,158400264,0,182,7168,5368,ArduCopter
15870,2023-01-20 10:50:38.413664,158501253,1,1,352,144,idle
15903,2023-01-20 10:50:38.517604,158605226,2,60,1104,768,UART_RX
15939,2023-01-20 10:50:38.617679,158705328,3,60,656,400,OTG1
15969,2023-01-20 10:50:38.718597,158806251,4,183,1360,1016,monitor
16003,2023-01-20 10:50:38.820760,158906364,5,181,1872,1488,timer
16035,2023-01-20 10:50:38.931952,159006553,6,181,848,592,rcout
16068,2023-01-20 10:50:39.036275,159107729,7,177,1360,912,rcin
16100,2023-01-20 10:50:39.128307,159208861,8,58,2384,1456,io
16134,2023-01-20 10:50:39.221224,159308874,9,59,1360,824,storage
16165,2023-01-20 10:50:39.322602,159410288,10,60,656,248,UART3
16197,2023-01-20 10:50:39.423516,159511234,11,60,656,264,UART4
16230,2023-01-20 10:50:39.523514,159611248,12,60,656,264,UART5
16265,2023-01-20 10:50:39.623476,159711236,13,176,1360,856,I2C0
16296,2023-01-20 10:50:39.725139,159812958,14,59,1616,896,OSD
16330,2023-01-20 10:50:39.825846,159913707,15,59,1912,392,log_io
16361,2023-01-20 10:50:39.927766,160015622,16,181,1360,720,SPI1
16393,2023-01-20 10:50:40.027795,160115632,255,255,1536,1264,ISR
16426,2023-01-20 10:50:40.127826,160215608,0,182,7168,5368,ArduCopter
16459,2023-01-20 10:50:40.228230,160315986,1,1,352,144,idle
16490,2023-01-20 10:50:40.328883,160416691,2,60,1104,768,UART_RX
16522,2023-01-20 10:50:40.429810,160517651,3,60,656,400,OTG1
16556,2023-01-20 10:50:40.529859,160617687,4,183,1360,1016,monitor
16591,2023-01-20 10:50:40.629905,160717719,5,181,1872,1488,timer
16622,2023-01-20 10:50:40.731183,160818978,6,181,848,592,rcout
16656,2023-01-20 10:50:40.832609,160920406,7,177,1360,912,rcin
16687,2023-01-20 10:50:40.932614,161020454,8,58,2384,1456,io
16719,2023-01-20 10:50:41.033656,161121505,9,59,1360,824,storage
16752,2023-01-20 10:50:41.134903,161222693,10,60,656,248,UART3
16785,2023-01-20 10:50:41.235960,161323710,11,60,656,264,UART4
16816,2023-01-20 10:50:41.337380,161425123,12,60,656,264,UART5
16848,2023-01-20 10:50:41.438486,161526241,13,176,1360,856,I2C0
16882,2023-01-20 10:50:41.540217,161628015,14,59,1616,896,OSD
16917,2023-01-20 10:50:41.640197,161728004,15,59,1912,392,log_io
16948,2023-01-20 10:50:41.740305,161828073,16,181,1360,720,SPI1
16982,2023-01-20 10:50:41.841323,161929089,255,255,1536,1264,ISR
17013,2023-01-20 10:50:41.941292,162029109,0,182,7168,5368,ArduCopter
17046,2023-01-20 10:50:42.042421,162130248,1,1,352,144,idle
17078,2023-01-20 10:50:42.143488,162231266,2,60,1104,768,UART_RX
17112,2023-01-20 10:50:42.243670,162331441,3,60,656,400,OTG1
17142,2023-01-20 10:50:42.345390,162433210,4,183,1360,1016,monitor
17175,2023-01-20 10:50:42.445249,162533089,5,181,1872,1488,timer
17208,2023-01-20 10:50:42.545286,162633112,6,181,848,592,rcout
17244,2023-01-20 10:50:42.646391,162734210,7,177,1360,912,rcin
17274,2023-01-20 10:50:42.746430,162834252,8,58,2384,1456,io
17309,2023-01-20 10:50:42.847414,162935255,9,59,1360,824,storage
17339,2023-01-20 10:50:42.948455,163036334,10,60,656,248,UART3
17372,2023-01-20 10:50:43.049855,163137714,11,60,656,264,UART4
17405,2023-01-20 10:50:43.149918,163237699,12,60,656,264,UART5
17438,2023-01-20 10:50:43.249927,163337669,13,176,1360,856,I2C0
17468,2023-01-20 10:50:43.350964,163438705,14,59,1616,896,OSD
17501,2023-01-20 10:50:43.450981,163538744,15,59,1912,392,log_io
17535,2023-01-20 10:50:43.552700,163640508,16,181,1360,720,SPI1
17571,2023-01-20 10:50:43.652689,163740516,255,255,1536,1264,ISR
17601,2023-01-20 10:50:43.753763,163841587,0,182,7168,5368,ArduCopter
17636,2023-01-20 10:50:43.855030,163942862,1,1,352,144,idle
17668,2023-01-20 10:50:43.955872,164043721,2,60,1104,768,UART_RX
17701,2023-01-20 10:50:44.057382,164145207,3,60,656,400,OTG1
17734,2023-01-20 10:50:44.157855,164245625,4,183,1360,1016,monitor
17767,2023-01-20 10:50:44.259974,164347721,5,181,1872,1488,timer
17797,2023-01-20 10:50:44.359961,164447709,6,181,848,592,rcout
17830,2023-01-20 10:50:44.461007,164548755,7,177,1360,912,rcin
17865,2023-01-20 10:50:44.562468,164650217,8,58,2384,1456,io
17900,2023-01-20 10:50:44.662398,164750157,9,59,1360,824,storage
17931,2023-01-20 10:50:44.762462,164850238,10,60,656,248,UART3
17965,2023-01-20 10:50:44.863440,164951258,11,60,656,264,UART4
17996,2023-01-20 10:50:44.963428,165051303,12,60,656,264,UART5
18028,2023-01-20 10:50:45.065138,165152977,13,176,1360,856,I2C0
18062,2023-01-20 10:50:45.165171,165252922,14,59,1616,896,OSD
18094,2023-01-20 10:50:45.265256,165352986,15,59,1912,392,log_io
18125,2023-01-20 10:50:45.366253,165453998,16,181,1360,720,SPI1
18157,2023-01-20 10:50:45.466227,165554007,255,255,1536,1264,ISR
18191,2023-01-20 10:50:45.566192,165654018,0,182,7168,5368,ArduCopter
18226,2023-01-20 10:50:45.667450,165755259,1,1,352,144,idle
18257,2023-01-20 10:50:45.768488,165856250,2,60,1104,768,UART_RX
18291,2023-01-20 10:50:45.869842,165957621,3,60,656,400,OTG1
18322,2023-01-20 10:50:45.969799,166057625,4,183,1360,1016,monitor
18354,2023-01-20 10:50:46.069817,166157649,5,181,1872,1488,timer
18388,2023-01-20 10:50:46.170881,166258700,6,181,848,592,rcout
18420,2023-01-20 10:50:46.270922,166358702,7,177,1360,912,rcin
18451,2023-01-20 10:50:46.372506,166460234,8,58,2384,1456,io
18483,2023-01-20 10:50:46.473533,166561259,9,59,1360,824,storage
18517,2023-01-20 10:50:46.573727,166661470,10,60,656,248,UART3
18555,2023-01-20 10:50:46.674940,166762715,11,60,656,264,UART4
18586,2023-01-20 10:50:46.774903,166862715,12,60,656,264,UART5
18620,2023-01-20 10:50:46.869045,166963721,13,176,1360,856,I2C0
18651,2023-01-20 10:50:46.960109,167063826,14,59,1616,896,OSD
18683,2023-01-20 10:50:47.056196,167163853,15,59,1912,392,log_io
18719,2023-01-20 10:50:47.157944,167265564,16,181,1360,720,SPI1
18751,2023-01-20 10:50:47.258035,167365637,255,255,1536,1264,ISR
18782,2023-01-20 10:50:47.359076,167466675,0,182,7168,5368,ArduCopter
18838,2023-01-20 10:50:47.460676,167568276,1,1,352,144,idle
18872,2023-01-20 10:50:47.562861,167670463,2,60,1104,768,UART_RX
18906,2023-01-20 10:50:47.662830,167770420,3,60,656,400,OTG1
18936,2023-01-20 10:50:47.763950,167871518,4,183,1360,1016,monitor
18971,2023-01-20 10:50:47.865059,167972645,5,181,1872,1488,timer
19001,2023-01-20 10:50:47.966053,168073680,6,181,848,592,rcout
19036,2023-01-20 10:50:48.066050,168173690,7,177,1360,912,rcin
19067,2023-01-20 10:50:48.166676,168274316,8,58,2384,1456,io
19100,2023-01-20 10:50:48.268608,168376271,9,59,1360,824,storage
19130,2023-01-20 10:50:48.368579,168476275,10,60,656,248,UART3
19166,2023-01-20 10:50:48.497494,168605213,11,60,656,264,UART4
19200,2023-01-20 10:50:48.598615,168706347,12,60,656,264,UART5
19233,2023-01-20 10:50:48.699936,168807702,13,176,1360,856,I2C0
19267,2023-01-20 10:50:48.800283,168908083,14,59,1616,896,OSD
19300,2023-01-20 10:50:48.901015,169008863,15,59,1912,392,log_io
19333,2023-01-20 10:50:49.001347,169109242,16,181,1360,720,SPI1
19366,2023-01-20 10:50:49.102401,169210247,255,255,1536,1264,ISR
19399,2023-01-20 10:50:49.202436,169310234,0,182,7168,5368,ArduCopter
19430,2023-01-20 10:50:49.303513,169411250,1,1,352,144,idle
19462,2023-01-20 10:50:49.404954,169512637,2,60,1104,768,UART_RX
19496,2023-01-20 10:50:49.504861,169612626,3,60,656,400,OTG1
19530,2023-01-20 10:50:49.604828,169712669,4,183,1360,1016,monitor
19562,2023-01-20 10:50:49.706191,169813980,5,181,1872,1488,timer
19595,2023-01-20 10:50:49.808727,169916473,6,181,848,592,rcout
19627,2023-01-20 10:50:49.907882,170015680,7,177,1360,912,rcin
19659,2023-01-20 10:50:50.009834,170117680,8,58,2384,1456,io
19692,2023-01-20 10:50:50.109813,170217667,9,59,1360,824,storage
19767,2023-01-20 10:50:50.211147,170319004,10,60,656,248,UART3
19798,2023-01-20 10:50:50.312618,170420431,11,60,656,264,UART4
19830,2023-01-20 10:50:50.413637,170521411,12,60,656,264,UART5
19864,2023-01-20 10:50:50.513707,170621463,13,176,1360,856,I2C0
19899,2023-01-20 10:50:50.614902,170722644,14,59,1616,896,OSD
19930,2023-01-20 10:50:50.714921,170822664,15,59,1912,392,log_io
19963,2023-01-20 10:50:50.815935,170923692,16,181,1360,720,SPI1
19995,2023-01-20 10:50:50.915905,171023734,255,255,1536,1264,ISR
20027,2023-01-20 10:50:51.017402,171125279,0,182,7168,5368,ArduCopter
20060,2023-01-20 10:50:51.118432,171226235,1,1,352,144,idle
20093,2023-01-20 10:50:51.218754,171326499,2,60,1104,768,UART_RX
20124,2023-01-20 10:50:51.320276,171428024,3,60,656,400,OTG1
20156,2023-01-20 10:50:51.421333,171529094,4,183,1360,1016,monitor
20190,2023-01-20 10:50:51.521265,171629073,5,181,1872,1488,timer
20225,2023-01-20 10:50:51.621298,171729131,6,181,848,592,rcout
20256,2023-01-20 10:50:51.722734,171830507,7,177,1360,912,rcin
20290,2023-01-20 10:50:51.823556,171931300,8,58,2384,1456,io
20321,2023-01-20 10:50:51.925344,172033154,9,59,1360,824,storage
20354,2023-01-20 10:50:52.025262,172133122,10,60,656,248,UART3
20386,2023-01-20 10:50:52.126358,172234220,11,60,656,264,UART4
20420,2023-01-20 10:50:52.227385,172335237,12,60,656,264,UART5
20450,2023-01-20 10:50:52.327435,172435243,13,176,1360,856,I2C0
20483,2023-01-20 10:50:52.428518,172536290,14,59,1616,896,OSD
20516,2023-01-20 10:50:52.529930,172637685,15,59,1912,392,log_io
20552,2023-01-20 10:50:52.629914,172737673,16,181,1360,720,SPI1
20582,2023-01-20 10:50:52.729860,172837674,255,255,1536,1264,ISR
20616,2023-01-20 10:50:52.830927,172938780,0,182,7168,5368,ArduCopter
20647,2023-01-20 10:50:52.932650,173040505,1,1,352,144,idle
20680,2023-01-20 10:50:53.033687,173141530,2,60,1104,768,UART_RX
20713,2023-01-20 10:50:53.134870,173242673,3,60,656,400,OTG1
20746,2023-01-20 10:50:53.234890,173342662,4,183,1360,1016,monitor
20776,2023-01-20 10:50:53.334889,173442648,5,181,1872,1488,timer
20809,2023-01-20 10:50:53.434884,173542651,6,181,848,592,rcout
20842,2023-01-20 10:50:53.535890,173643706,7,177,1360,912,rcin
20878,2023-01-20 10:50:53.635908,173743732,8,58,2384,1456,io
20909,2023-01-20 10:50:53.735967,173843728,9,59,1360,824,storage
20944,2023-01-20 10:50:53.837492,173945237,10,60,656,248,UART3
20976,2023-01-20 10:50:53.938477,174046290,11,60,656,264,UART4
21009,2023-01-20 10:50:54.036218,174147702,12,60,656,264,UART5
21042,2023-01-20 10:50:54.127112,174247703,13,176,1360,856,I2C0
21075,2023-01-20 10:50:54.222077,174347747,14,59,1616,896,OSD
21105,2023-01-20 10:50:54.333266,174447733,15,59,1912,392,log_io
21138,2023-01-20 10:50:54.441106,174548857,16,181,1360,720,SPI1
21173,2023-01-20 10:50:54.542860,174650629,255,255,1536,1264,ISR
21208,2023-01-20 10:50:54.642349,174750143,0,182,7168,5368,ArduCopter
21239,2023-01-20 10:50:54.742410,174850238,1,1,352,144,idle
21273,2023-01-20 10:50:54.843396,174951248,2,60,1104,768,UART_RX
21304,2023-01-20 10:50:54.945062,175052922,3,60,656,400,OTG1
21336,2023-01-20 10:50:55.046159,175154003,4,183,1360,1016,monitor
21370,2023-01-20 10:50:55.147331,175255130,5,181,1872,1488,timer
21402,2023-01-20 10:50:55.247444,175355244,6,181,848,592,rcout
21433,2023-01-20 10:50:55.347367,175455217,7,177,1360,912,rcin
21465,2023-01-20 10:50:55.448454,175556300,8,58,2384,1456,io
21499,2023-01-20 10:50:55.548702,175656485,9,59,1360,824,storage
21534,2023-01-20 10:50:55.649881,175757630,10,60,656,248,UART3
21565,2023-01-20 10:50:55.749895,175857639,11,60,656,264,UART4
21599,2023-01-20 10:50:55.849849,175957618,12,60,656,264,UART5
21630,2023-01-20 10:50:55.950862,176058687,13,176,1360,856,I2C0
21662,2023-01-20 10:50:56.050834,176158692,14,59,1616,896,OSD
21696,2023-01-20 10:50:56.150863,176258732,15,59,1912,392,log_io
21728,2023-01-20 10:50:56.247634,176360275,16,181,1360,720,SPI1
21759,2023-01-20 10:50:56.339432,176461257,255,255,1536,1264,ISR
21796,2023-01-20 10:50:56.435050,176562941,0,182,7168,5368,ArduCopter
21828,2023-01-20 10:50:56.534803,176662712,1,1,352,144,idle
21863,2023-01-20 10:50:56.635824,176763745,2,60,1104,768,UART_RX
21894,2023-01-20 10:50:56.735832,176863752,3,60,656,400,OTG1
21930,2023-01-20 10:50:56.837643,176965580,4,183,1360,1016,monitor
21961,2023-01-20 10:50:56.937616,177065599,5,181,1872,1488,timer
21993,2023-01-20 10:50:57.041822,177165603,6,181,848,592,rcout
22027,2023-01-20 10:50:57.154249,177266656,7,177,1360,912,rcin
22059,2023-01-20 10:50:57.253484,177366649,8,58,2384,1456,io
22112,2023-01-20 10:50:57.345785,177468249,9,59,1360,824,storage
22146,2023-01-20 10:50:57.440290,177568228,10,60,656,248,UART3
22180,2023-01-20 10:50:57.540329,177668297,11,60,656,264,UART4
22213,2023-01-20 10:50:57.641311,177769291,12,60,656,264,UART5
22244,2023-01-20 10:50:57.741348,177869310,13,176,1360,856,I2C0
22278,2023-01-20 10:50:57.841349,177969328,14,59,1616,896,OSD
22309,2023-01-20 10:50:57.945275,178073325,15,59,1912,392,log_io
22344,2023-01-20 10:50:58.047128,178175210,16,181,1360,720,SPI1
22375,2023-01-20 10:50:58.147183,178275253,255,255,1536,1264,ISR
22408,2023-01-20 10:50:58.259655,178387724,0,182,7168,5368,ArduCopter
22438,2023-01-20 10:50:58.360656,178488733,1,1,352,144,idle
22474,2023-01-20 10:50:58.460688,178588750,2,60,1104,768,UART_RX
22506,2023-01-20 10:50:58.560814,178688845,3,60,656,400,OTG1
22540,2023-01-20 10:50:58.662441,178790465,4,183,1360,1016,monitor
22572,2023-01-20 10:50:58.763526,178891557,5,181,1872,1488,timer
22608,2023-01-20 10:50:58.864660,178992725,6,181,848,592,rcout
22639,2023-01-20 10:50:58.965539,179093655,7,177,1360,912,rcin
22673,2023-01-20 10:50:59.065572,179193683,8,58,2384,1456,io
22705,2023-01-20 10:50:59.167048,179295124,9,59,1360,824,storage
22737,2023-01-20 10:50:59.267080,179395147,10,60,656,248,UART3
22768,2023-01-20 10:50:59.368207,179496277,11,60,656,264,UART4
22803,2023-01-20 10:50:59.469565,179597652,12,60,656,264,UART5
22836,2023-01-20 10:50:59.569533,179697643,13,176,1360,856,I2C0
22869,2023-01-20 10:50:59.669611,179797690,14,59,1616,896,OSD
22900,2023-01-20 10:50:59.770669,179898693,15,59,1912,392,log_io
22934,2023-01-20 10:50:59.872121,180000166,16,181,1360,720,SPI1
22965,2023-01-20 10:50:59.973147,180101243,255,255,1536,1264,ISR
22999,2023-01-20 10:51:00.077148,180205265,0,182,7168,5368,ArduCopter
23031,2023-01-20 10:51:00.177167,180305292,1,1,352,144,idle
23063,2023-01-20 10:51:00.277185,180405288,2,60,1104,768,UART_RX
23094,2023-01-20 10:51:00.378205,180506276,3,60,656,400,OTG1
23129,2023-01-20 10:51:00.478222,180606300,4,183,1360,1016,monitor
23162,2023-01-20 10:51:00.578192,180706287,5,181,1872,1488,timer
23195,2023-01-20 10:51:00.678216,180806310,6,181,848,592,rcout
23227,2023-01-20 10:51:00.778208,180906296,7,177,1360,912,rcin
23260,2023-01-20 10:51:00.879630,181007726,8,58,2384,1456,io
23291,2023-01-20 10:51:00.980626,181108733,9,59,1360,824,storage
23325,2023-01-20 10:51:01.080639,181208730,10,60,656,248,UART3
23357,2023-01-20 10:51:01.180714,181308782,11,60,656,264,UART4
23389,2023-01-20 10:51:01.280795,181408865,12,60,656,264,UART5
23420,2023-01-20 10:51:01.382074,181510151,13,176,1360,856,I2C0
23456,2023-01-20 10:51:01.483229,181611304,14,59,1616,896,OSD
23488,2023-01-20 10:51:01.584685,181712756,15,59,1912,392,log_io
23522,2023-01-20 10:51:01.684907,181812979,16,181,1360,720,SPI1
23553,2023-01-20 10:51:01.785757,181913832,255,255,1536,1264,ISR
23587,2023-01-20 10:51:01.887554,182015656,0,182,7168,5368,ArduCopter
23617,2023-01-20 10:51:01.987567,182115699,1,1,352,144,idle
23652,2023-01-20 10:51:02.088529,182216653,2,60,1104,768,UART_RX
23683,2023-01-20 10:51:02.189930,182318039,3,60,656,400,OTG1
23716,2023-01-20 10:51:02.289643,182417730,4,183,1360,1016,monitor
23746,2023-01-20 10:51:02.389792,182517855,5,181,1872,1488,timer
23782,2023-01-20 10:51:02.490650,182618729,6,181,848,592,rcout
23814,2023-01-20 10:51:02.590798,182718897,7,177,1360,912,rcin
23848,2023-01-20 10:51:02.690862,182818973,8,58,2384,1456,io
23879,2023-01-20 10:51:02.792297,182920419,9,59,1360,824,storage
23913,2023-01-20 10:51:02.893338,183021452,10,60,656,248,UART3
23943,2023-01-20 10:51:02.993440,183121544,11,60,656,264,UART4
23978,2023-01-20 10:51:03.094552,183222643,12,60,656,264,UART5
24009,2023-01-20 10:51:03.194867,183322945,13,176,1360,856,I2C0
24042,2023-01-20 10:51:03.295663,183423748,14,59,1616,896,OSD
24072,2023-01-20 10:51:03.397169,183525263,15,59,1912,392,log_io
24108,2023-01-20 10:51:03.498169,183626251,16,181,1360,720,SPI1
24140,2023-01-20 10:51:03.598198,183726268,255,255,1536,1264,ISR
24174,2023-01-20 10:51:03.699968,183828034,0,182,7168,5368,ArduCopter
24207,2023-01-20 10:51:03.800297,183928359,1,1,352,144,idle
24242,2023-01-20 10:51:03.900975,184029071,2,60,1104,768,UART_RX
24275,2023-01-20 10:51:04.002122,184130251,3,60,656,400,OTG1
24307,2023-01-20 10:51:04.102070,184230165,4,183,1360,1016,monitor
24341,2023-01-20 10:51:04.203268,184331330,5,181,1872,1488,timer
24371,2023-01-20 10:51:04.305165,184433229,6,181,848,592,rcout
24404,2023-01-20 10:51:04.406066,184534133,7,177,1360,912,rcin
24440,2023-01-20 10:51:04.506029,184634119,8,58,2384,1456,io
24475,2023-01-20 10:51:04.607039,184735151,9,59,1360,824,storage
24506,2023-01-20 10:51:04.707160,184835271,10,60,656,248,UART3
24540,2023-01-20 10:51:04.808179,184936288,11,60,656,264,UART4
24571,2023-01-20 10:51:04.909566,185037672,12,60,656,264,UART5
24604,2023-01-20 10:51:05.010303,185138404,13,176,1360,856,I2C0
24637,2023-01-20 10:51:05.112412,185240498,14,59,1616,896,OSD
24670,2023-01-20 10:51:05.213403,185341477,15,59,1912,392,log_io
24700,2023-01-20 10:51:05.313452,185441543,16,181,1360,720,SPI1
24733,2023-01-20 10:51:05.414583,185542688,255,255,1536,1264,ISR
24766,2023-01-20 10:51:05.515976,185644072,0,182,7168,5368,ArduCopter
24801,2023-01-20 10:51:05.617069,185745155,1,1,352,144,idle
24832,2023-01-20 10:51:05.717179,185845254,2,60,1104,768,UART_RX
24866,2023-01-20 10:51:05.818193,185946262,3,60,656,400,OTG1
24897,2023-01-20 10:51:05.918191,186046274,4,183,1360,1016,monitor
24930,2023-01-20 10:51:06.019648,186147741,5,181,1872,1488,timer
24963,2023-01-20 10:51:06.119617,186247700,6,181,848,592,rcout
24996,2023-01-20 10:51:06.220801,186348879,7,177,1360,912,rcin
25027,2023-01-20 10:51:06.322177,186450270,8,58,2384,1456,io
25059,2023-01-20 10:51:06.421065,186551229,9,59,1360,824,storage
25093,2023-01-20 10:51:06.512209,186651280,10,60,656,248,UART3
25127,2023-01-20 10:51:06.606201,186753858,11,60,656,264,UART4
25159,2023-01-20 10:51:06.705182,186852931,12,60,656,264,UART5
25241,2023-01-20 10:51:06.806042,186953874,13,176,1360,856,I2C0
25273,2023-01-20 10:51:06.906217,187053970,14,59,1616,896,OSD
25305,2023-01-20 10:51:07.007467,187155142,15,59,1912,392,log_io
25339,2023-01-20 10:51:07.107622,187255246,16,181,1360,720,SPI1
25371,2023-01-20 10:51:07.208706,187356283,255,255,1536,1264,ISR
25402,2023-01-20 10:51:07.310047,187457636,0,182,7168,5368,ArduCopter
25434,2023-01-20 10:51:07.412236,187558641,1,1,352,144,idle
25468,2023-01-20 10:51:07.523088,187658670,2,60,1104,768,UART_RX
25502,2023-01-20 10:51:07.628293,187759131,3,60,656,400,OTG1
25534,2023-01-20 10:51:07.718987,187858691,4,183,1360,1016,monitor
25567,2023-01-20 10:51:07.812500,187960129,5,181,1872,1488,timer
25599,2023-01-20 10:51:07.912477,188060149,6,181,848,592,rcout
