LineNo,UTC_Approx,TimeUS,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt
284283,2023-01-20 11:04:12.490056,974268364,0.3538047,0.003956109,0.35926,0.3700503,55.42,55.42934,55.81,NaN,0,54.785,0,0
284313,2023-01-20 11:04:12.590118,974368437,0.349512,0.003452867,0.3567547,0.3700503,55.42,55.43309,55.68,NaN,0,54.78936,-1,1
284346,2023-01-20 11:04:12.690027,974468362,0.3488722,0.003256321,0.3521323,0.3700503,55.42,55.43578,55.65,NaN,0,54.792,-1,2
284379,2023-01-20 11:04:12.790027,974568379,0.3534626,0.003245771,0.3559131,0.3700503,55.42,55.43794,55.67,NaN,0,54.79477,-1,0
284413,2023-01-20 11:04:12.890017,974668369,0.3505774,0.003238767,0.3571899,0.3700503,55.42,55.43722,55.59,NaN,0,54.79362,-1,0
284445,2023-01-20 11:04:12.990022,974768371,0.3498694,0.003164649,0.3549045,0.3700503,55.42,55.43644,55.6,NaN,0,54.79345,-1,0
284478,2023-01-20 11:04:13.090048,974868381,0.3534699,0.003128618,0.3544281,0.3700503,55.42,55.43503,55.64,NaN,0,54.79253,-1,-1
284509,2023-01-20 11:04:13.190050,974968365,0.3561026,0.003366858,0.3565763,0.3700503,55.42,55.43365,55.6,NaN,0,54.79152,-1,-1
284542,2023-01-20 11:04:13.290058,975068363,0.355008,0.003371984,0.3591627,0.3700503,55.42,55.43068,55.72,NaN,0,54.78879,-1,-1
284572,2023-01-20 11:04:13.390065,975168361,0.3559308,0.003322423,0.3579244,0.3700503,55.42,55.42895,55.84,NaN,0,54.78767,0,-2
284607,2023-01-20 11:04:13.490063,975268363,0.3510776,0.003289342,0.3567369,0.3700503,55.42,55.42948,55.83,NaN,0,54.7882,0,-1
284637,2023-01-20 11:04:13.590194,975368499,0.3550279,0.003415614,0.3581693,0.3700503,55.42,55.43196,55.88,NaN,0,54.7911,-1,0
284670,2023-01-20 11:04:13.690089,975468411,0.3489462,0.003341287,0.3569348,0.3700503,55.42,55.43726,55.85,NaN,0,54.79623,-1,-1
284702,2023-01-20 11:04:13.790030,975568370,0.3475172,0.00336796,0.3533685,0.3700503,55.42,55.44384,55.88,NaN,0,54.80262,-2,-1
284738,2023-01-20 11:04:13.890059,975668402,0.351047,0.003356963,0.3526171,0.3700503,55.42,55.45283,55.78,NaN,0,54.8121,-3,1
284770,2023-01-20 11:04:13.990098,975768442,0.352976,0.003384173,0.3535135,0.3700503,55.42,55.46032,55.83,NaN,0,54.82007,-4,-1
284803,2023-01-20 11:04:14.090038,975868364,0.3513387,0.003442764,0.3578542,0.3700503,55.42,55.46555,55.96,NaN,0,54.82555,-4,-3
284834,2023-01-20 11:04:14.190059,975968366,0.3514683,0.003216326,0.3539217,0.3700503,55.42,55.47095,55.89,NaN,0,54.83175,-5,-2
284867,2023-01-20 11:04:14.290056,976068361,0.3440664,0.003107399,0.3493057,0.3700503,55.42,55.47579,55.86,NaN,0,54.83659,-5,-3
284897,2023-01-20 11:04:14.390079,976168385,0.3506339,0.003267825,0.3503891,0.3700503,55.42,55.48005,55.99,NaN,0,54.84085,-6,-2
284932,2023-01-20 11:04:14.490049,976268358,0.3501515,0.003397286,0.3542264,0.3700503,55.42,55.48283,55.89,NaN,0,54.84363,-6,-5
284962,2023-01-20 11:04:14.590142,976368454,0.3489309,0.003532737,0.3513415,0.3700503,55.42,55.48581,56.06,NaN,0,54.84661,-6,-5
284995,2023-01-20 11:04:14.690027,976468341,0.3534247,0.003548324,0.3547427,0.3700503,55.42,55.48893,56.03,NaN,0,54.84948,-6,-4
285027,2023-01-20 11:04:14.790140,976568456,0.3525113,0.00342539,0.3573407,0.3700503,55.42,55.49229,56.01,NaN,0,54.85193,-7,-7
285061,2023-01-20 11:04:14.890070,976668404,0.3511166,0.0032866,0.3571187,0.3700503,55.42,55.4886,56.05,NaN,0,54.84787,-6,-6
285093,2023-01-20 11:04:14.990116,976768470,0.3531678,0.00321883,0.3547392,0.3700503,55.42,55.48745,56.15,NaN,0,54.84592,-6,-6
285126,2023-01-20 11:04:15.090051,976868380,0.3528724,0.003206044,0.3571809,0.3700503,55.42,55.49061,56.01,NaN,0,54.84872,-7,-8
285157,2023-01-20 11:04:15.190142,976968441,0.3501499,0.00284341,0.35562,0.3700503,55.42,55.49477,56.11,NaN,0,54.8527,-7,-6
285190,2023-01-20 11:04:15.290062,977068359,0.3516895,0.002699316,0.3529195,0.3700503,55.42,55.50015,56.13,NaN,0,54.85796,-8,-6
285220,2023-01-20 11:04:15.390117,977168416,0.3487944,0.00264886,0.3543479,0.3700503,55.42,55.50609,56.19,NaN,0,54.8642,-8,-5
285255,2023-01-20 11:04:15.490060,977268363,0.3530945,0.002805471,0.3542768,0.3700503,55.42,55.51485,56.37,NaN,0,54.87296,-9,-7
285286,2023-01-20 11:04:15.590143,977368450,0.3535658,0.003112495,0.3566423,0.3700503,55.42,55.52411,56.34,NaN,0,54.88234,-10,-10
285319,2023-01-20 11:04:15.690044,977468357,0.352704,0.003214628,0.3546019,0.3700503,55.42,55.53469,56.33,NaN,0,54.89305,-11,-8
285351,2023-01-20 11:04:15.790159,977568478,0.3417386,0.003077507,0.3515233,0.3700503,55.42,55.54547,56.4,NaN,0,54.90437,-12,-8
285385,2023-01-20 11:04:15.890093,977668435,0.334673,0.003099442,0.3458889,0.3700503,55.41994,55.55724,56.13,NaN,0,54.91639,-14,-6
285417,2023-01-20 11:04:15.990097,977768463,0.3056416,0.002763897,0.3283292,0.3700503,55.41766,55.5645,56.15,NaN,0,54.92364,-19,-11
285450,2023-01-20 11:04:16.090056,977868402,0.2871253,0.002700865,0.3030501,0.3700503,55.40836,55.56417,56.17,NaN,0,54.92381,-29,-14
285480,2023-01-20 11:04:16.190143,977968463,0.2844327,0.00280425,0.2928115,0.3700503,55.38923,55.55396,56.11,NaN,0,54.91414,-40,-25
285514,2023-01-20 11:04:16.290054,978068396,0.286231,0.002861828,0.2893402,0.3700503,55.36011,55.53245,56.01,NaN,0,54.89312,-51,-33
285544,2023-01-20 11:04:16.390065,978168434,0.2790259,0.002709538,0.2872508,0.3700503,55.32098,55.49763,55.86,NaN,0,54.85831,-61,-48
285579,2023-01-20 11:04:16.490037,978268391,0.2791068,0.002553284,0.2817979,0.3700503,55.27186,55.45349,55.8,NaN,0,54.81404,-72,-56
285609,2023-01-20 11:04:16.590098,978368431,0.275056,0.002298683,0.2807429,0.3700503,55.21273,55.3948,55.7,NaN,0,54.75535,-82,-71
285642,2023-01-20 11:04:16.690039,978468378,0.2782726,0.002126276,0.2790512,0.3700503,55.14361,55.32919,55.67,NaN,0,54.68871,-92,-80
285674,2023-01-20 11:04:16.790112,978568460,0.2741964,0.001810461,0.2791179,0.3700503,55.06448,55.24992,55.54,NaN,0,54.60901,-102,-93
285708,2023-01-20 11:04:16.890070,978668430,0.2738357,0.001650006,0.276377,0.3700503,54.97536,55.1621,55.42,NaN,0,54.52033,-112,-105
285740,2023-01-20 11:04:16.990077,978768449,0.2742436,0.001450568,0.2737908,0.3700503,54.87624,55.05998,55.33,NaN,0,54.41797,-122,-114
285773,2023-01-20 11:04:17.090055,978868400,0.2711001,0.00142628,0.2746177,0.3700503,54.76711,54.95036,55.28,NaN,0,54.30694,-132,-125
285803,2023-01-20 11:04:17.190111,978968424,0.276583,0.001409024,0.2742741,0.3700503,54.64798,54.82664,55.04,NaN,0,54.1825,-141,-134
285837,2023-01-20 11:04:17.290044,979068383,0.278878,0.001464754,0.2751293,0.3700503,54.51891,54.69572,54.97,NaN,0,54.05047,-151,-147
285867,2023-01-20 11:04:17.390010,979168382,0.3014021,0.001516283,0.2897295,0.3700503,54.38169,54.55274,54.81,NaN,0,53.90701,-157,-156
285902,2023-01-20 11:04:17.490032,979268389,0.3083536,0.00142172,0.3019343,0.3700503,54.23941,54.40618,54.59,NaN,0,53.76087,-160,-162
285932,2023-01-20 11:04:17.590059,979368396,0.3169136,0.0009947717,0.3098298,0.3700503,54.09408,54.2492,54.51,NaN,0,53.60413,-161,-167
285965,2023-01-20 11:04:17.690045,979468380,0.3193108,0.0007328689,0.3168394,0.3700503,53.94691,54.09318,54.36,NaN,0,53.44762,-162,-169
285997,2023-01-20 11:04:17.790068,979568403,0.3186709,0.0008096993,0.3191125,0.3700503,53.79862,53.93066,54.3,NaN,0,53.2848,-161,-169
286031,2023-01-20 11:04:17.890084,979668434,0.3227448,0.001029342,0.3216242,0.3700503,53.64965,53.77152,54.17,NaN,0,53.12493,-161,-171
286063,2023-01-20 11:04:17.990081,979768447,0.3336834,0.001700759,0.3296245,0.3700503,53.50029,53.61174,53.93,NaN,0,52.96545,-160,-172
286096,2023-01-20 11:04:18.090054,979868396,0.3268299,0.002480745,0.3286818,0.3700503,53.35067,53.45529,53.79,NaN,0,52.80919,-160,-167
286126,2023-01-20 11:04:18.190111,979968424,0.3292777,0.003605783,0.3302341,0.3700503,53.20087,53.29694,53.71,NaN,0,52.65133,-159,-166
286161,2023-01-20 11:04:18.290034,980068370,0.3282131,0.004603893,0.3343626,0.3700503,53.05106,53.14629,53.68,NaN,0,52.50074,-159,-167
286191,2023-01-20 11:04:18.390016,980168380,0.3257268,0.005120188,0.3328089,0.3700503,52.9011,52.99378,53.36,NaN,0,52.3489,-159,-163
286226,2023-01-20 11:04:18.481949,980268385,0.3221201,0.004879028,0.3285713,0.3700503,52.7511,52.84836,53.15,NaN,0,52.20317,-159,-161
286256,2023-01-20 11:04:18.572996,980368396,0.3147981,0.004481345,0.3251439,0.3700503,52.6011,52.70129,53.27,NaN,0,52.05659,-159,-159
286289,2023-01-20 11:04:18.670304,980468377,0.3089829,0.003964543,0.319072,0.3700503,52.4511,52.5559,52.99,NaN,0,51.912,-160,-159
286321,2023-01-20 11:04:18.770299,980568391,0.307308,0.003388494,0.3139184,0.3700503,52.3011,52.41151,52.92,NaN,0,51.76773,-161,-158
286357,2023-01-20 11:04:18.870235,980668372,0.3154863,0.003435493,0.3128276,0.3700503,52.1511,52.27034,52.72,NaN,0,51.62741,-161,-160
286389,2023-01-20 11:04:18.970179,980768372,0.3218859,0.003035605,0.3176464,0.3700503,52.0011,52.12544,52.41,NaN,0,51.48288,-162,-156
286422,2023-01-20 11:04:19.077967,980868409,0.2973015,0.002038002,0.3112082,0.3700503,51.8511,51.97856,52.38,NaN,0,51.33679,-162,-159
286452,2023-01-20 11:04:19.189033,980968409,0.2941011,0.001475126,0.3002968,0.3700503,51.7011,51.83315,52.24,NaN,0,51.1923,-163,-158
286486,2023-01-20 11:04:19.290065,981068378,0.3079382,0.001223028,0.3035633,0.3700503,51.5511,51.68459,52.28,NaN,0,51.04454,-163,-160
286516,2023-01-20 11:04:19.390046,981168393,0.3193626,0.001338184,0.3126081,0.3700503,51.4011,51.53343,52.11,NaN,0,50.89398,-163,-159
286551,2023-01-20 11:04:19.481977,981268420,0.3021701,0.001419365,0.3080496,0.3700503,51.2511,51.38643,51.94,NaN,0,50.74832,-163,-161
286581,2023-01-20 11:04:19.572976,981368403,0.3090213,0.001379251,0.3083536,0.3700503,51.1011,51.23693,51.77,NaN,0,50.59949,-163,-160
286614,2023-01-20 11:04:19.670277,981468368,0.3005051,0.001169831,0.3081707,0.3700503,50.9511,51.08854,51.76,NaN,0,50.4516,-163,-162
286646,2023-01-20 11:04:19.770311,981568397,0.3036731,0.001150787,0.3041735,0.3700503,50.8011,50.94331,51.57,NaN,0,50.30697,-164,-160
286680,2023-01-20 11:04:19.870280,981668388,0.3038017,0.001378655,0.3022263,0.3700503,50.6511,50.79815,51.39,NaN,0,50.16273,-164,-162
286713,2023-01-20 11:04:19.970242,981768385,0.3181887,0.001874208,0.3112732,0.3700503,50.5011,50.65087,51.18,NaN,0,50.01673,-164,-162
286746,2023-01-20 11:04:20.070242,981868389,0.3116952,0.002376199,0.314776,0.3700503,50.3511,50.50194,50.98,NaN,0,49.86811,-165,-164
286776,2023-01-20 11:04:20.170284,981968422,0.3130793,0.002810299,0.315681,0.3700503,50.2011,50.34855,50.91,NaN,0,49.71532,-164,-165
286810,2023-01-20 11:04:20.270194,982068378,0.3124851,0.002847105,0.3160904,0.3700503,50.0511,50.19385,50.73,NaN,0,49.56087,-164,-166
286840,2023-01-20 11:04:20.370129,982168382,0.3160974,0.003097326,0.314051,0.3700503,49.9011,50.03889,50.62,NaN,0,49.40609,-163,-165
286875,2023-01-20 11:04:20.477934,982268436,0.3183133,0.00384444,0.3198889,0.3700503,49.7511,49.88603,50.54,NaN,0,49.25415,-163,-164
286905,2023-01-20 11:04:20.588949,982368380,0.3206927,0.004281074,0.3250808,0.3700503,49.6011,49.73177,50.4,NaN,0,49.10026,-163,-165
286939,2023-01-20 11:04:20.681894,982468385,0.3137892,0.00428462,0.322724,0.3700503,49.4511,49.57924,50.25,NaN,0,48.94772,-162,-165
286971,2023-01-20 11:04:20.772847,982568403,0.3175998,0.00413695,0.3209132,0.3700503,49.3011,49.42951,50,NaN,0,48.79751,-162,-164
287005,2023-01-20 11:04:20.870074,982668377,0.3178822,0.003838718,0.3220555,0.3700503,49.1511,49.27729,49.96,NaN,0,48.64443,-162,-164
287037,2023-01-20 11:04:20.970010,982768372,0.3087043,0.003063411,0.3181354,0.3700503,49.0011,49.1258,49.7,NaN,0,48.4924,-162,-162
287070,2023-01-20 11:04:21.070044,982868403,0.3073476,0.002392411,0.3137865,0.3700503,48.8511,48.97703,49.53,NaN,0,48.34301,-162,-158
287100,2023-01-20 11:04:21.170055,982968383,0.311812,0.002019674,0.3118506,0.3700503,48.7011,48.82682,49.43,NaN,0,48.19176,-162,-162
287135,2023-01-20 11:04:21.270030,983068371,0.3134909,0.001901597,0.3120754,0.3700503,48.5511,48.67722,49.26,NaN,0,48.04179,-162,-159
287165,2023-01-20 11:04:21.370016,983168388,0.3115058,0.001657158,0.3142863,0.3700503,48.4011,48.52855,49.05,NaN,0,47.89301,-162,-163
287200,2023-01-20 11:04:21.470067,983268428,0.3142557,0.001682281,0.313241,0.3700503,48.2511,48.37909,48.98,NaN,0,47.74312,-162,-161
287230,2023-01-20 11:04:21.570054,983368387,0.3150708,0.001618832,0.3137575,0.3700503,48.1011,48.2294,48.82,NaN,0,47.59337,-162,-160
287263,2023-01-20 11:04:21.670071,983468390,0.3128705,0.001700222,0.3152419,0.3700503,47.9511,48.0819,48.75,NaN,0,47.44556,-163,-159
287295,2023-01-20 11:04:21.770086,983568398,0.3157598,0.001982629,0.3159346,0.3700503,47.8011,47.93349,48.6,NaN,0,47.29612,-163,-163
287329,2023-01-20 11:04:21.870056,983668387,0.3247945,0.002295941,0.3216259,0.3700503,47.6511,47.78821,48.53,NaN,0,47.15071,-163,-163
287361,2023-01-20 11:04:21.970017,983768378,0.3251275,0.002162486,0.3259741,0.3700503,47.5011,47.64427,48.29,NaN,0,47.0061,-164,-166
287394,2023-01-20 11:04:22.070048,983868400,0.3195542,0.001681298,0.3230378,0.3700503,47.3511,47.49938,48.06,NaN,0,46.8611,-164,-165
287424,2023-01-20 11:04:22.170046,983968373,0.3143423,0.001386374,0.3183301,0.3700503,47.2011,47.35349,48,NaN,0,46.71397,-165,-163
287458,2023-01-20 11:04:22.270043,984068379,0.3169539,0.001183927,0.3192457,0.3700503,47.0511,47.20962,47.76,NaN,0,46.56974,-165,-164
287488,2023-01-20 11:04:22.370020,984168380,0.3113691,0.0009689331,0.3142549,0.3700503,46.9011,47.06306,47.66,NaN,0,46.42307,-166,-163
287523,2023-01-20 11:04:22.470064,984268417,0.3124514,0.0008605123,0.3147331,0.3700503,46.7511,46.91665,47.63,NaN,0,46.27629,-166,-162
287553,2023-01-20 11:04:22.570065,984368397,0.3174004,0.000757426,0.3184036,0.3700503,46.6011,46.77117,47.28,NaN,0,46.13044,-167,-166
287586,2023-01-20 11:04:22.670059,984468384,0.3148031,0.0007099211,0.3147385,0.3700503,46.4511,46.62457,47.23,NaN,0,45.98414,-167,-165
287619,2023-01-20 11:04:22.770120,984568444,0.3267401,0.0007232726,0.322576,0.3700503,46.3011,46.47519,47.09,NaN,0,45.83525,-167,-165
287653,2023-01-20 11:04:22.870038,984668377,0.316822,0.0008295476,0.3213747,0.3700503,46.1511,46.32918,46.92,NaN,0,45.68918,-167,-168
287686,2023-01-20 11:04:22.970020,984768381,0.317172,0.0009025335,0.3183936,0.3700503,46.0011,46.18142,46.88,NaN,0,45.54142,-168,-166
287719,2023-01-20 11:04:23.070052,984868404,0.3294491,0.001199931,0.3242757,0.3700503,45.8511,46.03248,46.85,NaN,0,45.39181,-168,-165
287749,2023-01-20 11:04:23.170052,984968382,0.3294073,0.001874268,0.3282906,0.3700503,45.7011,45.88414,46.69,NaN,0,45.24316,-168,-170
287783,2023-01-20 11:04:23.270031,985068374,0.3371607,0.0029217,0.3368824,0.3700503,45.5511,45.73482,46.43,NaN,0,45.09446,-168,-171
287813,2023-01-20 11:04:23.369995,985168367,0.3347669,0.003709108,0.3382386,0.3700503,45.4011,45.58411,46.19,NaN,0,44.94387,-168,-171
287848,2023-01-20 11:04:23.470054,985268416,0.3322361,0.003967464,0.3378728,0.3700503,45.2511,45.43524,46.03,NaN,0,44.79573,-168,-171
287878,2023-01-20 11:04:23.570065,985368401,0.3359249,0.004003137,0.3391272,0.3700503,45.1011,45.28312,46.05,NaN,0,44.64416,-168,-169
287911,2023-01-20 11:04:23.670061,985468385,0.3306408,0.003587246,0.3373676,0.3700503,44.9511,45.13417,45.83,NaN,0,44.49558,-168,-168
287943,2023-01-20 11:04:23.770135,985568453,0.321622,0.002881855,0.331136,0.3700503,44.8011,44.98823,45.66,NaN,0,44.34951,-168,-165
287977,2023-01-20 11:04:23.870045,985668380,0.3325152,0.002722681,0.3285909,0.3700503,44.6511,44.84229,45.47,NaN,0,44.204,-169,-164
288011,2023-01-20 11:04:23.970022,985768384,0.3288714,0.002512544,0.330921,0.3700503,44.5011,44.69459,45.29,NaN,0,44.05587,-169,-169
288044,2023-01-20 11:04:24.070075,985868428,0.3217866,0.002457142,0.327921,0.3700503,44.3511,44.5479,45.12,NaN,0,43.90906,-169,-166
288074,2023-01-20 11:04:24.170053,985968382,0.318068,0.002488285,0.3233252,0.3700503,44.2011,44.39813,44.83,NaN,0,43.75856,-169,-167
288109,2023-01-20 11:04:24.270057,986068382,0.3289937,0.002639472,0.3267717,0.3700503,44.0511,44.24701,44.9,NaN,0,43.60719,-169,-167
288139,2023-01-20 11:04:24.370064,986168394,0.331034,0.002360582,0.3314118,0.3700503,43.9011,44.09548,44.94,NaN,0,43.45597,-169,-169
288174,2023-01-20 11:04:24.470047,986268376,0.3277606,0.00204125,0.3291681,0.3700503,43.7511,43.94645,44.63,NaN,0,43.30695,-169,-167
288204,2023-01-20 11:04:24.570068,986368396,0.3305053,0.001948327,0.3324813,0.3700503,43.6011,43.79753,44.62,NaN,0,43.15802,-169,-166
288237,2023-01-20 11:04:24.670077,986468403,0.323742,0.001686662,0.3273339,0.3700503,43.4511,43.64906,44.18,NaN,0,43.00961,-169,-168
288269,2023-01-20 11:04:24.770107,986568431,0.3273504,0.001866251,0.3263095,0.3700503,43.3011,43.50044,44.08,NaN,0,42.86112,-169,-167
288303,2023-01-20 11:04:24.870042,986668380,0.3266607,0.002168626,0.328274,0.3700503,43.1511,43.34984,44.17,NaN,0,42.71094,-169,-169
288335,2023-01-20 11:04:24.970017,986768374,0.3510776,0.00293681,0.3403345,0.3700503,43.0011,43.19836,44.25,NaN,0,42.56025,-169,-170
288368,2023-01-20 11:04:25.070038,986868389,0.3417131,0.003233016,0.3477409,0.3700503,42.8511,43.0478,44.19,NaN,0,42.41006,-169,-172
288398,2023-01-20 11:04:25.170047,986968380,0.3428944,0.003625154,0.3463335,0.3700503,42.7011,42.89797,44.08,NaN,0,42.26035,-169,-171
288432,2023-01-20 11:04:25.270050,987068379,0.3460182,0.003573418,0.3504156,0.3700503,42.5511,42.7504,43.96,NaN,0,42.11211,-169,-173
288462,2023-01-20 11:04:25.370048,987168378,0.3416584,0.003429741,0.347469,0.3700503,42.4011,42.60676,43.83,NaN,0,41.96823,-170,-171
288497,2023-01-20 11:04:25.470054,987268382,0.3482489,0.003062248,0.3497097,0.3700503,42.2511,42.46369,43.69,NaN,0,41.82455,-171,-175
288527,2023-01-20 11:04:25.570070,987368395,0.3353928,0.002825052,0.3464791,0.3700503,42.1011,42.32205,43.67,NaN,0,41.68248,-172,-172
288559,2023-01-20 11:04:25.670057,987468378,0.3294367,0.002480805,0.3386264,0.3700503,41.9511,42.18597,43.49,NaN,0,41.54597,-173,-171
288592,2023-01-20 11:04:25.770117,987568433,0.3117788,0.001831502,0.3270497,0.3700503,41.8011,42.05117,43.38,NaN,0,41.41087,-175,-167
288628,2023-01-20 11:04:25.870039,987668373,0.3164268,0.001636982,0.3177408,0.3700503,41.6511,41.91767,43.3,NaN,0,41.27779,-176,-166
288661,2023-01-20 11:04:25.970023,987768385,0.3216764,0.001889765,0.3209257,0.3700503,41.5011,41.78518,43.38,NaN,0,41.14616,-178,-168
288694,2023-01-20 11:04:26.070086,987868438,0.3173413,0.002052516,0.3241292,0.3700503,41.3511,41.65005,43.22,NaN,0,41.01189,-179,-172
288724,2023-01-20 11:04:26.170051,987968378,0.3100128,0.002221346,0.3162649,0.3700503,41.2011,41.51587,43.03,NaN,0,40.87892,-181,-170
288758,2023-01-20 11:04:26.270081,988068395,0.3066054,0.002274662,0.3116932,0.3700503,41.0511,41.38394,42.91,NaN,0,40.74803,-183,-170
288788,2023-01-20 11:04:26.370074,988168379,0.3055258,0.002269417,0.3099641,0.3700503,40.9011,41.24958,42.83,NaN,0,40.61416,-184,-173
288823,2023-01-20 11:04:26.470067,988268378,0.2692885,0.0017277,0.2935758,0.3700503,40.7511,41.11745,42.68,NaN,0,40.48227,-186,-172
288853,2023-01-20 11:04:26.570060,988368383,0.2496116,0.001547202,0.2660422,0.3700503,40.6011,40.99148,41.88,NaN,0,40.3563,-189,-166
288886,2023-01-20 11:04:26.670069,988468387,0.2731171,0.001934499,0.2636968,0.3700503,40.4511,40.86349,42.08,NaN,0,40.22862,-191,-172
288918,2023-01-20 11:04:26.770138,988568445,0.2603685,0.001795948,0.2706663,0.3700503,40.3011,40.72909,41.64,NaN,0,40.09525,-192,-175
288951,2023-01-20 11:04:26.870034,988668374,0.2380339,0.001621485,0.2532641,0.3700503,40.1511,40.59294,41.4,NaN,0,39.95874,-194,-172
288984,2023-01-20 11:04:26.969983,988768374,0.2316902,0.001570895,0.2403586,0.3700503,40.0011,40.45002,41.02,NaN,0,39.81539,-194,-176
289017,2023-01-20 11:04:27.070052,988868429,0.2381786,0.001491636,0.2402711,0.3700503,39.8511,40.29994,41.12,NaN,0,39.66525,-194,-175
289047,2023-01-20 11:04:27.170040,988968375,0.2143368,0.001304969,0.2262506,0.3700503,39.7011,40.14745,40.82,NaN,0,39.51245,-194,-176
289081,2023-01-20 11:04:27.270065,989068393,0.2437923,0.001172811,0.2309987,0.3700503,39.5511,39.98949,40.66,NaN,0,39.35383,-193,-182
289111,2023-01-20 11:04:27.370037,989168372,0.2816613,0.0009765327,0.2571819,0.3700503,39.4011,39.82301,40.59,NaN,0,39.18631,-192,-188
289146,2023-01-20 11:04:27.470039,989268371,0.2908325,0.0005464256,0.2801819,0.3700503,39.2511,39.64787,40.66,NaN,0,39.01092,-189,-195
289176,2023-01-20 11:04:27.570064,989368388,0.2874686,0.0003930926,0.2875345,0.3700503,39.1011,39.46883,40.71,NaN,0,38.83151,-186,-193
289210,2023-01-20 11:04:27.670057,989468380,0.2718482,0.0001868606,0.2764526,0.3700503,38.9511,39.29353,40.59,NaN,0,38.65591,-184,-192
289242,2023-01-20 11:04:27.770067,989568392,0.2841645,0.0001703501,0.2776062,0.3700503,38.8011,39.12644,39.95,NaN,0,38.48912,-182,-190
289275,2023-01-20 11:04:27.870034,989668381,0.2929521,0.0004267097,0.2798172,0.3700503,38.6511,38.95737,39.8,NaN,0,38.32018,-180,-187
289308,2023-01-20 11:04:27.969994,989768373,0.3173313,0.0007036626,0.3019622,0.3700503,38.5011,38.78522,40.19,NaN,0,38.14833,-178,-189
289341,2023-01-20 11:04:28.070067,989868430,0.2806548,0.0001614094,0.3016644,0.3700503,38.3511,38.61663,39.53,NaN,0,37.97987,-176,-185
289371,2023-01-20 11:04:28.170047,989968373,0.2392002,0.0002841502,0.2634721,0.3700503,38.2011,38.45561,39.29,NaN,0,37.81903,-175,-173
289405,2023-01-20 11:04:28.270061,990068384,0.2631176,0.0002263486,0.2498666,0.3700503,38.0511,38.29908,39.01,NaN,0,37.66274,-174,-174
289435,2023-01-20 11:04:28.370075,990168410,0.2789961,0.0002313852,0.2685814,0.3700503,37.9011,38.14177,38.63,NaN,0,37.50543,-174,-171
289470,2023-01-20 11:04:28.470059,990268383,0.2741166,0.0006406903,0.2753572,0.3700503,37.7511,37.97654,38.08,NaN,0,37.34008,-172,-173
289500,2023-01-20 11:04:28.570086,990368388,0.284374,0.0007352233,0.2897975,0.3700503,37.6011,37.80415,37.95,NaN,0,37.1669,-170,-174
289533,2023-01-20 11:04:28.663620,990468369,0.2475003,0.0002434701,0.2648927,0.3700503,37.4511,37.63113,37.57,NaN,0,36.99302,-168,-168
289565,2023-01-20 11:04:28.754425,990568385,0.2667993,8.550286E-05,0.2627741,0.3700503,37.3011,37.45623,37.4,NaN,0,36.81678,-165,-165
289598,2023-01-20 11:04:28.849807,990668393,0.2700634,0.0002586246,0.2585381,0.3700503,37.1511,37.28075,37.35,NaN,0,36.63922,-162,-165
289634,2023-01-20 11:04:28.949773,990768366,0.2966699,0.0006352365,0.2820515,0.3700503,37.0011,37.10304,37.21,NaN,0,36.45956,-160,-167
289667,2023-01-20 11:04:29.049855,990868442,0.2859053,0.000564754,0.2901165,0.3700503,36.8511,36.92753,37.07,NaN,0,36.281,-157,-169
289697,2023-01-20 11:04:29.149803,990968370,0.2957566,0.0005880594,0.2929202,0.3700503,36.7011,36.75311,37.05,NaN,0,36.10395,-155,-168
289731,2023-01-20 11:04:29.249810,991068379,0.2782827,0.0004972517,0.2893288,0.3700503,36.5511,36.58373,36.89,NaN,0,35.93152,-153,-161
289761,2023-01-20 11:04:29.349838,991168432,0.2689719,0.0005691648,0.2789687,0.3700503,36.4011,36.42324,36.5,NaN,0,35.76848,-152,-157
289796,2023-01-20 11:04:29.449766,991268379,0.2835875,0.0008461177,0.278775,0.3700503,36.2511,36.2636,36.12,NaN,0,35.60614,-151,-156
289826,2023-01-20 11:04:29.549763,991368392,0.3228832,0.0007224679,0.3016302,0.3700503,36.1011,36.09965,35.96,NaN,0,35.4403,-149,-158
289859,2023-01-20 11:04:29.649734,991468376,0.306913,0.000403583,0.3125735,0.3700503,35.9511,35.93294,36.04,NaN,0,35.27194,-148,-157
289891,2023-01-20 11:04:29.749718,991568372,0.2819173,0.0005100369,0.2979469,0.3700503,35.8011,35.76804,35.81,NaN,0,35.10564,-146,-151
289924,2023-01-20 11:04:29.849664,991668378,0.2755053,0.001613438,0.2855736,0.3700503,35.6511,35.60771,35.42,NaN,0,34.94391,-145,-148
289957,2023-01-20 11:04:29.949552,991768373,0.32489,0.003145516,0.294663,0.3700503,35.5011,35.44915,35.47,NaN,0,34.78473,-144,-153
289990,2023-01-20 11:04:30.049558,991868395,0.3527592,0.00365752,0.3393627,0.3700503,35.3511,35.28255,35.75,NaN,0,34.61765,-143,-157
290020,2023-01-20 11:04:30.149618,991968377,0.3215566,0.00302121,0.3367184,0.3700503,35.2011,35.11861,35.45,NaN,0,34.4534,-141,-154
290055,2023-01-20 11:04:30.249650,992068375,0.3300561,0.002389222,0.3330751,0.3700503,35.0511,34.96174,35.55,NaN,0,34.29696,-141,-152
