LineNo,UTC_Approx,TimeUS,TPE,PE,DVE,TVE,VE,DAE,TAE,AE
220036,2023-01-20 11:00:57.592751,778970976,-13.69617,-13.63717,-3.500008,-3.559011,-3.605111,0,0.1051421,0.05409472
220070,2023-01-20 11:00:57.702998,779070984,-14.0465,-13.99527,-3.500008,-3.551238,-3.621411,0,0.1245586,0.08583908
220105,2023-01-20 11:00:57.811544,779171039,-14.39686,-14.35467,-3.500008,-3.542195,-3.596602,0,0.1483285,0.1191153
220136,2023-01-20 11:00:57.902401,779270957,-14.74719,-14.70946,-3.500008,-3.537735,-3.612131,0,0.1342734,0.1321413
220166,2023-01-20 11:00:57.993350,779370976,-15.09754,-15.06808,-3.500008,-3.529465,-3.614553,0,0.1246429,0.1291654
220201,2023-01-20 11:00:58.092691,779470972,-15.44787,-15.42819,-3.500008,-3.519687,-3.548557,0,0.076467,0.1197073
220233,2023-01-20 11:00:58.192692,779570964,-15.79822,-15.78343,-3.500008,-3.514802,-3.561266,0,0.07353801,0.09934257
220268,2023-01-20 11:00:58.292696,779670993,-16.14855,-16.1411,-3.500008,-3.507463,-3.538437,0,0.0124929,0.0642686
220299,2023-01-20 11:00:58.392645,779770970,-16.49891,-16.49703,-3.500008,-3.501882,-3.528606,0,0.02143963,0.033591
220332,2023-01-20 11:00:58.492713,779871035,-16.84924,-16.84513,-3.500008,-3.504113,-3.536686,0,0.01415088,0.02691989
220363,2023-01-20 11:00:58.592641,779970958,-17.19959,-17.19756,-3.500008,-3.502034,-3.514431,0,0.05447923,0.02685913
220397,2023-01-20 11:00:58.692635,780070980,-17.54992,-17.54783,-3.500008,-3.502099,-3.481467,0,0.03412662,0.04178094
220430,2023-01-20 11:00:58.792613,780170989,-17.90027,-17.89643,-3.500008,-3.503855,-3.526675,0,0.1097977,0.06535213
220465,2023-01-20 11:00:58.892586,780270964,-18.2506,-18.24516,-3.500008,-3.505458,-3.544817,0,0.08122255,0.06732968
220495,2023-01-20 11:00:58.992604,780370982,-18.60096,-18.59494,-3.500008,-3.506021,-3.522717,0,-0.001122289,0.05226396
220530,2023-01-20 11:00:59.092658,780471009,-18.95129,-18.94035,-3.500008,-3.510952,-3.5101,0,-0.07138236,0.01312479
220562,2023-01-20 11:00:59.192637,780570958,-19.30164,-19.28953,-3.500008,-3.512117,-3.504035,0,-0.05218432,-0.03338135
220597,2023-01-20 11:00:59.292658,780670997,-19.65197,-19.63569,-3.500008,-3.516286,-3.495514,0,-0.08837902,-0.06590993
220628,2023-01-20 11:00:59.392619,780770980,-20.00232,-19.97888,-3.500008,-3.52345,-3.481673,0,-0.1326252,-0.1012502
220661,2023-01-20 11:00:59.492645,780870983,-20.35266,-20.33019,-3.500008,-3.522471,-3.462859,0,-0.1026664,-0.1147222
220691,2023-01-20 11:00:59.592651,780970963,-20.70301,-20.68048,-3.500008,-3.52253,-3.487764,0,-0.1020031,-0.1242065
220725,2023-01-20 11:00:59.692688,781071005,-21.05334,-21.02172,-3.500008,-3.531629,-3.467625,0,-0.164189,-0.1439861
220758,2023-01-20 11:00:59.792713,781171037,-21.40369,-21.3675,-3.500008,-3.536202,-3.44676,0,-0.2128595,-0.1793228
220791,2023-01-20 11:00:59.892615,781270964,-21.75402,-21.70963,-3.500008,-3.544405,-3.440805,0,-0.2418369,-0.2098966
220821,2023-01-20 11:00:59.992618,781370994,-22.10437,-22.04977,-3.500008,-3.554607,-3.464841,0,-0.2501365,-0.2369391
220856,2023-01-20 11:01:00.092620,781470973,-22.45473,-22.39172,-3.500008,-3.563016,-3.457846,0,-0.3034211,-0.2804406
220888,2023-01-20 11:01:00.192647,781570973,-22.80508,-22.73516,-3.500008,-3.56993,-3.445014,0,-0.3330004,-0.3026205
220923,2023-01-20 11:01:00.292682,781671002,-23.15541,-23.07727,-3.500008,-3.578143,-3.437769,0,-0.3349639,-0.3338051
220954,2023-01-20 11:01:00.392713,781771028,-23.50576,-23.42321,-3.500008,-3.582557,-3.471729,0,-0.3457106,-0.3637487
220987,2023-01-20 11:01:00.492656,781870981,-23.85609,-23.77849,-3.500008,-3.57761,-3.454744,0,-0.2899965,-0.3588113
221017,2023-01-20 11:01:00.592632,781970968,-24.20645,-24.12823,-3.500008,-3.578223,-3.428648,0,-0.3430264,-0.341089
221052,2023-01-20 11:01:00.692656,782070983,-24.55678,-24.48454,-3.500008,-3.572239,-3.480771,0,-0.2749384,-0.344175
221085,2023-01-20 11:01:00.792671,782170988,-24.90713,-24.83821,-3.500008,-3.568929,-3.457369,0,-0.3174922,-0.3392334
221118,2023-01-20 11:01:00.892630,782270980,-25.25746,-25.18539,-3.500008,-3.572081,-3.441266,0,-0.3499743,-0.3433768
221148,2023-01-20 11:01:00.992599,782370985,-25.60781,-25.53568,-3.500008,-3.572142,-3.467457,0,-0.3460192,-0.3597232
221182,2023-01-20 11:01:01.092664,782471024,-25.95814,-25.88881,-3.500008,-3.569339,-3.460749,0,-0.3335661,-0.364524
