LineNo,UTC_Approx,TimeUS,C,YC,YCS,Y0,Y1,Y2,Y3,Y4,W0,W1,W2,W3,W4
2285,2023-01-20 10:49:57.567525,117566339,0,61.83687,14.30892,216.0036,288.1134,0.1284753,72.02812,143.951,0.1992454,0.1994198,0.2003961,0.2008256,0.2001132
2339,2023-01-20 10:49:57.664269,117666343,0,59.63412,14.33752,216.0076,288.1243,0.1359233,72.02646,143.9472,0.1991768,0.1994035,0.2004547,0.2008781,0.2000869
2398,2023-01-20 10:49:57.764245,117766341,0,59.63785,14.33754,216.0113,288.128,0.1396071,72.03014,143.9509,0.1991768,0.1994035,0.2004547,0.2008781,0.2000869
2442,2023-01-20 10:49:57.864220,117866343,0,49.82629,14.54624,216.0361,288.1291,0.1216304,72.02414,143.9713,0.1992668,0.1996021,0.2004878,0.2006994,0.1999439
2487,2023-01-20 10:49:57.964187,117966340,0,49.83269,14.54625,216.042,288.135,0.1275884,72.0301,143.9772,0.1992668,0.1996021,0.2004878,0.2006994,0.1999439
2526,2023-01-20 10:49:58.064248,118066359,0,58.76114,14.3576,216.037,288.1232,0.130474,72.04881,143.9911,0.1993857,0.1995657,0.200346,0.2006484,0.2000542
2566,2023-01-20 10:49:58.164315,118166343,0,58.7632,14.35762,216.0391,288.1253,0.132546,72.05088,143.9932,0.1993857,0.1995657,0.200346,0.2006484,0.2000542
2608,2023-01-20 10:49:58.264328,118266346,0,53.78584,14.44442,216.0385,288.1601,0.1594275,72.03752,143.9628,0.1990831,0.1994375,0.2005699,0.2009151,0.1999945
2648,2023-01-20 10:49:58.364299,118366348,0,53.78986,14.44444,216.0425,288.164,0.1633709,72.04147,143.9668,0.1990831,0.1994375,0.2005699,0.2009151,0.1999945
2687,2023-01-20 10:49:58.464282,118466343,0,351.4345,14.30137,216.0874,288.0966,0.04618092,72.00565,144.0311,0.1996952,0.2001917,0.2004235,0.2000696,0.1996199
2728,2023-01-20 10:49:58.564280,118566343,0,351.467,14.30138,216.1182,288.1275,0.07702335,72.03649,144.062,0.1996952,0.2001917,0.2004235,0.2000696,0.1996199
2768,2023-01-20 10:49:58.664277,118666358,0,48.64772,14.58015,216.0815,288.1691,0.1600012,72.06686,144.0184,0.1992994,0.1996348,0.2004755,0.200659,0.1999313
2809,2023-01-20 10:49:58.764239,118766347,0,48.6435,14.58016,216.077,288.1646,0.1555367,72.0624,144.0139,0.1992994,0.1996348,0.2004755,0.200659,0.1999313
2853,2023-01-20 10:49:58.864246,118866362,0,97.63058,14.64423,216.0362,288.1076,0.1621576,72.12435,144.0466,0.199716,0.1994145,0.1999217,0.2005376,0.2004102
2892,2023-01-20 10:49:58.964232,118966347,0,97.63891,14.6443,216.0431,288.1146,0.1691086,72.1313,144.0536,0.199716,0.1994145,0.1999217,0.2005376,0.2004102
2931,2023-01-20 10:49:59.064260,119066357,0,88.24898,14.39557,216.0109,288.1514,0.2333891,72.14364,144.0063,0.1993245,0.1989658,0.2000349,0.2010576,0.2006171
2970,2023-01-20 10:49:59.164279,119166350,0,88.23099,14.39561,215.9921,288.1326,0.2146185,72.12487,143.9875,0.1993245,0.1989658,0.2000349,0.2010576,0.2006171
3011,2023-01-20 10:49:59.264288,119266350,0,37.36768,14.95649,216.1559,288.2823,0.2378567,72.08404,144.0334,0.1988425,0.199618,0.2009233,0.2009519,0.1996643
3050,2023-01-20 10:49:59.364301,119366364,0,37.33069,14.95649,216.1181,288.2446,0.2001201,72.04631,143.9957,0.1988425,0.199618,0.2009233,0.2009519,0.1996643
3090,2023-01-20 10:49:59.464283,119466350,0,55.08678,14.4128,216.0634,288.2033,0.2057674,72.06753,143.9797,0.1989598,0.1993376,0.2006315,0.2010533,0.2000179
3131,2023-01-20 10:49:59.564294,119566365,0,55.08538,14.41284,216.0623,288.2022,0.2046455,72.06641,143.9786,0.1989598,0.1993376,0.2006315,0.2010533,0.2000179
3170,2023-01-20 10:49:59.664291,119666375,0,65.41547,14.26715,216.0695,288.201,0.2268064,72.11147,144.0145,0.1991321,0.1992686,0.2004157,0.2009894,0.2001942
3211,2023-01-20 10:49:59.764251,119766353,0,65.39479,14.26717,216.0486,288.1801,0.2059217,72.09058,143.9936,0.1991321,0.1992686,0.2004157,0.2009894,0.2001942
3250,2023-01-20 10:49:59.864240,119866352,0,100.6407,14.695,215.8893,288.1433,0.3526167,72.22828,143.9425,0.1990624,0.1978466,0.199599,0.201913,0.201579
3289,2023-01-20 10:49:59.964237,119966354,0,100.6801,14.695,215.9292,288.1832,0.3924809,72.26814,143.9824,0.1990624,0.1978466,0.199599,0.201913,0.201579
3328,2023-01-20 10:50:00.064254,120066356,0,96.28002,14.54115,215.8669,288.2036,0.4505659,72.26684,143.9068,0.1986143,0.1972869,0.199697,0.2025384,0.2018633
3368,2023-01-20 10:50:00.164280,120166355,0,96.25838,14.54117,215.8454,288.1821,0.4291427,72.24542,143.8854,0.1986143,0.1972869,0.199697,0.2025384,0.2018633
3409,2023-01-20 10:50:00.264293,120266363,0,116.3067,14.64503,215.8054,288.1032,0.469737,72.39819,143.9886,0.1994588,0.1969121,0.1986169,0.2022431,0.2027691
3448,2023-01-20 10:50:00.364270,120366348,0,116.2895,14.64506,215.7881,288.086,0.4525078,72.38096,143.9713,0.1994588,0.1969121,0.1986169,0.2022431,0.2027691
3488,2023-01-20 10:50:00.464283,120466359,0,127.4445,14.34797,215.7607,287.9989,0.3995299,72.40836,144.0146,0.2000662,0.1970294,0.1980847,0.2017912,0.2030284
3528,2023-01-20 10:50:00.564280,120566349,0,127.4772,14.348,215.7933,288.0316,0.4321452,72.44098,144.0472,0.2000662,0.1970294,0.1980847,0.2017912,0.2030284
3569,2023-01-20 10:50:00.664271,120666346,0,136.0277,14.21633,215.7932,287.985,0.415665,72.48919,144.1056,0.2005557,0.1971039,0.1976442,0.2014395,0.2032567
3610,2023-01-20 10:50:00.764268,120766355,0,136.0203,14.21635,215.7859,287.9777,0.408346,72.48187,144.0982,0.2005557,0.1971039,0.1976442,0.2014395,0.2032567
3651,2023-01-20 10:50:00.864250,120866353,0,143.9027,14.14038,215.6862,287.8771,0.4861329,72.66988,144.1768,0.2013867,0.1962757,0.1963003,0.2014269,0.2046104
3688,2023-01-20 10:50:00.964226,120966347,0,143.8941,14.14041,215.6779,287.8688,0.4778187,72.66157,144.1685,0.2013867,0.1962757,0.1963003,0.2014269,0.2046104
3720,2023-01-20 10:50:01.064251,121066375,0,147.6932,14.15767,215.6962,287.8361,0.3951059,72.5993,144.1685,0.2015443,0.196744,0.1964378,0.2010414,0.2042325
3751,2023-01-20 10:50:01.164248,121166365,0,147.7077,14.1577,215.7108,287.8506,0.409691,72.61388,144.1831,0.2015443,0.196744,0.1964378,0.2010414,0.2042325
3785,2023-01-20 10:50:01.264210,121266360,0,139.8378,14.17013,215.7537,287.9501,0.4638755,72.58424,144.1467,0.2009098,0.1966936,0.1970354,0.2014698,0.2038914
3816,2023-01-20 10:50:01.364148,121366352,0,139.8327,14.17016,215.7487,287.9451,0.4588715,72.57923,144.1417,0.2009098,0.1966936,0.1970354,0.2014698,0.2038914
3848,2023-01-20 10:50:01.464163,121466353,0,124.9056,14.3883,215.7603,288.0549,0.5125046,72.50063,144.0375,0.1999098,0.1965007,0.1979087,0.2022146,0.2034663
3881,2023-01-20 10:50:01.564214,121566352,0,124.9055,14.38834,215.7607,288.0553,0.5128973,72.50101,144.0379,0.1999098,0.1965007,0.1979087,0.2022146,0.2034663
3914,2023-01-20 10:50:01.664229,121666348,0,140.2405,14.17724,215.7721,287.947,0.4127879,72.52515,144.1304,0.2008513,0.1970164,0.1972956,0.2013083,0.2035283
3947,2023-01-20 10:50:01.764239,121766356,0,140.2213,14.17727,215.7525,287.9274,0.3932251,72.50559,144.1109,0.2008513,0.1970164,0.1972956,0.2013083,0.2035283
3980,2023-01-20 10:50:01.864187,121866351,0,149.7715,14.0888,215.0974,287.2928,0.2314838,72.60999,143.9111,0.20287,0.1947018,0.1938466,0.2014519,0.2071298
4012,2023-01-20 10:50:01.964107,121966347,0,150.6577,14.08884,215.9823,288.1776,1.116186,73.49474,144.7959,0.20287,0.1947018,0.1938466,0.2014519,0.2071298
4044,2023-01-20 10:50:02.064130,122066355,0,150.3073,14.04345,216.3751,288.6239,1.746902,74.18223,145.3352,0.2032997,0.19359,0.1927221,0.2018536,0.2085346
4075,2023-01-20 10:50:02.164194,122166353,0,150.5282,14.04345,216.5982,288.8471,1.970205,74.40542,145.5582,0.2032997,0.19359,0.1927221,0.2018536,0.2085346
4109,2023-01-20 10:50:02.264211,122266347,0,161.4366,14.13832,216.5918,288.6372,1.907294,74.645,145.8248,0.2055625,0.1938083,0.1906521,0.2002837,0.2096933
4140,2023-01-20 10:50:02.364215,122366353,0,161.328,14.13835,216.4845,288.53,1.799726,74.53714,145.7171,0.2055625,0.1938083,0.1906521,0.2002837,0.2096933
4172,2023-01-20 10:50:02.463957,122466351,0,161.3836,14.12914,216.3276,288.3695,1.695047,74.46794,145.6149,0.2058314,0.1935605,0.1902348,0.2002612,0.210112
4205,2023-01-20 10:50:02.563582,122566374,0,161.5438,14.12915,216.4886,288.5306,1.856134,74.62895,145.7759,0.2058314,0.1935605,0.1902348,0.2002612,0.210112
4239,2023-01-20 10:50:02.663437,122666351,0,181.3679,14.63402,216.9862,288.4597,1.869366,75.26244,146.6964,0.210601,0.1957444,0.1870041,0.1959305,0.2107199
4271,2023-01-20 10:50:02.763489,122766365,0,181.8944,14.63404,217.5128,288.9863,2.396025,75.7891,147.223,0.210601,0.1957444,0.1870041,0.1959305,0.2107199
4305,2023-01-20 10:50:02.863453,122866332,0,146.2662,13.89578,217.4774,290.0081,3.731313,76.23951,146.8472,0.2037808,0.1894144,0.1895812,0.2040634,0.2131603
4336,2023-01-20 10:50:02.963446,122966350,0,146.5953,13.8959,217.803,290.3326,4.054446,76.56257,147.1719,0.2037808,0.1894144,0.1895812,0.2040634,0.2131603
4369,2023-01-20 10:50:03.063464,123066378,0,148.4229,13.37922,215.9693,289.1219,5.321959,78.66422,147.3509,0.2098211,0.1747917,0.1741191,0.2086148,0.2326532
4399,2023-01-20 10:50:03.163459,123166375,0,148.3301,13.37924,215.8764,289.0291,5.229209,78.57149,147.2582,0.2098211,0.1747917,0.1741191,0.2086148,0.2326532
4434,2023-01-20 10:50:03.263447,123266360,0,127.1423,13.41588,214.7021,289.6906,6.40588,78.21498,145.5152,0.1976391,0.164286,0.1781526,0.2231551,0.2367672
4464,2023-01-20 10:50:03.363447,123366355,0,126.9347,13.41593,214.495,289.4833,6.198339,78.00732,145.3078,0.1976391,0.164286,0.1781526,0.2231551,0.2367672
4497,2023-01-20 10:50:03.463467,123466364,0,130.256,13.13444,213.7583,289.0518,6.806978,78.89308,145.3983,0.1994773,0.1581512,0.1718237,0.2254056,0.2451421
4529,2023-01-20 10:50:03.563463,123566347,0,130.6112,13.13449,214.1141,289.4077,7.162837,79.24873,145.7539,0.1994773,0.1581512,0.1718237,0.2254056,0.2451421
4563,2023-01-20 10:50:03.663474,123666355,0,142.0912,12.71347,213.7615,288.5052,7.830529,81.22712,147.1325,0.2096953,0.1531502,0.1586889,0.2207051,0.2577606
4595,2023-01-20 10:50:03.763479,123766364,0,142.7248,12.71349,214.3949,289.1387,8.464185,81.86085,147.7661,0.2096953,0.1531502,0.1586889,0.2207051,0.2577606
4629,2023-01-20 10:50:03.863665,123866353,0,161.928,12.18505,214.0049,286.5397,8.491556,85.1951,150.7894,0.2370367,0.1494537,0.1331032,0.202092,0.2783144
4661,2023-01-20 10:50:03.963980,123966357,0,162.284,12.18507,214.3611,286.8961,8.848048,85.55159,151.1456,0.2370367,0.1494537,0.1331032,0.202092,0.2783144
4694,2023-01-20 10:50:04.064140,124066362,0,190.1378,11.98235,216.566,283.4265,5.389939,87.59031,156.1783,0.2858435,0.1710542,0.1110738,0.1577304,0.2742982
4724,2023-01-20 10:50:04.164192,124166346,0,190.039,11.98238,216.467,283.3276,5.291268,87.49176,156.0797,0.2858435,0.1710542,0.1110738,0.1577304,0.2742982
4759,2023-01-20 10:50:04.264233,124266366,0,203.6445,11.05307,217.8138,280.4663,1.886704,87.84146,158.9677,0.3209265,0.1902118,0.09786852,0.1274404,0.2635528
4789,2023-01-20 10:50:04.364227,124366364,0,203.1458,11.05306,217.3147,279.9668,1.38767,87.34266,158.4696,0.3209265,0.1902118,0.09786852,0.1274404,0.2635528
4822,2023-01-20 10:50:04.464185,124466350,0,204.8689,10.94322,217.3364,279.2367,0.4940009,86.88351,158.4258,0.3258949,0.1942106,0.09660167,0.1230151,0.2602776
4855,2023-01-20 10:50:04.564144,124566349,0,204.5623,10.94325,217.0298,278.9298,0.1871196,86.57664,158.1191,0.3258949,0.1942106,0.09660167,0.1230151,0.2602776
4889,2023-01-20 10:50:04.664165,124666357,0,203.0567,11.12603,216.6023,278.7762,0.3507861,85.4928,157.0544,0.3185454,0.19301,0.1005262,0.1280596,0.2598589
4921,2023-01-20 10:50:04.764212,124766361,0,202.6336,11.12603,216.1788,278.3522,359.9272,85.0694,156.6317,0.3185454,0.19301,0.1005262,0.1280596,0.2598589
4955,2023-01-20 10:50:04.864187,124866351,0,206.6808,11.15994,216.5703,278.3933,358.6848,83.70069,156.6199,0.3174853,0.2024554,0.105448,0.1252057,0.2494056
4985,2023-01-20 10:50:04.964149,124966361,0,205.8273,11.16023,215.7195,277.5463,357.8364,82.85107,155.7632,0.3174853,0.2024554,0.105448,0.1252057,0.2494056
5018,2023-01-20 10:50:05.064161,125066359,0,203.1835,10.83773,214.6316,275.7882,357.1661,83.9856,156.0346,0.3284781,0.1965423,0.09585714,0.1205414,0.258581
5048,2023-01-20 10:50:05.164199,125166348,0,203.5692,10.83776,215.0174,276.174,357.5519,84.37141,156.4204,0.3284781,0.1965423,0.09585714,0.1205414,0.258581
5083,2023-01-20 10:50:05.264224,125266359,0,205.3543,10.37325,215.7008,275.4757,357.3155,86.65014,158.6742,0.3455144,0.1966209,0.08567753,0.1100138,0.2621732
5113,2023-01-20 10:50:05.364216,125366356,0,206.298,10.37327,216.6445,276.4192,358.259,87.59363,159.6178,0.3455144,0.1966209,0.08567753,0.1100138,0.2621732
5146,2023-01-20 10:50:05.464215,125466348,0,204.0901,9.983674,216.2775,275.3386,358.7825,90.014,160.8539,0.3577077,0.1869995,0.07490787,0.1054604,0.2749244
5178,2023-01-20 10:50:05.564249,125566368,0,204.392,9.983982,216.582,275.6472,359.0895,90.31991,161.152,0.3577077,0.1869995,0.07490787,0.1054604,0.2749244
5213,2023-01-20 10:50:05.664237,125666350,0,210.584,9.564133,217.8272,274.8247,356.6917,90.42818,163.1529,0.3767991,0.2024712,0.07070131,0.0897129,0.2603155
5245,2023-01-20 10:50:05.764243,125766353,0,209.9756,9.563897,217.2172,274.2095,356.0782,89.81572,162.5487,0.3767991,0.2024712,0.07070131,0.0897129,0.2603155
5279,2023-01-20 10:50:05.858431,125866372,0,207.4792,8.830775,215.4806,270.4976,354.1467,91.90398,163.6405,0.4045595,0.192531,0.05411008,0.07656577,0.2722337
5309,2023-01-20 10:50:05.949344,125966358,0,206.5658,8.830811,214.5672,269.5839,353.2331,90.9903,162.7271,0.4045595,0.192531,0.05411008,0.07656577,0.2722337
5342,2023-01-20 10:50:06.044301,126066355,0,208.0032,8.753664,214.3244,268.8121,351.4946,89.60764,162.2588,0.4085505,0.2005312,0.05476115,0.07254558,0.2636116
5372,2023-01-20 10:50:06.144339,126166357,0,206.8571,8.753704,213.1782,267.6658,350.3483,88.46136,161.1125,0.4085505,0.2005312,0.05476115,0.07254558,0.2636116
5407,2023-01-20 10:50:06.243805,126266351,0,209.7831,8.393717,213.2359,266.0385,347.3689,87.63188,161.6921,0.4247798,0.2133473,0.05117186,0.06124885,0.2494522
5439,2023-01-20 10:50:06.342574,126366355,0,208.8051,8.393759,212.2578,265.0604,346.3907,86.65377,160.714,0.4247798,0.2133473,0.05117186,0.06124885,0.2494522
5472,2023-01-20 10:50:06.441850,126466354,0,212.2837,8.090763,213.1619,264.71,344.6288,86.42417,161.8108,0.4369549,0.2271913,0.04921843,0.05240793,0.2342275
5504,2023-01-20 10:50:06.541842,126566358,0,212.862,8.090811,213.7402,265.2883,345.207,87.0025,162.3889,0.4369549,0.2271913,0.04921843,0.05240793,0.2342275
5538,2023-01-20 10:50:06.641816,126666366,0,203.3757,6.660441,210.221,258.4576,344.8607,95.28679,165.4434,0.4905109,0.1693272,0.01964515,0.03724599,0.2832707
5570,2023-01-20 10:50:06.741744,126766358,0,204.0223,6.660495,210.8674,259.1045,345.5075,95.93362,166.0902,0.4905109,0.1693272,0.01964515,0.03724599,0.2832707
5604,2023-01-20 10:50:06.841663,126866352,0,203.2774,5.359895,209.5513,252.4457,341.5212,103.1523,170.9575,0.5475954,0.141379,0.006293194,0.01796695,0.2867655
5634,2023-01-20 10:50:06.941588,126966367,0,202.997,5.359952,209.2711,252.1648,341.2403,102.8723,170.6768,0.5475954,0.141379,0.006293194,0.01796695,0.2867655
5667,2023-01-20 10:50:07.041525,127066363,0,202.7874,4.47654,207.9735,246.0772,336.101,108.2051,174.2535,0.5945724,0.1217797,0.001758966,0.007462325,0.2744266
5697,2023-01-20 10:50:07.141493,127166349,0,201.9082,4.476616,207.0943,245.1975,335.2213,107.3259,173.3741,0.5945724,0.1217797,0.001758966,0.007462325,0.2744266
5732,2023-01-20 10:50:07.241509,127266350,0,207.0355,3.900568,209.4575,242.6478,328.5347,110.4646,178.4777,0.6459014,0.1340922,0.0006295816,0.002021782,0.217355
5762,2023-01-20 10:50:07.341577,127366355,0,206.7736,3.900655,209.1957,242.3857,328.2726,110.2029,178.2159,0.6459014,0.1340922,0.0006295816,0.002021782,0.217355
5795,2023-01-20 10:50:07.441568,127466345,0,206.0928,3.407401,208.4866,238.039,324.4717,116.0392,181.337,0.6805533,0.1113772,0.0001103408,0.0006362814,0.2073228
5827,2023-01-20 10:50:07.541490,127566353,0,206.2566,3.407507,208.6503,238.2029,324.6356,116.203,181.5007,0.6805533,0.1113772,0.0001103408,0.0006362814,0.2073228
5861,2023-01-20 10:50:07.646106,127666349,0,204.0836,2.978777,206.779,232.5306,320.6602,123.6157,184.1947,0.7056673,0.08204882,5.425402E-05,0.0001809591,0.2120488
5893,2023-01-20 10:50:07.757380,127766350,0,204.2043,2.978894,206.8996,232.6513,320.7808,123.7363,184.3155,0.7056673,0.08204882,5.425402E-05,0.0001809591,0.2120488
5927,2023-01-20 10:50:07.856015,127866352,0,203.5443,2.741997,206.2384,230.4447,318.7808,126.9936,185.4049,0.722469,0.06864172,5.495498E-05,7.494873E-05,0.2087594
5958,2023-01-20 10:50:07.946816,127966367,0,203.6994,2.742135,206.3936,230.6002,318.9362,127.1489,185.56,0.722469,0.06864172,5.495498E-05,7.494873E-05,0.2087594
5992,2023-01-20 10:50:08.041395,128066351,0,203.7764,2.468756,206.0981,227.1767,314.4912,133.3054,188.325,0.742628,0.05795379,5.365551E-05,5.365551E-05,0.1993108
6022,2023-01-20 10:50:08.141378,128166352,0,204.0447,2.468896,206.3664,227.4451,314.7596,133.5737,188.5935,0.742628,0.05795379,5.365551E-05,5.365551E-05,0.1993108
6057,2023-01-20 10:50:08.241381,128266349,0,204.8448,2.242455,206.7322,225.1231,310.3469,139.1994,191.3592,0.7622796,0.05226792,5.208122E-05,5.208122E-05,0.1853484
6087,2023-01-20 10:50:08.341429,128366354,0,205.2511,2.24261,207.1384,225.5296,310.7533,139.6058,191.7658,0.7622796,0.05226792,5.208122E-05,5.208122E-05,0.1853484
6120,2023-01-20 10:50:08.441443,128466347,0,206.7409,2.075209,208.3094,225.2845,308.2639,143.6026,194.0972,0.7813428,0.04925575,5.334642E-05,5.334642E-05,0.1692947
6152,2023-01-20 10:50:08.541451,128566361,0,207.631,2.075378,209.1996,226.174,309.1536,144.4924,194.9871,0.7813428,0.04925575,5.334642E-05,5.334642E-05,0.1692947
6186,2023-01-20 10:50:08.641444,128666362,0,209.8143,1.96199,211.0249,227.3056,307.7823,146.8713,197.171,0.8017846,0.05085382,5.744791E-05,5.744791E-05,0.1472466
6218,2023-01-20 10:50:08.741436,128766362,0,210.1359,1.962172,211.3465,227.6268,308.1038,147.1926,197.4926,0.8017846,0.05085382,5.744791E-05,5.744791E-05,0.1472466
