LineNo,UTC_Approx,TimeUS,Lat,Lng,Alt,RelHomeAlt,RelOriginAlt
11219,2023-01-20 10:50:24.120149,144167937,39.8043235,32.3788145,738.43,4.186094,4.826094
11252,2023-01-20 10:50:24.220150,144267901,39.8043243,32.3788196,738.5,4.257556,4.897556
11282,2023-01-20 10:50:24.320115,144367929,39.804325,32.3788247,738.58,4.335702,4.975702
11315,2023-01-20 10:50:24.420054,144467905,39.8043258,32.37883,738.66,4.410183,5.050183
11348,2023-01-20 10:50:24.520167,144567952,39.8043267,32.3788357,738.73,4.488839,5.128839
11385,2023-01-20 10:50:24.620184,144667933,39.8043278,32.3788414,738.81,4.569296,5.209296
11415,2023-01-20 10:50:24.720081,144767911,39.8043292,32.3788472,738.9,4.654431,5.294431
11449,2023-01-20 10:50:24.820062,144867957,39.8043305,32.3788532,738.99,4.74227,5.382269
11480,2023-01-20 10:50:24.920045,144967939,39.8043318,32.3788593,739.08,4.832277,5.472277
11513,2023-01-20 10:50:25.020057,145067945,39.8043332,32.3788655,739.16,4.912749,5.552749
11545,2023-01-20 10:50:25.120111,145167970,39.8043347,32.3788717,739.23,4.984632,5.624632
11579,2023-01-20 10:50:25.220106,145267943,39.8043361,32.3788777,739.29,5.041503,5.681503
11609,2023-01-20 10:50:25.320106,145367949,39.8043376,32.3788837,739.33,5.084367,5.724367
11642,2023-01-20 10:50:25.420094,145467939,39.8043387,32.3788893,739.36,5.118991,5.758991
11674,2023-01-20 10:50:25.520152,145567984,39.8043393,32.3788944,739.39,5.141967,5.781967
11710,2023-01-20 10:50:25.620130,145667954,39.8043399,32.3788991,739.39,5.140106,5.780106
11740,2023-01-20 10:50:25.720098,145767934,39.8043406,32.3789036,739.36,5.113879,5.753879
11773,2023-01-20 10:50:25.820137,145867988,39.8043413,32.3789077,739.31,5.069447,5.709447
11805,2023-01-20 10:50:25.920063,145967938,39.8043419,32.3789114,739.26,5.015749,5.655749
11838,2023-01-20 10:50:26.020056,146067942,39.8043425,32.3789147,739.21,4.965327,5.605327
11870,2023-01-20 10:50:26.120110,146167959,39.8043429,32.3789176,739.17,4.921627,5.561626
11903,2023-01-20 10:50:26.220104,146267930,39.8043433,32.37892,739.12,4.877928,5.517928
11933,2023-01-20 10:50:26.320075,146367937,39.8043436,32.3789222,739.08,4.833555,5.473555
11966,2023-01-20 10:50:26.420047,146467932,39.8043439,32.3789239,739.04,4.799555,5.439555
11998,2023-01-20 10:50:26.520083,146567938,39.8043442,32.3789255,739.02,4.774365,5.414365
12034,2023-01-20 10:50:26.620123,146667955,39.8043445,32.3789267,739,4.753788,5.393788
12064,2023-01-20 10:50:26.720108,146767945,39.8043445,32.3789275,738.98,4.738675,5.378675
12097,2023-01-20 10:50:26.820159,146868005,39.8043446,32.3789282,738.98,4.735976,5.375976
12128,2023-01-20 10:50:26.920069,146967940,39.8043446,32.3789288,738.99,4.749486,5.389486
12161,2023-01-20 10:50:27.020157,147068045,39.8043447,32.3789293,739.02,4.778663,5.418663
12193,2023-01-20 10:50:27.120082,147167961,39.8043449,32.3789296,739.07,4.823048,5.463048
12226,2023-01-20 10:50:27.220068,147267936,39.8043451,32.37893,739.13,4.884414,5.524414
12256,2023-01-20 10:50:27.320117,147367970,39.8043455,32.3789302,739.2,4.959837,5.599837
12289,2023-01-20 10:50:27.418288,147467932,39.8043458,32.3789304,739.29,5.047106,5.687106
12321,2023-01-20 10:50:27.509356,147567974,39.8043462,32.3789305,739.39,5.149226,5.789226
12357,2023-01-20 10:50:27.600515,147668066,39.8043465,32.3789305,739.51,5.26506,5.90506
12387,2023-01-20 10:50:27.700373,147767932,39.8043467,32.3789306,739.64,5.392499,6.032499
12420,2023-01-20 10:50:27.800483,147868049,39.8043469,32.3789306,739.78,5.531738,6.171738
12452,2023-01-20 10:50:27.900305,147967935,39.8043472,32.3789307,739.92,5.679377,6.319377
12485,2023-01-20 10:50:28.000517,148068211,39.8043475,32.3789307,740.08,5.831282,6.471282
12517,2023-01-20 10:50:28.100285,148167954,39.804348,32.3789306,740.23,5.988094,6.628094
12551,2023-01-20 10:50:28.200492,148268136,39.8043483,32.3789305,740.4,6.151758,6.791758
12581,2023-01-20 10:50:28.300329,148367948,39.8043487,32.3789302,740.57,6.321381,6.96138
12614,2023-01-20 10:50:28.400550,148468090,39.8043489,32.3789298,740.74,6.493651,7.133651
12646,2023-01-20 10:50:28.511339,148567933,39.8043493,32.3789296,740.92,6.675419,7.315419
12682,2023-01-20 10:50:28.618314,148667959,39.8043497,32.3789294,741.1,6.859941,7.49994
12712,2023-01-20 10:50:28.709320,148767966,39.8043499,32.3789291,741.29,7.045023,7.685023
12745,2023-01-20 10:50:28.800473,148868088,39.80435,32.3789288,741.48,7.231261,7.871261
12778,2023-01-20 10:50:28.900213,148967941,39.80435,32.3789284,741.66,7.416669,8.056669
12811,2023-01-20 10:50:29.000469,149068311,39.80435,32.3789281,741.85,7.601045,8.241045
12843,2023-01-20 10:50:29.100179,149167967,39.8043501,32.3789278,742.03,7.789303,8.429303
12877,2023-01-20 10:50:29.200519,149268253,39.8043501,32.3789274,742.22,7.978483,8.618483
12907,2023-01-20 10:50:29.300143,149367942,39.80435,32.3789271,742.41,8.166595,8.806595
12940,2023-01-20 10:50:29.400452,149468316,39.8043499,32.3789268,742.6,8.354408,8.994409
12972,2023-01-20 10:50:29.500083,149567928,39.8043498,32.3789264,742.79,8.545211,9.185211
13008,2023-01-20 10:50:29.600483,149668308,39.8043496,32.3789261,742.98,8.735263,9.375263
13038,2023-01-20 10:50:29.700105,149767939,39.8043496,32.3789258,743.17,8.928721,9.568722
13071,2023-01-20 10:50:29.800462,149868305,39.8043495,32.3789255,743.36,9.119481,9.759481
13102,2023-01-20 10:50:29.900110,149967976,39.8043496,32.3789252,743.56,9.311064,9.951064
13135,2023-01-20 10:50:30.000477,150068365,39.8043496,32.3789249,743.75,9.502456,10.14246
13167,2023-01-20 10:50:30.100110,150167964,39.8043497,32.3789246,743.94,9.697778,10.33778
13200,2023-01-20 10:50:30.200458,150268278,39.8043496,32.3789244,744.13,9.887684,10.52768
13230,2023-01-20 10:50:30.300133,150367952,39.8043494,32.3789241,744.33,10.08235,10.72235
13263,2023-01-20 10:50:30.400470,150468288,39.8043493,32.3789239,744.52,10.27258,10.91258
13295,2023-01-20 10:50:30.500118,150567942,39.8043492,32.3789237,744.71,10.46224,11.10224
13331,2023-01-20 10:50:30.600472,150668301,39.8043491,32.3789235,744.89,10.64958,11.28958
13362,2023-01-20 10:50:30.700095,150767926,39.8043492,32.3789232,745.08,10.83756,11.47756
13395,2023-01-20 10:50:30.800455,150868288,39.8043492,32.3789229,745.26,11.01852,11.65852
13426,2023-01-20 10:50:30.900072,150967939,39.8043493,32.3789226,745.45,11.20432,11.84432
13459,2023-01-20 10:50:31.000472,151068372,39.8043493,32.3789224,745.63,11.38602,12.02602
13491,2023-01-20 10:50:31.100195,151168007,39.8043492,32.3789221,745.81,11.56941,12.20941
13524,2023-01-20 10:50:31.200507,151268231,39.8043491,32.3789218,745.99,11.74915,12.38915
13554,2023-01-20 10:50:31.300179,151367953,39.8043488,32.3789215,746.17,11.92845,12.56845
13587,2023-01-20 10:50:31.400457,151468281,39.8043485,32.3789213,746.35,12.10244,12.74244
13619,2023-01-20 10:50:31.500095,151567939,39.804348,32.3789211,746.52,12.27871,12.91871
13654,2023-01-20 10:50:31.600482,151668345,39.8043476,32.3789209,746.7,12.45293,13.09293
13685,2023-01-20 10:50:31.700076,151767926,39.8043472,32.3789209,746.87,12.62915,13.26915
13718,2023-01-20 10:50:31.800447,151868284,39.8043469,32.3789209,747.04,12.79844,13.43844
13750,2023-01-20 10:50:31.900110,151967970,39.8043467,32.3789209,747.21,12.96463,13.60463
13783,2023-01-20 10:50:32.000467,152068350,39.8043465,32.378921,747.36,13.11301,13.75301
13815,2023-01-20 10:50:32.100102,152167958,39.8043462,32.3789211,747.49,13.24379,13.88379
13848,2023-01-20 10:50:32.200464,152268293,39.8043461,32.3789212,747.59,13.34885,13.98885
13878,2023-01-20 10:50:32.300124,152367946,39.804346,32.3789213,747.68,13.43717,14.07717
13911,2023-01-20 10:50:32.400455,152468271,39.8043459,32.3789213,747.75,13.5043,14.1443
13943,2023-01-20 10:50:32.500094,152567935,39.8043457,32.3789214,747.81,13.56051,14.20051
13978,2023-01-20 10:50:32.600476,152668342,39.8043456,32.3789214,747.84,13.5997,14.23971
14009,2023-01-20 10:50:32.700074,152767927,39.8043454,32.3789215,747.88,13.63134,14.27134
14042,2023-01-20 10:50:32.800457,152868296,39.8043452,32.3789217,747.9,13.6512,14.2912
14073,2023-01-20 10:50:32.900112,152967972,39.804345,32.3789217,747.91,13.66737,14.30737
14106,2023-01-20 10:50:33.000450,153068331,39.8043449,32.3789217,747.92,13.67489,14.31489
14138,2023-01-20 10:50:33.100121,153167974,39.8043444,32.3789218,747.93,13.68346,14.32346
14171,2023-01-20 10:50:33.200453,153268278,39.8043441,32.3789218,747.93,13.68624,14.32624
14202,2023-01-20 10:50:33.300140,153367961,39.8043438,32.3789219,747.94,13.69143,14.33143
14235,2023-01-20 10:50:33.400464,153468281,39.8043436,32.378922,747.94,13.69405,14.33405
14268,2023-01-20 10:50:33.500122,153567943,39.8043432,32.378922,747.95,13.70037,14.34037
14304,2023-01-20 10:50:33.600473,153668299,39.8043429,32.3789221,747.95,13.70472,14.34472
14335,2023-01-20 10:50:33.700099,153767931,39.8043425,32.3789222,747.96,13.7141,14.3541
14368,2023-01-20 10:50:33.800447,153868286,39.8043423,32.3789223,747.96,13.71995,14.35995
14401,2023-01-20 10:50:33.900103,153967969,39.8043418,32.3789223,747.97,13.72974,14.36974
14434,2023-01-20 10:50:34.000442,154068334,39.8043415,32.3789223,747.98,13.73555,14.37555
14466,2023-01-20 10:50:34.100081,154167959,39.8043408,32.3789223,747.99,13.74226,14.38226
14499,2023-01-20 10:50:34.200471,154268335,39.8043405,32.3789224,747.99,13.74603,14.38603
14529,2023-01-20 10:50:34.300118,154367958,39.8043399,32.3789223,748,13.75141,14.39141
14562,2023-01-20 10:50:34.400456,154468272,39.8043396,32.3789224,748,13.75206,14.39206
14595,2023-01-20 10:50:34.500139,154567918,39.8043391,32.3789223,748,13.75438,14.39438
14629,2023-01-20 10:50:34.600549,154668292,39.8043388,32.3789222,748,13.75232,14.39232
14661,2023-01-20 10:50:34.700143,154767935,39.8043386,32.3789221,748,13.75333,14.39333
14694,2023-01-20 10:50:34.800454,154868295,39.8043386,32.378922,748,13.75248,14.39248
14727,2023-01-20 10:50:34.900076,154967950,39.8043386,32.3789218,748,13.75225,14.39225
14760,2023-01-20 10:50:35.000459,155068366,39.8043387,32.3789217,747.99,13.74885,14.38885
14792,2023-01-20 10:50:35.100165,155167986,39.8043387,32.3789215,747.99,13.74792,14.38792
14825,2023-01-20 10:50:35.200524,155268260,39.8043389,32.3789214,747.99,13.74558,14.38558
14855,2023-01-20 10:50:35.300187,155367925,39.804339,32.3789211,747.99,13.74564,14.38564
14888,2023-01-20 10:50:35.400520,155468261,39.8043393,32.378921,747.99,13.74387,14.38387
14920,2023-01-20 10:50:35.500173,155567913,39.8043394,32.3789208,747.99,13.74755,14.38755
14955,2023-01-20 10:50:35.600539,155668278,39.8043396,32.3789207,748,13.75128,14.39128
14986,2023-01-20 10:50:35.700189,155767949,39.8043398,32.3789207,748.01,13.76128,14.40128
15019,2023-01-20 10:50:35.800485,155868265,39.8043401,32.3789207,748.01,13.76977,14.40977
15050,2023-01-20 10:50:35.900092,155967913,39.8043403,32.3789209,748.03,13.78098,14.42098
15083,2023-01-20 10:50:36.000458,156068320,39.8043406,32.3789212,748.04,13.79015,14.43015
15115,2023-01-20 10:50:36.100134,156167938,39.8043407,32.3789216,748.05,13.80332,14.44332
15148,2023-01-20 10:50:36.200516,156268262,39.8043408,32.3789221,748.06,13.81406,14.45406
15178,2023-01-20 10:50:36.300138,156367933,39.8043407,32.3789226,748.07,13.82761,14.46761
15211,2023-01-20 10:50:36.400457,156468300,39.8043408,32.3789233,748.08,13.8385,14.4785
15243,2023-01-20 10:50:36.500120,156567906,39.8043407,32.378924,748.1,13.8518,14.4918
15278,2023-01-20 10:50:36.600547,156668277,39.8043408,32.3789248,748.11,13.8628,14.5028
15309,2023-01-20 10:50:36.700177,156767903,39.8043409,32.3789257,748.12,13.87626,14.51626
15342,2023-01-20 10:50:36.800545,156868268,39.8043412,32.3789268,748.13,13.88791,14.52791
15373,2023-01-20 10:50:36.900099,156967914,39.8043414,32.3789279,748.14,13.89954,14.53954
15406,2023-01-20 10:50:37.000452,157068360,39.8043418,32.3789293,748.16,13.91031,14.55031
15438,2023-01-20 10:50:37.100108,157167936,39.804342,32.3789308,748.17,13.92316,14.56316
15471,2023-01-20 10:50:37.200518,157268266,39.8043425,32.3789326,748.18,13.93836,14.57836
15501,2023-01-20 10:50:37.300191,157367936,39.8043428,32.3789345,748.21,13.96227,14.60227
15534,2023-01-20 10:50:37.400514,157468257,39.8043433,32.3789367,748.23,13.98952,14.62952
15566,2023-01-20 10:50:37.500195,157567922,39.8043437,32.3789391,748.27,14.02124,14.66124
15601,2023-01-20 10:50:37.600887,157668599,39.8043443,32.3789417,748.3,14.05558,14.69558
15632,2023-01-20 10:50:37.700224,157767951,39.8043448,32.3789443,748.34,14.09195,14.73195
15665,2023-01-20 10:50:37.800532,157868274,39.8043455,32.3789472,748.37,14.12683,14.76683
15697,2023-01-20 10:50:37.900128,157967913,39.8043458,32.3789502,748.41,14.16654,14.80654
15730,2023-01-20 10:50:38.000454,158068327,39.8043463,32.3789536,748.45,14.20505,14.84505
15762,2023-01-20 10:50:38.091107,158167937,39.8043465,32.378957,748.49,14.24611,14.88611
15793,2023-01-20 10:50:38.182382,158268230,39.8043469,32.3789608,748.53,14.28379,14.92379
15825,2023-01-20 10:50:38.280378,158367965,39.8043471,32.3789647,748.57,14.32368,14.96368
15857,2023-01-20 10:50:38.380717,158468302,39.8043475,32.3789689,748.61,14.36732,15.00732
15891,2023-01-20 10:50:38.480303,158567913,39.8043479,32.3789733,748.66,14.41259,15.05259
15925,2023-01-20 10:50:38.580769,158668411,39.8043485,32.3789779,748.7,14.45968,15.09968
15958,2023-01-20 10:50:38.680250,158767902,39.8043492,32.3789827,748.76,14.51276,15.15276
15989,2023-01-20 10:50:38.780463,158868120,39.8043501,32.3789877,748.81,14.56812,15.20812
16024,2023-01-20 10:50:38.889076,158967919,39.8043512,32.3789929,748.87,14.62188,15.26188
16057,2023-01-20 10:50:39.000406,159068313,39.8043526,32.3789984,748.92,14.67359,15.31359
16089,2023-01-20 10:50:39.091068,159167940,39.804354,32.379004,748.97,14.72611,15.36611
16121,2023-01-20 10:50:39.182221,159268106,39.8043556,32.3790098,749.03,14.78164,15.42164
16153,2023-01-20 10:50:39.280246,159367918,39.8043572,32.3790159,749.08,14.83585,15.47585
16184,2023-01-20 10:50:39.380343,159468050,39.8043588,32.3790223,749.14,14.89214,15.53214
16218,2023-01-20 10:50:39.480182,159567909,39.8043606,32.3790286,749.2,14.95123,15.59123
16251,2023-01-20 10:50:39.580563,159668306,39.8043624,32.3790352,749.26,15.01651,15.65651
16284,2023-01-20 10:50:39.680176,159767969,39.804364,32.3790419,749.34,15.09113,15.73113
16315,2023-01-20 10:50:39.780154,159868005,39.8043658,32.3790487,749.41,15.1673,15.8073
16349,2023-01-20 10:50:39.880047,159967905,39.8043676,32.3790557,749.48,15.23783,15.87783
16380,2023-01-20 10:50:39.980081,160067934,39.8043695,32.3790628,749.55,15.3046,15.9446
16414,2023-01-20 10:50:40.080137,160167945,39.8043714,32.3790699,749.61,15.36558,16.00558
16446,2023-01-20 10:50:40.180161,160267914,39.8043734,32.3790772,749.67,15.42838,16.06838
16478,2023-01-20 10:50:40.280184,160367967,39.8043753,32.3790845,749.74,15.49402,16.13402
16509,2023-01-20 10:50:40.380071,160467906,39.8043773,32.3790919,749.81,15.56435,16.20435
16543,2023-01-20 10:50:40.480081,160567916,39.8043791,32.3790995,749.88,15.63679,16.27679
16577,2023-01-20 10:50:40.580332,160668154,39.8043809,32.3791071,749.95,15.70783,16.34783
16610,2023-01-20 10:50:40.680107,160767912,39.8043825,32.3791147,750.03,15.78057,16.42057
16641,2023-01-20 10:50:40.780141,160867928,39.8043841,32.3791223,750.1,15.85462,16.49462
16675,2023-01-20 10:50:40.880090,160967907,39.8043855,32.3791299,750.18,15.93143,16.57143
16706,2023-01-20 10:50:40.980119,161067980,39.8043868,32.3791374,750.25,16.00499,16.64499
16740,2023-01-20 10:50:41.080129,161167951,39.8043879,32.3791449,750.33,16.08346,16.72346
16772,2023-01-20 10:50:41.180140,161267904,39.8043892,32.3791524,750.4,16.1578,16.7978
16804,2023-01-20 10:50:41.280187,161367934,39.8043905,32.3791598,750.47,16.22392,16.86392
16835,2023-01-20 10:50:41.380176,161467916,39.804392,32.3791673,750.53,16.28326,16.92326
16869,2023-01-20 10:50:41.480134,161567907,39.8043935,32.3791749,750.59,16.34265,16.98265
16903,2023-01-20 10:50:41.580524,161668339,39.804395,32.3791825,750.65,16.40378,17.04378
16936,2023-01-20 10:50:41.680137,161767928,39.8043966,32.3791902,750.71,16.46318,17.10318
16967,2023-01-20 10:50:41.780169,161867921,39.8043981,32.379198,750.77,16.52129,17.16129
17001,2023-01-20 10:50:41.880120,161967906,39.8043995,32.3792058,750.82,16.57587,17.21587
17032,2023-01-20 10:50:41.980074,162067912,39.804401,32.3792137,750.88,16.63123,17.27123
17066,2023-01-20 10:50:42.080132,162167941,39.8044026,32.3792216,750.93,16.68738,17.32738
17098,2023-01-20 10:50:42.180141,162267901,39.8044042,32.3792294,750.99,16.7416,17.3816
17130,2023-01-20 10:50:42.280191,162367980,39.8044057,32.3792373,751.03,16.78915,17.42915
17161,2023-01-20 10:50:42.380072,162467909,39.8044073,32.3792452,751.09,16.84122,17.48122
17195,2023-01-20 10:50:42.480062,162567897,39.804409,32.3792532,751.14,16.89136,17.53136
17229,2023-01-20 10:50:42.580309,162668130,39.8044107,32.3792612,751.19,16.94136,17.58136
17262,2023-01-20 10:50:42.680088,162767908,39.8044123,32.3792692,751.23,16.98582,17.62582
17293,2023-01-20 10:50:42.780098,162867921,39.8044139,32.3792773,751.28,17.03603,17.67603
17327,2023-01-20 10:50:42.880104,162967957,39.8044156,32.3792852,751.33,17.08579,17.72579
17358,2023-01-20 10:50:42.980018,163067909,39.8044173,32.3792932,751.39,17.14155,17.78155
17392,2023-01-20 10:50:43.080105,163167940,39.804419,32.3793011,751.43,17.18609,17.82609
17424,2023-01-20 10:50:43.180151,163267908,39.8044207,32.3793089,751.48,17.23546,17.87546
17456,2023-01-20 10:50:43.280192,163367934,39.8044223,32.3793166,751.53,17.28509,17.92509
17487,2023-01-20 10:50:43.380166,163467907,39.804424,32.3793244,751.58,17.33846,17.97846
17522,2023-01-20 10:50:43.480144,163567920,39.8044255,32.379332,751.63,17.38706,18.02706
17556,2023-01-20 10:50:43.580311,163668131,39.804427,32.3793397,751.68,17.43926,18.07926
17589,2023-01-20 10:50:43.680083,163767909,39.8044282,32.3793475,751.74,17.49183,18.13183
17620,2023-01-20 10:50:43.780096,163867919,39.8044295,32.3793551,751.8,17.55443,18.19443
17656,2023-01-20 10:50:43.880068,163967904,39.8044308,32.3793629,751.87,17.62434,18.26434
17687,2023-01-20 10:50:43.980052,164067905,39.8044322,32.3793706,751.95,17.70317,18.34317
17721,2023-01-20 10:50:44.080124,164167937,39.8044335,32.379378,752.04,17.79651,18.43651
17753,2023-01-20 10:50:44.180188,164267946,39.8044348,32.3793855,752.14,17.89851,18.53851
17785,2023-01-20 10:50:44.280181,164367928,39.8044359,32.3793931,752.25,18.00682,18.64682
17816,2023-01-20 10:50:44.380157,164467905,39.8044372,32.3794007,752.35,18.1067,18.7467
17851,2023-01-20 10:50:44.480153,164567901,39.8044385,32.3794083,752.44,18.19725,18.83725
17885,2023-01-20 10:50:44.580204,164667953,39.80444,32.379416,752.53,18.27998,18.91998
17918,2023-01-20 10:50:44.680156,164767918,39.8044416,32.3794235,752.61,18.3667,19.0067
17949,2023-01-20 10:50:44.780141,164867920,39.8044432,32.3794313,752.7,18.45312,19.09312
17983,2023-01-20 10:50:44.880125,164967953,39.8044449,32.379439,752.78,18.53695,19.17695
18014,2023-01-20 10:50:44.980025,165067910,39.8044465,32.3794466,752.86,18.61844,19.25844
18048,2023-01-20 10:50:45.080105,165167930,39.8044482,32.3794544,752.95,18.70888,19.34888
18080,2023-01-20 10:50:45.180176,165267913,39.8044499,32.3794622,753.04,18.79561,19.43561
18112,2023-01-20 10:50:45.280200,165367932,39.8044516,32.3794699,753.12,18.8799,19.5199
18143,2023-01-20 10:50:45.380159,165467906,39.8044533,32.3794778,753.2,18.9553,19.5953
18177,2023-01-20 10:50:45.480165,165567952,39.804455,32.3794858,753.26,19.01208,19.65207
18211,2023-01-20 10:50:45.580123,165667955,39.8044567,32.3794937,753.31,19.06017,19.70016
18244,2023-01-20 10:50:45.680098,165767901,39.8044584,32.3795017,753.35,19.10843,19.74843
18275,2023-01-20 10:50:45.780166,165867922,39.8044601,32.3795098,753.4,19.15566,19.79566
18309,2023-01-20 10:50:45.880128,165967912,39.8044618,32.379518,753.46,19.21098,19.85098
18340,2023-01-20 10:50:45.980081,166067912,39.8044635,32.3795262,753.51,19.26814,19.90813
18374,2023-01-20 10:50:46.080126,166167956,39.8044652,32.3795345,753.58,19.33405,19.97405
18406,2023-01-20 10:50:46.180129,166267947,39.8044669,32.3795426,753.64,19.3999,20.0399
18438,2023-01-20 10:50:46.280148,166367923,39.8044688,32.3795508,753.71,19.46804,20.10804
18469,2023-01-20 10:50:46.380177,166467901,39.8044706,32.379559,753.77,19.52766,20.16766
18503,2023-01-20 10:50:46.480177,166567904,39.8044724,32.3795672,753.83,19.58444,20.22444
