LineNo,UTC_Approx,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
192814,2023-01-20 10:59:35.299840,696497145,0,-0.1255467,0.1037489,0.02494805,-0.740756,-0.4617071,-9.530841,0,0,28.3594,1,1,7974,996
192816,2023-01-20 10:59:35.339837,696537137,0,0.03831565,-0.03762823,0.02292138,-0.5695746,-0.3514468,-9.861375,0,0,28.35866,1,1,7974,996
192846,2023-01-20 10:59:35.379823,696577118,0,0.009530682,0.05768591,0.01921135,-0.7201436,-0.1861861,-9.986919,0,0,28.35812,1,1,7974,996
192849,2023-01-20 10:59:35.421156,696618456,0,-0.008000372,0.1304741,0.008198853,-0.8161351,-0.1671663,-9.850842,0,0,28.35785,1,1,7974,996
192851,2023-01-20 10:59:35.459895,696657208,0,-0.02984378,-0.04952316,-0.02108793,-0.7238473,-0.3795826,-9.056005,0,0,28.35785,1,1,7974,996
192881,2023-01-20 10:59:35.499804,696697130,0,-0.1113568,0.06951246,0.02734984,-0.7402115,-0.390955,-9.578972,0,0,28.35791,1,1,7974,996
192883,2023-01-20 10:59:35.539810,696737150,0,-0.0125605,-0.1566731,0.03177343,-0.5668932,-0.1607012,-9.969196,0,0,28.35782,1,1,7974,996
192912,2023-01-20 10:59:35.579799,696777152,0,0.0106017,-0.01721609,-0.001602271,-1.038884,-0.2236839,-10.1585,0,0,28.35815,1,1,7974,996
192915,2023-01-20 10:59:35.621148,696818501,0,0.002698153,0.1203232,0.0003231106,-1.048268,-0.3219009,-10.11777,0,0,28.35801,1,1,7974,996
192917,2023-01-20 10:59:35.659886,696857226,0,0.04428675,-0.1453939,-0.02572757,-0.6486962,-0.2901129,-10.05353,0,0,28.35764,1,1,7974,996
192946,2023-01-20 10:59:35.699819,696897146,0,-0.06677037,-0.05709204,-0.01179964,-0.8163846,-0.2396735,-9.945167,0,0,28.35774,1,1,7974,996
192948,2023-01-20 10:59:35.739818,696937131,0,-0.04009382,-0.2939379,-0.03726616,-0.7207633,-0.3418436,-9.757564,0,0,28.35715,1,1,7974,996
192977,2023-01-20 10:59:35.779820,696977120,0,0.02901606,-0.1419191,-0.01942873,-0.8803682,-0.3199778,-9.967069,0,0,28.35734,1,1,7974,996
192980,2023-01-20 10:59:35.821162,697018460,0,0.03299575,-0.01120051,0.001033214,-0.7714038,-0.3236186,-8.998573,0,0,28.35837,1,1,7974,996
192982,2023-01-20 10:59:35.859849,697057157,0,0.1424929,-0.1633632,-0.03691609,-0.661388,-0.1234352,-9.365785,0,0,28.35922,1,1,7974,996
193011,2023-01-20 10:59:35.899813,697097131,0,0.005144396,0.04261689,-0.03714406,-0.8884075,-0.2849106,-9.763304,0,0,28.36022,1,1,7974,996
193013,2023-01-20 10:59:35.939788,697137115,0,-0.01865717,-0.2044967,-0.04555135,-0.5417843,-0.3797075,-9.823567,0,0,28.36139,1,1,7974,996
193043,2023-01-20 10:59:35.979810,697177147,0,-0.047984,-0.2235655,-0.04145189,-0.51432,-0.296771,-9.985388,0,0,28.36369,1,1,7974,996
193046,2023-01-20 10:59:36.021108,697218451,0,-0.1511732,0.02440012,-0.04952212,-0.8905928,-0.3264651,-10.056,0,0,28.36625,1,1,7974,996
193049,2023-01-20 10:59:36.059795,697257141,0,-0.01456351,-0.02674394,-0.08250403,-0.7238677,-0.3260669,-9.83862,0,0,28.36836,1,1,7974,996
193077,2023-01-20 10:59:36.099787,697297136,0,-0.01792803,0.08570319,-0.06474345,-0.8215491,-0.2867031,-9.844222,0,0,28.37146,1,1,7974,996
193079,2023-01-20 10:59:36.139794,697337145,0,-0.06849626,0.1385957,-0.03500788,-0.8098691,-0.1954371,-9.643911,0,0,28.37392,1,1,7974,996
193107,2023-01-20 10:59:36.179791,697377145,0,-0.03532146,-0.1585486,-0.0809078,-0.6073062,-0.2104201,-9.35937,0,0,28.37582,1,1,7974,996
193111,2023-01-20 10:59:36.221113,697418462,0,-0.0602621,-0.04086374,-0.05731765,-0.8686026,-0.3343298,-9.69187,0,0,28.37774,1,1,7974,996
193113,2023-01-20 10:59:36.259804,697457141,0,-0.05864647,0.05993805,-0.01718672,-0.8359709,-0.3964291,-9.776344,0,0,28.37928,1,1,7974,996
193141,2023-01-20 10:59:36.299819,697497144,0,0.04365537,0.01452374,-0.0542863,-0.7025286,-0.1225221,-9.659614,0,0,28.37985,1,1,7974,996
193143,2023-01-20 10:59:36.339834,697537146,0,0.05165492,0.00502509,-0.0904291,-0.7679768,-0.1734335,-9.624892,0,0,28.37952,1,1,7974,996
193173,2023-01-20 10:59:36.379818,697577118,0,-0.07063881,0.1891132,-0.05435286,-0.9473352,-0.3847244,-9.71439,0,0,28.37895,1,1,7974,996
193176,2023-01-20 10:59:36.421174,697618471,0,-0.00347277,0.0539726,-0.03247278,-0.6861944,-0.2848387,-9.661506,0,0,28.37792,1,1,7974,996
193178,2023-01-20 10:59:36.459887,697657191,0,0.04800371,-0.05716642,-0.01970856,-0.7551053,-0.2173858,-9.68091,0,0,28.37599,1,1,7974,996
193208,2023-01-20 10:59:36.499819,697697129,0,0.05340279,0.1027352,-0.02010954,-0.9423767,-0.1755632,-9.652565,0,0,28.37417,1,1,7974,996
193210,2023-01-20 10:59:36.539809,697737126,0,0.06233159,0.174241,-0.03729134,-0.9386217,-0.2045402,-9.5571,0,0,28.37276,1,1,7974,996
193239,2023-01-20 10:59:36.579815,697777139,0,0.1558571,0.03077482,-0.02418797,-0.9081734,-0.2060178,-9.491389,0,0,28.37184,1,1,7974,996
193242,2023-01-20 10:59:36.621180,697818504,0,0.1109733,-0.08442053,0.009803563,-0.6544592,-0.2872724,-9.473331,0,0,28.3712,1,1,7974,996
193244,2023-01-20 10:59:36.659837,697857155,0,0.03592563,0.03767159,0.02515749,-0.7993563,-0.175339,-9.703201,0,0,28.3702,1,1,7974,996
193272,2023-01-20 10:59:36.699826,697897138,0,-0.002240055,-0.06199642,-0.02360188,-0.6899014,-0.1154685,-9.529576,0,0,28.36944,1,1,7974,996
193274,2023-01-20 10:59:36.739835,697937140,0,0.001387717,-0.0151297,-0.04324373,-0.8643783,-0.2960206,-9.606505,0,0,28.36865,1,1,7974,996
193303,2023-01-20 10:59:36.779824,697977123,0,0.04090576,0.1679152,-0.01212784,-0.9440809,-0.3525315,-9.78544,0,0,28.36833,1,1,7974,996
193306,2023-01-20 10:59:36.821154,698018457,0,0.09372274,0.03892399,0.01399694,-0.6750537,-0.1502047,-9.562939,0,0,28.3679,1,1,7974,996
193308,2023-01-20 10:59:36.859824,698057141,0,0.03684007,-0.1481204,-0.01873766,-0.5205362,-0.1183617,-9.413423,0,0,28.36819,1,1,7974,996
193337,2023-01-20 10:59:36.899893,698097223,0,-0.07835619,-0.05701406,-0.01545607,-0.8232259,-0.241092,-9.541541,0,0,28.36947,1,1,7974,996
193339,2023-01-20 10:59:36.939803,698137147,0,-0.08142103,0.004495997,-0.005329677,-1.052903,-0.3163364,-9.6533,0,0,28.37084,1,1,7974,996
193370,2023-01-20 10:59:36.979760,698177118,0,0.08666846,-0.1438753,-0.03899615,-0.7490751,-0.291305,-9.59514,0,0,28.37265,1,1,7974,996
193373,2023-01-20 10:59:37.021134,698218493,0,0.03460238,-0.05684566,-0.0264611,-0.7469273,-0.2953173,-9.636628,0,0,28.37463,1,1,7974,996
193375,2023-01-20 10:59:37.059804,698257152,0,-0.07548566,0.01847651,-0.01262813,-0.775853,-0.2465225,-9.592822,0,0,28.37653,1,1,7974,996
193404,2023-01-20 10:59:37.099797,698297134,0,-0.04522939,-0.1316164,-0.02089267,-0.7805792,-0.185928,-9.424854,0,0,28.37852,1,1,7974,996
193406,2023-01-20 10:59:37.139905,698337231,0,0.03262661,-0.1353382,-0.03130087,-0.864115,-0.3238254,-9.660174,0,0,28.38059,1,1,7974,996
193434,2023-01-20 10:59:37.179830,698377145,0,0.0178707,0.008957639,-0.01879718,-0.7807316,-0.3855771,-9.754276,0,0,28.38283,1,1,7974,996
193438,2023-01-20 10:59:37.221147,698418454,0,-0.01780848,0.1208815,-0.03220128,-0.8666846,-0.2567525,-9.749253,0,0,28.38521,1,1,7974,996
193440,2023-01-20 10:59:37.259943,698457247,0,-0.02785346,-0.06200955,-0.06437778,-0.6933836,-0.1511335,-9.530862,0,0,28.38737,1,1,7974,996
193468,2023-01-20 10:59:37.299839,698497140,0,-0.06193139,-0.1132695,-0.08363464,-0.7257488,-0.4007509,-9.382619,0,0,28.38939,1,1,7974,996
193470,2023-01-20 10:59:37.339846,698537144,0,-0.0288004,0.1257211,-0.03284979,-0.9261044,-0.3886247,-9.949448,0,0,28.39078,1,1,7974,996
193500,2023-01-20 10:59:37.379918,698577213,0,0.03948814,0.1826867,-0.02453398,-0.8984746,-0.2693155,-9.770869,0,0,28.39184,1,1,7974,996
193503,2023-01-20 10:59:37.421158,698618454,0,0.1431625,0.07082816,-0.03147539,-0.7243159,-0.2206762,-9.477618,0,0,28.3931,1,1,7974,996
193505,2023-01-20 10:59:37.459856,698657156,0,-0.003587691,0.02620383,0.0002134511,-0.6339372,-0.4280534,-9.854674,0,0,28.39445,1,1,7974,996
193535,2023-01-20 10:59:37.499919,698697223,0,-0.02953149,0.1797707,0.06390415,-0.7048202,-0.4039805,-10.11713,0,0,28.39574,1,1,7974,996
193537,2023-01-20 10:59:37.539823,698737131,0,0.03775677,0.1713195,0.06274733,-0.7961766,-0.2175022,-9.895592,0,0,28.39682,1,1,7974,996
193566,2023-01-20 10:59:37.579809,698777121,0,0.1392278,0.03173402,0.03949451,-0.7437268,-0.2896184,-9.626142,0,0,28.39664,1,1,7974,996
193569,2023-01-20 10:59:37.621241,698818553,0,0.1027509,0.1260266,0.06336662,-0.8127571,-0.4050936,-9.902179,0,0,28.39661,1,1,7974,996
193571,2023-01-20 10:59:37.659927,698857236,0,0.04670455,0.06011435,0.1205008,-0.5509559,-0.3130022,-9.828604,0,0,28.39653,1,1,7974,996
193599,2023-01-20 10:59:37.699820,698897125,0,0.1745869,-0.1964977,0.09597473,-0.4313705,-0.09908151,-9.628855,0,0,28.39699,1,1,7974,996
193601,2023-01-20 10:59:37.739933,698937235,0,0.1308742,0.06213528,0.1042493,-0.8984613,-0.2402883,-9.845025,0,0,28.39775,1,1,7974,996
193630,2023-01-20 10:59:37.779839,698977137,0,-0.005037772,0.1249774,0.1307075,-0.7677476,-0.4025087,-9.872884,0,0,28.39825,1,1,7974,996
193633,2023-01-20 10:59:37.821157,699018456,0,-0.007966278,-0.05876489,0.1282816,-0.6510297,-0.358035,-9.589724,0,0,28.39804,1,1,7974,996
193635,2023-01-20 10:59:37.859930,699057233,0,-0.007358592,0.05038229,0.1294878,-0.8835967,-0.1654603,-9.592197,0,0,28.39896,1,1,7974,996
193664,2023-01-20 10:59:37.899817,699097126,0,0.01543796,0.07573819,0.105618,-0.9920226,-0.06292707,-9.410503,0,0,28.40028,1,1,7974,996
193666,2023-01-20 10:59:37.939831,699137145,0,0.06536946,-0.06350888,0.05704167,-0.7378659,-0.2522819,-9.463907,0,0,28.40227,1,1,7974,996
193696,2023-01-20 10:59:37.979821,699177140,0,0.02354433,0.1862043,0.07834428,-0.810601,-0.2794226,-9.750897,0,0,28.40413,1,1,7974,996
193699,2023-01-20 10:59:38.021141,699218466,0,0.1459471,0.04298719,0.0400697,-0.5652587,-0.05485145,-9.519439,0,0,28.40654,1,1,7974,996
193701,2023-01-20 10:59:38.059823,699257154,0,0.0427172,0.1425671,0.009013652,-0.8577091,-0.2196718,-9.569121,0,0,28.40914,1,1,7974,996
193730,2023-01-20 10:59:38.099792,699297130,0,-0.0291581,0.04647882,-0.02907471,-0.5794377,-0.3854748,-9.393501,0,0,28.41076,1,1,7974,996
193732,2023-01-20 10:59:38.139845,699337190,0,0.01958617,-0.02055763,-0.04315283,-0.4372138,-0.2767875,-9.643982,0,0,28.41156,1,1,7974,996
193760,2023-01-20 10:59:38.179788,699377140,0,-0.07625102,0.04352257,-0.04997144,-0.6127881,-0.209209,-9.903524,0,0,28.41189,1,1,7974,996
193764,2023-01-20 10:59:38.221129,699418479,0,-0.09766595,-0.1092145,-0.08626254,-0.5756623,-0.2543848,-9.823945,0,0,28.41167,1,1,7974,996
193766,2023-01-20 10:59:38.259875,699457213,0,-0.1282663,0.1406468,-0.05310746,-0.7223412,-0.3423981,-9.978385,0,0,28.41181,1,1,7974,996
193794,2023-01-20 10:59:38.299823,699497149,0,0.01660516,-0.00823932,-0.06663119,-0.51046,-0.1817161,-9.870838,0,0,28.41177,1,1,7974,996
193796,2023-01-20 10:59:38.339832,699537146,0,-0.04440596,0.008092782,-0.08827508,-0.7450653,-0.2278282,-9.815966,0,0,28.4124,1,1,7974,996
193826,2023-01-20 10:59:38.379813,699577115,0,-0.08905268,0.02738059,-0.0833724,-0.6533343,-0.3439751,-9.748449,0,0,28.41343,1,1,7974,996
193829,2023-01-20 10:59:38.421163,699618460,0,-0.0304093,-0.134299,-0.08132881,-0.5146973,-0.3071189,-9.814085,0,0,28.41477,1,1,7974,996
193831,2023-01-20 10:59:38.459917,699657215,0,-0.1158085,-0.05339018,-0.04866458,-0.6777337,-0.3131817,-9.884638,0,0,28.41573,1,1,7974,996
193861,2023-01-20 10:59:38.499823,699697122,0,-0.1583144,-0.01017814,-0.04856152,-0.8500214,-0.2866238,-9.783073,0,0,28.41588,1,1,7974,996
193862,2023-01-20 10:59:38.539828,699737129,0,-0.03130761,-0.1571712,-0.06096957,-0.7343937,-0.3849518,-9.667465,0,0,28.41539,1,1,7974,996
193892,2023-01-20 10:59:38.579826,699777128,0,0.01098312,-0.00300458,-0.03378025,-0.880478,-0.2857039,-9.95911,0,0,28.41506,1,1,7974,996
193895,2023-01-20 10:59:38.621168,699818478,0,0.003327354,0.06935741,-0.02125481,-0.8841688,-0.181298,-9.399068,0,0,28.41476,1,1,7974,996
193897,2023-01-20 10:59:38.659908,699857230,0,0.01823158,-0.1262798,-0.03751978,-0.6280765,-0.3062559,-9.666372,0,0,28.41447,1,1,7974,996
193925,2023-01-20 10:59:38.699792,699897127,0,0.004149532,-0.1054664,0.0281024,-0.6788343,-0.324589,-9.829132,0,0,28.41454,1,1,7974,996
193926,2023-01-20 10:59:38.739780,699937127,0,0.008968612,-0.0208907,0.03776534,-0.7176505,-0.2662506,-9.824559,0,0,28.41457,1,1,7974,996
193956,2023-01-20 10:59:38.779778,699977138,0,0.01682299,-0.1064452,0.006913597,-0.6467357,-0.3239272,-9.717952,0,0,28.41453,1,1,7974,996
193959,2023-01-20 10:59:38.821116,700018478,0,-0.0110225,-0.07318414,0.03066497,-0.6464173,-0.3714215,-9.958218,0,0,28.41491,1,1,7974,996
193961,2023-01-20 10:59:38.859920,700057273,0,-0.07240853,-0.03960397,0.04976842,-0.6089048,-0.2694532,-9.818296,0,0,28.41608,1,1,7974,996
193992,2023-01-20 10:59:38.899774,700097119,0,-0.07045534,-0.1938668,0.004691218,-0.4977021,-0.4031328,-9.782516,0,0,28.41688,1,1,7974,996
193993,2023-01-20 10:59:38.939794,700137131,0,-0.05328879,-0.007590497,0.05310643,-0.7602694,-0.4080625,-10.04615,0,0,28.41649,1,1,7974,996
194024,2023-01-20 10:59:38.979816,700177144,0,0.04567979,0.08821722,0.04477748,-0.7588342,-0.2133175,-9.823705,0,0,28.41553,1,1,7974,996
194027,2023-01-20 10:59:39.021247,700218569,0,0.1121434,-0.07713302,0.0009446327,-0.5739861,-0.2674768,-9.650588,0,0,28.41369,1,1,7974,996
194029,2023-01-20 10:59:39.059829,700257146,0,0.04918579,0.1600004,0.05163713,-0.728336,-0.3436742,-9.901104,0,0,28.41128,1,1,7974,996
194059,2023-01-20 10:59:39.099808,700297121,0,0.02664374,0.1244704,0.04910486,-0.5737535,-0.2095038,-9.805086,0,0,28.40868,1,1,7974,996
194060,2023-01-20 10:59:39.139820,700337128,0,0.02862894,-0.08881181,0.004291604,-0.5063626,-0.3080443,-9.714073,0,0,28.40627,1,1,7974,996
194089,2023-01-20 10:59:39.179811,700377114,0,-0.1494833,0.131121,0.02369062,-0.751372,-0.6206058,-10.02696,0,0,28.40365,1,1,7974,996
194093,2023-01-20 10:59:39.221187,700418487,0,-0.02873499,0.03239784,0.03802764,-0.5324844,-0.3290884,-9.944294,0,0,28.40094,1,1,7974,996
194095,2023-01-20 10:59:39.260172,700457471,0,0.01537915,0.09398975,0.04399561,-0.7737395,-0.1811987,-10.01184,0,0,28.39869,1,1,7974,996
194123,2023-01-20 10:59:39.299849,700497147,0,-0.02574657,0.1864244,0.0404627,-0.9120692,-0.2384618,-9.840476,0,0,28.39721,1,1,7974,996
194124,2023-01-20 10:59:39.339849,700537146,0,0.004681492,-0.03796099,-0.01782857,-0.7260749,-0.3481051,-9.700868,0,0,28.39577,1,1,7974,996
194155,2023-01-20 10:59:39.379899,700577195,0,-0.04376349,0.09532633,0.009618781,-0.8683779,-0.3523963,-9.865656,0,0,28.39534,1,1,7974,996
194158,2023-01-20 10:59:39.419246,700618499,0,0.01226439,-0.01284511,0.007850974,-0.6796152,-0.2801737,-9.578835,0,0,28.39576,1,1,7974,996
194160,2023-01-20 10:59:39.454337,700657158,0,0.03327705,-0.1009506,-0.01430766,-0.7820835,-0.0954553,-9.617377,0,0,28.39648,1,1,7974,996
194190,2023-01-20 10:59:39.490707,700697226,0,-0.1004243,0.03201411,-0.001255586,-0.9136568,-0.2722364,-9.599924,0,0,28.39693,1,1,7974,996
194191,2023-01-20 10:59:39.526936,700737139,0,-0.03498046,-0.2066611,-0.04164568,-0.564294,-0.2928796,-9.56131,0,0,28.39766,1,1,7974,996
194221,2023-01-20 10:59:39.563230,700777123,0,-0.06090237,-0.07133166,-0.01798371,-0.7710661,-0.3679029,-9.882629,0,0,28.39866,1,1,7974,996
194224,2023-01-20 10:59:39.600492,700818074,0,-0.001057548,-0.09968499,-0.02182492,-0.6860215,-0.1777066,-9.999913,0,0,28.3995,1,1,7974,996
194226,2023-01-20 10:59:39.644072,700857222,0,0.08776475,-0.1413051,-0.06553537,-0.657275,-0.1204859,-9.553367,0,0,28.39997,1,1,7974,996
194254,2023-01-20 10:59:39.688483,700897117,0,0.05056978,0.005763644,-0.0527567,-0.8731532,-0.2821938,-9.810525,0,0,28.39989,1,1,7974,996
194255,2023-01-20 10:59:39.733150,700937242,0,0.06573051,0.02568431,-0.04069796,-0.7730559,-0.3630121,-9.656857,0,0,28.39989,1,1,7974,996
194285,2023-01-20 10:59:39.777555,700977131,0,0.1297487,-0.1042672,-0.04046476,-0.6160797,-0.2587822,-9.604183,0,0,28.39953,1,1,7974,996
194288,2023-01-20 10:59:39.819208,701018459,0,0.03776466,0.08387522,-0.03458798,-0.8195944,-0.2275877,-9.554675,0,0,28.3989,1,1,7974,996
194290,2023-01-20 10:59:39.854394,701057231,0,-0.01698415,0.00320307,-0.04764539,-0.6527494,-0.3256557,-9.420419,0,0,28.39799,1,1,7974,996
194319,2023-01-20 10:59:39.890604,701097131,0,-0.05262486,-0.123686,-0.05010734,-0.6055918,-0.416306,-9.758268,0,0,28.39687,1,1,7974,996
194320,2023-01-20 10:59:39.926913,701137140,0,-0.1694631,0.08107357,-0.02456471,-0.7803928,-0.3756045,-9.935258,0,0,28.39496,1,1,7974,996
194351,2023-01-20 10:59:39.963306,701177241,0,-0.1194528,0.0206584,-0.03937399,-0.7248993,-0.3050689,-9.761351,0,0,28.39324,1,1,7974,996
194354,2023-01-20 10:59:40.000237,701217911,0,-0.01838265,0.02937733,-0.03446382,-0.7393292,-0.3059205,-9.881318,0,0,28.39086,1,1,7974,996
194356,2023-01-20 10:59:40.039464,701257146,0,-0.03563534,0.2955765,0.02074476,-0.8599877,-0.4276091,-10.05203,0,0,28.38848,1,1,7974,996
194385,2023-01-20 10:59:40.079532,701297222,0,-0.01394433,0.1755344,0.04600572,-0.6088234,-0.3105296,-9.829977,0,0,28.38635,1,1,7974,996
194386,2023-01-20 10:59:40.119442,701337140,0,0.02677638,-0.1768984,0.02531485,-0.4758838,-0.2775166,-9.759065,0,0,28.38424,1,1,7974,996
194415,2023-01-20 10:59:40.159476,701377183,0,-0.002220768,0.05032083,0.09167863,-0.8482236,-0.378677,-9.921904,0,0,28.38266,1,1,7974,996
194419,2023-01-20 10:59:40.200240,701417955,0,0.07637969,-0.09736606,0.08559472,-0.6099821,-0.4144774,-9.702969,0,0,28.38038,1,1,7974,996
194421,2023-01-20 10:59:40.239694,701457395,0,0.0431679,-0.06434356,0.0689298,-0.5822942,-0.4552942,-9.751668,0,0,28.37891,1,1,7974,996
194449,2023-01-20 10:59:40.279452,701497139,0,0.01180252,0.1295217,0.07728853,-0.6778209,-0.4806541,-9.65195,0,0,28.37896,1,1,7974,996
194450,2023-01-20 10:59:40.319555,701537227,0,0.1106861,0.01756697,0.04350806,-0.4718935,-0.2531781,-9.835205,0,0,28.38013,1,1,7974,996
194481,2023-01-20 10:59:40.359471,701577129,0,0.06631498,0.1197008,0.03181736,-0.7155059,-0.2477384,-9.976451,0,0,28.38196,1,1,7974,996
194484,2023-01-20 10:59:40.400245,701617889,0,0.2037096,0.04940689,-0.02490567,-0.6893435,-0.08198617,-9.708362,0,0,28.38427,1,1,7974,996
194486,2023-01-20 10:59:40.439506,701657157,0,0.2213345,0.1292752,-0.005375468,-1.047424,-0.2605592,-9.706751,0,0,28.38727,1,1,7974,996
194516,2023-01-20 10:59:40.479476,701697134,0,0.2062151,0.0845128,-0.01353707,-0.7337104,-0.4043377,-9.540255,0,0,28.38995,1,1,7974,996
194517,2023-01-20 10:59:40.519486,701737150,0,0.05511189,-0.01088762,0.01705263,-0.6666979,-0.5908946,-9.525003,0,0,28.39289,1,1,7974,996
194547,2023-01-20 10:59:40.559440,701777111,0,0.03228204,-0.05366628,-0.01824704,-0.5762368,-0.2957736,-9.458968,0,0,28.39565,1,1,7974,996
194550,2023-01-20 10:59:40.600468,701818146,0,0.0506347,-0.2279074,-0.05991722,-0.5582603,-0.2335781,-9.377933,0,0,28.39896,1,1,7974,996
194552,2023-01-20 10:59:40.639549,701857222,0,-0.06539051,0.02128302,-0.05784183,-0.8481231,-0.4055253,-9.572088,0,0,28.40279,1,1,7974,996
194580,2023-01-20 10:59:40.679482,701897149,0,-0.1212002,-0.03096515,-0.05189349,-0.5839977,-0.4354127,-9.459736,0,0,28.40657,1,1,7974,996
194581,2023-01-20 10:59:40.719460,701937122,0,0.03116836,-0.1062339,-0.04786851,-0.5956358,-0.264866,-9.513747,0,0,28.41033,1,1,7974,996
194612,2023-01-20 10:59:40.759484,701977140,0,-0.1056107,0.03624796,-0.03847596,-0.7241657,-0.3872231,-9.404758,0,0,28.41384,1,1,7974,996
194615,2023-01-20 10:59:40.800265,702017916,0,-0.08800036,-0.1102654,-0.05813679,-0.5390115,-0.4957654,-9.801118,0,0,28.41664,1,1,7974,996
194617,2023-01-20 10:59:40.839478,702057153,0,0.04182778,-0.07292948,-0.05704835,-0.6831121,-0.3435486,-9.932481,0,0,28.41911,1,1,7974,996
194691,2023-01-20 10:59:40.879425,702097125,0,0.1004586,0.1587919,-0.04297425,-0.8629029,-0.2869658,-9.796015,0,0,28.42057,1,1,7974,996
194692,2023-01-20 10:59:40.919396,702137121,0,0.1364228,0.0385294,-0.06917197,-0.7025773,-0.3299837,-9.654722,0,0,28.42107,1,1,7974,996
194723,2023-01-20 10:59:40.959397,702177147,0,0.1317139,-0.0688443,-0.04838044,-0.5243286,-0.3844745,-9.886767,0,0,28.42023,1,1,7974,996
194726,2023-01-20 10:59:41.000228,702218003,0,0.02166426,-0.0132301,-0.05327298,-0.6248074,-0.3677538,-9.761604,0,0,28.41909,1,1,7974,996
194728,2023-01-20 10:59:41.039380,702257138,0,0.01474175,-0.1672195,-0.07817381,-0.4776165,-0.4452414,-9.728288,0,0,28.41768,1,1,7974,996
194757,2023-01-20 10:59:41.079388,702297128,0,0.04410609,-0.04946896,-0.09217526,-0.7248203,-0.26795,-9.914538,0,0,28.41634,1,1,7974,996
194758,2023-01-20 10:59:41.119430,702337152,0,-0.04517405,0.1333303,-0.1168385,-0.8197575,-0.4556515,-9.781071,0,0,28.41555,1,1,7974,996
194787,2023-01-20 10:59:41.159440,702377145,0,0.06364129,0.01812752,-0.09750481,-0.5912796,-0.2656668,-9.757268,0,0,28.41418,1,1,7974,996
194791,2023-01-20 10:59:41.200237,702417924,0,-0.001336007,0.005300309,-0.1157879,-0.6006473,-0.3013311,-9.788386,0,0,28.41363,1,1,7974,996
194793,2023-01-20 10:59:41.239704,702457393,0,0.05673623,0.05502793,-0.04573835,-0.6469765,-0.457259,-10.07026,0,0,28.41305,1,1,7974,996
194822,2023-01-20 10:59:41.279444,702497135,0,0.1479787,-0.02247643,-0.009566261,-0.6229957,-0.2823797,-9.814292,0,0,28.41255,1,1,7974,996
194823,2023-01-20 10:59:41.319452,702537145,0,0.1771917,-0.06944285,-0.01907397,-0.6175619,-0.4053027,-9.725288,0,0,28.41304,1,1,7974,996
194854,2023-01-20 10:59:41.359435,702577130,0,0.135053,0.03069253,-0.0003035546,-0.7588815,-0.3143307,-9.780885,0,0,28.41436,1,1,7974,996
194857,2023-01-20 10:59:41.400242,702617939,0,0.02205385,0.1448851,0.01682589,-0.7409697,-0.4051062,-9.669975,0,0,28.41568,1,1,7974,996
194858,2023-01-20 10:59:41.439452,702657154,0,0.07065363,-0.06066063,0.03494517,-0.4657278,-0.217744,-9.590123,0,0,28.41744,1,1,7974,996
194889,2023-01-20 10:59:41.479423,702697131,0,0.02968862,-0.1492264,0.01600476,-0.4944531,-0.3484967,-9.508102,0,0,28.41942,1,1,7974,996
194890,2023-01-20 10:59:41.519420,702737133,0,-0.0292198,-0.05002926,0.05872478,-0.4885454,-0.4284951,-9.72682,0,0,28.42159,1,1,7974,996
194920,2023-01-20 10:59:41.559394,702777113,0,-0.03724144,-0.03160761,0.05155605,-0.6528053,-0.2921149,-9.763067,0,0,28.42358,1,1,7974,996
