LineNo,UTC_Approx,TimeUS,Roll,Pitch,Yaw,Alt,Lat,Lng,Q1,Q2,Q3,Q4
69817,2023-01-20 10:53:22.740096,323168056,-1,-1.57,217,790.01,39.8004917,32.3799688,-0.3172029,0.01583786,-0.003940195,0.9482172
69851,2023-01-20 10:53:22.839920,323267887,-1.26,-1.71,216.9,790.02,39.800486,32.3799649,-0.3163079,0.01769291,-0.005691228,0.9484745
69882,2023-01-20 10:53:22.939793,323367910,-1.29,-1.65,216.84,790.01,39.8004804,32.3799608,-0.3158522,0.01727645,-0.006158202,0.9486311
69915,2023-01-20 10:53:23.039708,323467890,-1.25,-1.38,216.83,790.03,39.8004748,32.3799566,-0.3157949,0.01494728,-0.006579095,0.9486869
69948,2023-01-20 10:53:23.139799,323567919,-1.22,-1.4,216.91,790.04,39.8004693,32.3799525,-0.3164824,0.01502,-0.006274228,0.9484587
69983,2023-01-20 10:53:23.239846,323667929,-1.19,-1.26,216.97,790.1,39.8004643,32.3799482,-0.3169848,0.01379393,-0.006385299,0.9483088
70013,2023-01-20 10:53:23.339815,323767900,-1.21,-1.45,217.08,790.02,39.8004589,32.3799441,-0.317897,0.01536287,-0.006013787,0.9479817
70046,2023-01-20 10:53:23.439879,323867966,-1.07,-1.34,217.2,790.14,39.8004545,32.37994,-0.3188999,0.01413991,-0.005122121,0.947669
70077,2023-01-20 10:53:23.539807,323967896,-1.12,-1.49,217.24,790.07,39.8004494,32.379936,-0.3192117,0.01549088,-0.005163499,0.9475427
70110,2023-01-20 10:53:23.639794,324067894,-1.25,-1.81,217.29,790.04,39.8004444,32.3799318,-0.31956,0.01846817,-0.005312901,0.9473712
70143,2023-01-20 10:53:23.740002,324168127,-1.17,-2.24,217.43,790.08,39.8004392,32.3799277,-0.320643,0.02183876,-0.003452241,0.946942
70177,2023-01-20 10:53:23.839761,324267903,-1.2,-2.89,217.54,790.07,39.8004329,32.3799233,-0.3214865,0.02731698,-0.001822912,0.9465183
70210,2023-01-20 10:53:23.939767,324367915,-1.3,-2.99,217.61,790.15,39.8004274,32.3799191,-0.3220043,0.02842161,-0.002377759,0.9463085
70243,2023-01-20 10:53:24.039801,324467939,-1.37,-3.07,217.7,790.11,39.8004215,32.379915,-0.3226894,0.02926344,-0.002682324,0.9460487
70326,2023-01-20 10:53:24.139792,324567896,-1.46,-2.91,217.69,790.16,39.800416,32.3799108,-0.3226539,0.02820103,-0.003920221,0.9460887
70361,2023-01-20 10:53:24.239839,324667923,-1.48,-2.42,217.6,790.15,39.8004104,32.3799065,-0.321966,0.02421082,-0.00544019,0.946426
70391,2023-01-20 10:53:24.339806,324767892,-1.41,-2.21,217.55,790.17,39.8004048,32.3799022,-0.3215812,0.02228391,-0.005480241,0.9466039
70424,2023-01-20 10:53:24.439835,324867921,-1.43,-1.99,217.44,790.2,39.8003986,32.3798979,-0.3207149,0.02050966,-0.006286258,0.9469329
70455,2023-01-20 10:53:24.539818,324967900,-1.28,-1.76,217.37,790.22,39.800393,32.3798936,-0.3202361,0.01815652,-0.005712131,0.9471465
70488,2023-01-20 10:53:24.639816,325067897,-1.41,-1.49,217.24,790.14,39.8003884,32.3798898,-0.3191337,0.01633722,-0.007523171,0.947539
70521,2023-01-20 10:53:24.740051,325168135,-1.4,-1.3,217.1,790.2,39.800383,32.3798857,-0.3180563,0.01473148,-0.008005808,0.9479235
70555,2023-01-20 10:53:24.839800,325267896,-1.47,-1.43,217.06,790.23,39.8003775,32.3798814,-0.3176734,0.01597522,-0.008258016,0.9480296
70587,2023-01-20 10:53:24.939771,325367892,-1.65,-1.77,217.1,790.17,39.8003721,32.3798773,-0.3178751,0.01930209,-0.008730371,0.9478959
70620,2023-01-20 10:53:25.039774,325467900,-1.66,-2.07,217.13,790.12,39.8003647,32.3798737,-0.3180762,0.02177539,-0.008020677,0.9477811
70653,2023-01-20 10:53:25.139799,325567901,-1.72,-2,217.14,790.28,39.8003587,32.3798696,-0.3182274,0.02139639,-0.008713611,0.9477329
70688,2023-01-20 10:53:25.239845,325667931,-1.08,-1.46,217.09,790.16,39.8003541,32.3798658,-0.3179877,0.01511966,-0.00494456,0.9479614
70718,2023-01-20 10:53:25.339858,325767942,-0.43,-0.92,217.13,790.23,39.8003486,32.3798617,-0.3183603,0.008849245,-0.001005376,0.947928
70751,2023-01-20 10:53:25.439838,325867923,-0.29,-0.74,217.1,790.21,39.800344,32.3798578,-0.3181354,0.006959086,-0.000340691,0.9480197
70782,2023-01-20 10:53:25.539818,325967907,-0.32,-0.62,217.11,790.21,39.8003388,32.3798537,-0.31829,0.006057139,-0.0009598421,0.9479735
70816,2023-01-20 10:53:25.639808,326067906,-0.62,-0.9,217.11,790.22,39.8003341,32.3798495,-0.3182014,0.009262057,-0.002669113,0.9479741
70849,2023-01-20 10:53:25.740155,326168268,-0.72,-1.07,217.11,790.2,39.8003289,32.3798453,-0.3181663,0.01091819,-0.003036603,0.9479672
70883,2023-01-20 10:53:25.839774,326267902,-0.83,-1.53,217.19,790.06,39.8003232,32.379842,-0.3188128,0.01501078,-0.002665814,0.947695
70914,2023-01-20 10:53:25.939768,326367912,-1,-1.98,217.24,790.17,39.8003178,32.379838,-0.3191844,0.01922044,-0.002821305,0.9474935
70947,2023-01-20 10:53:26.039804,326467944,-1.05,-1.88,217.23,790.15,39.800313,32.3798339,-0.3190904,0.01852621,-0.003426529,0.9475369
70980,2023-01-20 10:53:26.139791,326567897,-1.2,-2.1,217.17,790.16,39.8003078,32.3798297,-0.318541,0.02073978,-0.004129002,0.9476731
71015,2023-01-20 10:53:26.239823,326667918,-1.1,-2.31,217.23,790.08,39.8003027,32.3798256,-0.319034,0.02225977,-0.002684251,0.947478
71045,2023-01-20 10:53:26.339784,326767901,-0.93,-2.46,217.39,790.18,39.8002975,32.3798214,-0.3203369,0.02301641,-0.0007997986,0.9470237
71078,2023-01-20 10:53:26.439799,326867922,-0.97,-2.43,217.54,790.17,39.8002926,32.3798177,-0.3215498,0.02282347,-0.001246674,0.9466168
71109,2023-01-20 10:53:26.539794,326967897,-0.95,-2.29,217.62,790.08,39.8002875,32.3798137,-0.3222251,0.02165902,-0.001389555,0.9464142
71142,2023-01-20 10:53:26.639835,327067923,-1.2,-2.31,217.61,790.09,39.8002819,32.3798092,-0.3221526,0.02252002,-0.003411367,0.9464137
71175,2023-01-20 10:53:26.740139,327168218,-1.24,-2.62,217.62,790.13,39.8002765,32.3798049,-0.3221318,0.02521781,-0.002912443,0.9463544
71209,2023-01-20 10:53:26.839806,327267896,-1.21,-2.61,217.65,790.16,39.8002718,32.3798009,-0.3223718,0.02498584,-0.002714686,0.9462794
71240,2023-01-20 10:53:26.939772,327367901,-1.25,-2.52,217.76,790.18,39.8002666,32.3797967,-0.3232918,0.02436168,-0.003224134,0.9459802
71273,2023-01-20 10:53:27.039755,327467894,-1.06,-2.36,217.84,790.18,39.8002611,32.3797928,-0.32406,0.02251085,-0.002116368,0.9457663
71307,2023-01-20 10:53:27.139786,327567894,-1.04,-2.32,217.8,790.23,39.8002557,32.3797888,-0.3237118,0.02213196,-0.002021242,0.9458947
71342,2023-01-20 10:53:27.239837,327667925,-1.04,-2.16,217.71,790.19,39.8002509,32.379785,-0.3229907,0.02083779,-0.002541744,0.9461693
71372,2023-01-20 10:53:27.339861,327767946,-0.81,-2.21,217.63,790.31,39.8002456,32.3797809,-0.3223414,0.02057075,-0.0004981605,0.9463998
71405,2023-01-20 10:53:27.439832,327867915,-0.78,-2.29,217.62,790.26,39.800241,32.3797766,-0.3222911,0.02116274,-5.991066E-05,0.946404
71436,2023-01-20 10:53:27.539804,327967889,-0.88,-2.11,217.65,790.37,39.8002358,32.3797724,-0.3225405,0.01999462,-0.001378645,0.9463435
71469,2023-01-20 10:53:27.639822,328067909,-1.01,-2.4,217.64,790.21,39.8002303,32.3797682,-0.3223573,0.02274863,-0.001577265,0.9463434
71502,2023-01-20 10:53:27.740177,328168268,-0.94,-2.47,217.82,790.36,39.8002248,32.3797639,-0.3238677,0.02311616,-0.0008238611,0.9458196
71536,2023-01-20 10:53:27.839793,328267896,-0.81,-2.43,217.96,790.39,39.8002201,32.3797593,-0.325043,0.02243116,0.0002022858,0.9454331
71567,2023-01-20 10:53:27.939831,328367960,-0.83,-2.39,218.14,790.29,39.8002149,32.3797549,-0.3265994,0.02214159,-5.657258E-05,0.9449035
71600,2023-01-20 10:53:28.039755,328467892,-1.28,-2.61,218.16,790.45,39.8002091,32.3797516,-0.3266269,0.02524165,-0.003165821,0.9448109
71633,2023-01-20 10:53:28.139788,328567904,-1.49,-2.65,218.02,790.46,39.8002037,32.3797476,-0.3253896,0.02611409,-0.004802106,0.9452072
71668,2023-01-20 10:53:28.239819,328667929,-1.72,-2.97,217.86,790.5,39.8001986,32.3797433,-0.3239557,0.02938955,-0.005789828,0.9455979
71698,2023-01-20 10:53:28.339765,328767893,-1.6,-3.21,217.65,790.5,39.8001934,32.3797391,-0.3222264,0.03111587,-0.004212284,0.9461418
71731,2023-01-20 10:53:28.439798,328867925,-1.46,-3.47,217.48,790.54,39.8001882,32.3797348,-0.3207709,0.03283202,-0.002313053,0.9465848
71762,2023-01-20 10:53:28.539788,328967885,-1.42,-3.53,217.42,790.56,39.8001829,32.3797306,-0.3202975,0.03314877,-0.001854598,0.9467351
71795,2023-01-20 10:53:28.639859,329067943,-1.26,-3.69,217.5,790.48,39.8001765,32.3797259,-0.3209956,0.03404658,-7.827335E-05,0.9464685
71828,2023-01-20 10:53:28.740024,329168123,-1.31,-3.58,217.63,790.44,39.8001708,32.3797215,-0.3220532,0.03329831,-0.0007486973,0.9461355
71862,2023-01-20 10:53:28.839754,329267891,-1.26,-3.5,217.74,790.33,39.8001653,32.3797179,-0.3229939,0.03249903,-0.0005490796,0.9458427
71895,2023-01-20 10:53:28.939703,329367912,-1.21,-3.01,217.94,790.39,39.8001598,32.3797138,-0.3247801,0.02830349,-0.001493908,0.9453648
71928,2023-01-20 10:53:29.039670,329467890,-1,-2.71,218.05,790.39,39.8001548,32.3797094,-0.325765,0.02527526,-0.0005981761,0.9451127
71961,2023-01-20 10:53:29.139759,329567896,-0.9,-2.49,217.94,790.41,39.8001495,32.3797052,-0.3248864,0.02318275,-0.0003810373,0.9454688
71997,2023-01-20 10:53:29.239879,329667964,-0.88,-2.76,217.71,790.46,39.8001434,32.3797008,-0.322951,0.02534903,0.0004646622,0.946076
72027,2023-01-20 10:53:29.339823,329767901,-1.03,-2.72,217.47,790.51,39.8001378,32.3796967,-0.3209272,0.02541075,-0.0008860452,0.9467625
72060,2023-01-20 10:53:29.439847,329867925,-0.95,-2.91,217.39,790.57,39.8001321,32.3796927,-0.3202678,0.02674496,0.0002444422,0.9469494
72091,2023-01-20 10:53:29.539813,329967898,-0.85,-2.51,217.37,790.49,39.8001264,32.3796887,-0.3202185,0.0231878,-2.09701E-05,0.9470599
72124,2023-01-20 10:53:29.639813,330067903,-0.75,-2.46,217.45,790.4,39.8001207,32.3796843,-0.3208976,0.0225175,0.0006657129,0.9468459
72157,2023-01-20 10:53:29.740030,330168121,-0.7,-2.24,217.6,790.39,39.800115,32.3796802,-0.3221561,0.02050915,0.0004982583,0.9464642
72191,2023-01-20 10:53:29.839803,330267897,-0.66,-2.1,217.74,790.49,39.80011,32.3796759,-0.3233414,0.01925348,0.0004337117,0.9460863
72222,2023-01-20 10:53:29.939855,330367957,-0.69,-1.98,217.74,790.51,39.8001044,32.3796718,-0.323348,0.01837973,-0.0001052137,0.9461015
72255,2023-01-20 10:53:30.036254,330467904,-0.74,-2,217.66,790.51,39.8000993,32.3796675,-0.3226887,0.01866823,-0.0004565691,0.946321
72288,2023-01-20 10:53:30.127338,330567889,-0.76,-1.97,217.57,790.51,39.8000938,32.3796634,-0.3219481,0.01844546,-0.0007507952,0.9465773
72323,2023-01-20 10:53:30.220288,330667940,-0.83,-1.96,217.57,790.44,39.8000897,32.3796599,-0.3218855,0.01855304,-0.001424377,0.9465957
72353,2023-01-20 10:53:30.320253,330767912,-0.79,-2.04,217.6,790.43,39.8000843,32.3796558,-0.3221552,0.01911565,-0.0008006694,0.9464935
72386,2023-01-20 10:53:30.422466,330867933,-0.94,-2.07,217.62,790.45,39.8000788,32.3796514,-0.3223133,0.01979577,-0.001936924,0.9464241
72416,2023-01-20 10:53:30.533342,330967961,-0.95,-1.95,217.68,790.41,39.8000734,32.3796471,-0.3227601,0.01884676,-0.00237123,0.9462902
72450,2023-01-20 10:53:30.636314,331067964,-1.1,-2.18,217.7,790.35,39.8000668,32.3796419,-0.322886,0.02120771,-0.002983492,0.9461955
72483,2023-01-20 10:53:30.727396,331167955,-1.24,-2.2,217.72,790.44,39.8000613,32.3796376,-0.3230147,0.02170732,-0.004073885,0.9461362
72517,2023-01-20 10:53:30.820248,331267916,-1.3,-2.15,217.71,790.3,39.8000568,32.3796347,-0.3229751,0.02148295,-0.004713736,0.9461519
72548,2023-01-20 10:53:30.920223,331367920,-1.55,-2.3,217.72,790.45,39.8000513,32.3796306,-0.3229738,0.02339366,-0.00633008,0.9460976
72581,2023-01-20 10:53:31.020194,331467908,-1.67,-2.27,217.61,790.47,39.8000466,32.3796266,-0.3220211,0.02349258,-0.007397574,0.9464121
72614,2023-01-20 10:53:31.120229,331567909,-1.77,-2.44,217.56,790.47,39.8000413,32.3796226,-0.3215566,0.02521772,-0.007771087,0.9465226
72649,2023-01-20 10:53:31.220330,331667983,-1.78,-2.6,217.53,790.43,39.8000361,32.3796183,-0.3213195,0.02650018,-0.00745774,0.9465706
72679,2023-01-20 10:53:31.320266,331767921,-1.59,-2.74,217.66,790.37,39.8000307,32.3796141,-0.3223532,0.02715884,-0.005483388,0.9462139
72713,2023-01-20 10:53:31.420240,331867897,-1.52,-2.84,217.72,790.36,39.8000254,32.3796103,-0.3228898,0.02777168,-0.004598958,0.9460179
72744,2023-01-20 10:53:31.520262,331967917,-1.51,-2.84,217.78,790.55,39.80002,32.3796062,-0.3233744,0.02774814,-0.004482117,0.9458536
72777,2023-01-20 10:53:31.620262,332067917,-1.62,-2.88,217.84,790.43,39.8000151,32.3796021,-0.3238467,0.02841829,-0.005205258,0.9456684
72810,2023-01-20 10:53:31.720279,332167951,-1.55,-2.65,217.87,790.44,39.8000097,32.3795981,-0.3241554,0.02627998,-0.005308492,0.9456238
72844,2023-01-20 10:53:31.820264,332267963,-1.53,-2.93,217.89,790.43,39.8000038,32.3795943,-0.3242581,0.0285651,-0.004360619,0.9455272
72875,2023-01-20 10:53:31.920200,332367966,-1.32,-2.94,217.94,790.5,39.7999981,32.3795903,-0.324696,0.02804578,-0.002584039,0.945399
72908,2023-01-20 10:53:32.020101,332467921,-1.28,-2.84,217.94,790.43,39.7999926,32.3795863,-0.3247831,0.02710452,-0.002491246,0.9453968
72941,2023-01-20 10:53:32.120101,332567919,-1.1,-2.87,217.9,790.54,39.799987,32.3795822,-0.3244455,0.0268359,-0.0009565565,0.9455231
72976,2023-01-20 10:53:32.220117,332667938,-1.03,-2.56,217.96,790.44,39.7999806,32.3795786,-0.3249908,0.02409535,-0.001307429,0.9454093
73006,2023-01-20 10:53:32.320069,332767917,-0.8,-1.71,218.1,790.48,39.7999747,32.3795745,-0.3262705,0.01646796,-0.001734773,0.9451314
73039,2023-01-20 10:53:32.420078,332867934,-0.63,-1.02,218.11,790.32,39.7999693,32.3795707,-0.3264337,0.01027385,-0.002299534,0.9451615
73070,2023-01-20 10:53:32.520154,332967946,-0.51,-0.13,217.98,790.41,39.7999637,32.3795666,-0.3254277,0.002614612,-0.003879759,0.9455553
73103,2023-01-20 10:53:32.620165,333067913,-0.6,0.8,217.71,790.37,39.7999577,32.3795632,-0.3232701,-0.004920559,-0.007267699,0.9462661
73136,2023-01-20 10:53:32.720149,333167937,-0.8,1.53,217.57,790.47,39.7999521,32.3795592,-0.3220982,-0.01037986,-0.01095415,0.946586
73170,2023-01-20 10:53:32.820077,333267906,-0.78,2.31,217.41,790.51,39.7999464,32.3795553,-0.3208414,-0.01695652,-0.01297336,0.9468923
73201,2023-01-20 10:53:32.920053,333367927,-0.77,2.87,217.42,790.44,39.7999408,32.3795513,-0.3208968,-0.02163462,-0.01443874,0.9467569
73234,2023-01-20 10:53:33.020004,333467901,-0.59,3.44,217.52,790.33,39.7999363,32.3795479,-0.3216985,-0.02679124,-0.01456135,0.946351
73267,2023-01-20 10:53:33.120072,333567905,-0.39,4.35,217.68,790.25,39.7999311,32.3795441,-0.3228377,-0.03485656,-0.01549271,0.9456854
73302,2023-01-20 10:53:33.220191,333667980,-0.06,4.93,217.92,790.27,39.7999264,32.3795403,-0.3246871,-0.04052424,-0.01452306,0.9448413
73332,2023-01-20 10:53:33.320086,333767906,0.06,5.34,218.1,790.28,39.7999213,32.3795365,-0.32604,-0.0443129,-0.01465674,0.9442031
73365,2023-01-20 10:53:33.420094,333867938,0.13,6.04,218.3,790.1,39.799917,32.3795329,-0.3275717,-0.05019335,-0.01619022,0.9433532
73396,2023-01-20 10:53:33.520075,333967907,0.3,6.43,218.48,790.01,39.7999122,32.3795292,-0.3288864,-0.05388365,-0.01601754,0.942695
73430,2023-01-20 10:53:33.620079,334067897,0.48,7.09,218.46,790.19,39.7999078,32.3795259,-0.3285754,-0.05977021,-0.01638621,0.9424422
73463,2023-01-20 10:53:33.720168,334167964,0.45,7.88,218.1,790.17,39.7999031,32.3795224,-0.3254195,-0.06626823,-0.01870658,0.9430593
73496,2023-01-20 10:53:33.820163,334267950,-0.07,8.77,217.45,790.18,39.7998992,32.3795195,-0.3202177,-0.07222179,-0.02519387,0.944251
73529,2023-01-20 10:53:33.920101,334367930,-0.44,9.43,216.88,790.05,39.7998948,32.3795162,-0.3156123,-0.07676977,-0.02967692,0.9453119
73562,2023-01-20 10:53:34.020050,334467902,-0.46,9.87,216.61,790.16,39.7998913,32.3795125,-0.3132785,-0.08044096,-0.03084854,0.9457453
73596,2023-01-20 10:53:34.120106,334567902,-0.6,10.34,216.62,790.05,39.7998872,32.3795091,-0.313352,-0.08392474,-0.03331034,0.9453347
73631,2023-01-20 10:53:34.220171,334667931,-0.84,10.54,216.8,790.06,39.7998842,32.3795064,-0.3149862,-0.08486679,-0.03600991,0.9446082
73661,2023-01-20 10:53:34.320097,334767895,-1.01,10.87,217.06,790.13,39.7998803,32.3795033,-0.3172147,-0.0870063,-0.03846428,0.9435704
73694,2023-01-20 10:53:34.420109,334867932,-1.17,11.05,217.35,790,39.7998779,32.3795009,-0.3197053,-0.08796167,-0.0405152,0.9425549
73724,2023-01-20 10:53:34.520153,334967950,-1.13,11.37,217.54,790.03,39.7998744,32.3794982,-0.3211177,-0.0906812,-0.04119136,0.9417874
73757,2023-01-20 10:53:34.620125,335067906,-0.96,11.47,217.59,789.97,39.7998722,32.379496,-0.3214325,-0.09195931,-0.04019159,0.9415993
73790,2023-01-20 10:53:34.720143,335167945,-0.87,11.35,217.5,789.96,39.7998692,32.3794936,-0.3206396,-0.09121074,-0.0390242,0.9419914
73824,2023-01-20 10:53:34.820070,335267898,-0.83,10.83,217.37,790.05,39.7998673,32.3794911,-0.3196097,-0.08712783,-0.03709074,0.9428058
73855,2023-01-20 10:53:34.920053,335367926,-0.91,10.13,217.22,790.07,39.7998645,32.3794886,-0.3185635,-0.08113281,-0.03571996,0.9437472
73888,2023-01-20 10:53:35.020011,335467904,-1.3,9.22,217.04,790.17,39.7998613,32.3794869,-0.317521,-0.0726038,-0.0363376,0.9447691
73920,2023-01-20 10:53:35.120129,335567943,-1.63,8.31,216.84,790.18,39.7998583,32.3794847,-0.3161782,-0.0642486,-0.03639425,0.9458219
73955,2023-01-20 10:53:35.220171,335667931,-1.73,7.69,216.65,790.29,39.799857,32.3794829,-0.3146532,-0.05893316,-0.03544773,0.946712
73985,2023-01-20 10:53:35.320090,335767894,-1.46,7.15,216.46,790.28,39.7998546,32.3794809,-0.3130401,-0.05523155,-0.03163079,0.9476048
74018,2023-01-20 10:53:35.420088,335867929,-1.31,6.18,216.32,790.34,39.7998524,32.3794787,-0.3118486,-0.04767131,-0.02766317,0.9485319
74049,2023-01-20 10:53:35.520063,335967915,-1.24,4.97,216.33,790.37,39.79985,32.3794766,-0.3119433,-0.03789385,-0.02385232,0.949045
74082,2023-01-20 10:53:35.620053,336067905,-1.33,4.05,216.4,790.44,39.7998483,32.3794751,-0.3125808,-0.02998841,-0.02215547,0.9491591
74119,2023-01-20 10:53:35.720147,336167956,-1.5,3.57,216.43,790.57,39.799846,32.3794732,-0.312864,-0.02554224,-0.02220234,0.9491948
74152,2023-01-20 10:53:35.820166,336267949,-1.63,3.28,216.47,790.64,39.799844,32.3794721,-0.3131709,-0.02279146,-0.02252953,0.9491559
74183,2023-01-20 10:53:35.920087,336367915,-1.72,3.03,216.48,790.67,39.7998417,32.3794704,-0.3132726,-0.0204645,-0.02257933,0.9491742
74216,2023-01-20 10:53:36.020051,336467906,-1.67,3.03,216.43,790.67,39.7998396,32.3794688,-0.3128333,-0.02061625,-0.02219777,0.9493248
74248,2023-01-20 10:53:36.120088,336567898,-1.42,3.35,216.38,790.76,39.7998373,32.3794671,-0.3123797,-0.02392127,-0.02091808,0.9494257
74283,2023-01-20 10:53:36.220151,336667930,-1.19,3.6,216.33,790.77,39.7998363,32.3794662,-0.311954,-0.02660536,-0.01973172,0.9495196
74313,2023-01-20 10:53:36.320092,336767898,-1.08,3.67,216.35,790.87,39.7998343,32.3794649,-0.3121226,-0.02752815,-0.01902932,0.9494523
74346,2023-01-20 10:53:36.420142,336867965,-0.88,3.6,216.37,790.87,39.7998319,32.3794626,-0.3122332,-0.02746914,-0.01716566,0.9494531
74377,2023-01-20 10:53:36.520113,336967908,-0.72,3.49,216.29,790.89,39.7998296,32.3794608,-0.3115121,-0.02702129,-0.01548417,0.9497317
74410,2023-01-20 10:53:36.620122,337067896,-0.66,3.21,216.19,790.98,39.7998286,32.3794596,-0.3106441,-0.02487771,-0.01425144,0.9500938
74443,2023-01-20 10:53:36.720169,337167943,-0.65,3.39,216.17,790.94,39.7998267,32.379458,-0.3105136,-0.02634537,-0.0146273,0.9500912
74476,2023-01-20 10:53:36.820125,337267907,-0.88,3.2,216.29,790.92,39.7998252,32.3794568,-0.3115215,-0.02420932,-0.01602947,0.9497954
74507,2023-01-20 10:53:36.920084,337367908,-1.21,2.85,216.54,791.08,39.7998232,32.3794553,-0.3136956,-0.02034454,-0.01783666,0.949138
74540,2023-01-20 10:53:37.020064,337467910,-1.45,2.43,216.83,791.05,39.7998217,32.3794537,-0.3161006,-0.01613366,-0.01871558,0.9484038
74572,2023-01-20 10:53:37.120149,337567941,-1.42,2.14,216.96,791.21,39.7998198,32.3794521,-0.3171775,-0.01380794,-0.01772544,0.9481
74607,2023-01-20 10:53:37.220181,337667938,-1.39,1.96,216.94,791.15,39.7998178,32.3794506,-0.3169828,-0.01241683,-0.01698505,0.9481979
74637,2023-01-20 10:53:37.320110,337767908,-1.32,1.99,216.74,791.18,39.7998157,32.379449,-0.3153511,-0.01284737,-0.01644592,0.9487455
74670,2023-01-20 10:53:37.420087,337867921,-1.28,1.9,216.43,791.26,39.7998141,32.3794475,-0.312738,-0.01227654,-0.0158267,0.9496282
74701,2023-01-20 10:53:37.520055,337967903,-1.11,1.81,216.2,791.31,39.7998121,32.379446,-0.3108547,-0.0120751,-0.01414446,0.9502754
74734,2023-01-20 10:53:37.620056,338067911,-1.29,1.73,216.03,791.31,39.7998089,32.3794454,-0.3094579,-0.01088396,-0.01542052,0.9507259
74767,2023-01-20 10:53:37.720166,338168001,-1.39,1.8,216.01,791.4,39.7998067,32.3794442,-0.3093086,-0.01118649,-0.01644288,0.9507537
74800,2023-01-20 10:53:37.820084,338267907,-0.98,2.33,216.07,791.35,39.7998049,32.3794416,-0.3097514,-0.01670857,-0.01443458,0.9505612
74831,2023-01-20 10:53:37.920063,338367907,-0.03,3.26,216.34,791.45,39.7998027,32.3794398,-0.3117741,-0.02697445,-0.009182193,0.9497288
74864,2023-01-20 10:53:38.020047,338467899,0.73,4.21,216.88,791.5,39.7998003,32.3794379,-0.3159464,-0.03692612,-0.005567043,0.9480419
74897,2023-01-20 10:53:38.120079,338567888,1.05,5.3,217.63,791.51,39.7997979,32.3794361,-0.3218029,-0.04678436,-0.006204017,0.9456298
74932,2023-01-20 10:53:38.220149,338667930,1.75,6.44,218.57,791.45,39.7997974,32.3794341,-0.3289261,-0.05807537,-0.004129515,0.9425592
74962,2023-01-20 10:53:38.320088,338767898,2.72,7.45,219.7,791.49,39.7997956,32.3794323,-0.3373768,-0.06919848,0.0002321565,0.9388229
