LineNo,UTC_Approx,TimeUS,TPN,PN,DVN,TVN,VN,DAN,TAN,AN
245591,2023-01-20 11:02:15.032630,856570945,-108.7695,-108.6186,6.062196,5.911249,5.978362,0,2.42279,2.505978
245625,2023-01-20 11:02:15.132679,856670999,-108.1637,-107.9917,6.062196,5.890204,5.99073,0,2.318246,2.419689
245658,2023-01-20 11:02:15.232659,856770983,-107.5578,-107.3727,6.062196,5.877147,5.961151,0,2.428223,2.398589
245689,2023-01-20 11:02:15.332629,856870954,-106.9519,-106.7658,6.062196,5.876132,5.969559,0,2.454236,2.427974
245720,2023-01-20 11:02:15.432961,856971285,-106.346,-106.1614,6.062196,5.877596,5.944706,0,2.454601,2.438579
245752,2023-01-20 11:02:15.532624,857070942,-105.7401,-105.5641,6.062196,5.88622,5.955648,0,2.471656,2.460937
245786,2023-01-20 11:02:15.632687,857170974,-105.1342,-104.9744,6.062196,5.902411,5.935049,0,2.635458,2.512939
245817,2023-01-20 11:02:15.732754,857270958,-104.5284,-104.3808,6.062196,5.914588,5.922379,0,2.719236,2.584718
245850,2023-01-20 11:02:15.832773,857370960,-103.9225,-103.789,6.062196,5.928729,5.888758,0,2.828829,2.67162
245882,2023-01-20 11:02:15.932678,857470980,-103.3166,-103.2045,6.062196,5.950087,5.884071,0,2.887707,2.7604
245916,2023-01-20 11:02:16.032561,857570938,-102.7107,-102.609,6.062196,5.960477,5.863258,0,2.889009,2.812832
245950,2023-01-20 11:02:16.132622,857670994,-102.1048,-102.0064,6.062196,5.963807,5.849373,0,2.852185,2.810838
245983,2023-01-20 11:02:16.232576,857770937,-101.4989,-101.4106,6.062196,5.973846,5.843853,0,2.884027,2.812989
246014,2023-01-20 11:02:16.332645,857870983,-100.893,-100.8066,6.062196,5.97577,5.88159,0,2.787328,2.796945
246046,2023-01-20 11:02:16.432953,857971284,-100.2871,-100.1994,6.062196,5.974501,5.881126,0,2.731124,2.765023
246078,2023-01-20 11:02:16.532629,858070985,-99.68127,-99.59295,6.062196,5.973876,5.899519,0,2.686877,2.733083
246113,2023-01-20 11:02:16.632609,858170975,-99.07539,-98.97787,6.062196,5.964676,5.90572,0,2.595624,2.668941
246144,2023-01-20 11:02:16.732603,858270948,-98.46947,-98.35747,6.062196,5.950194,5.949056,0,2.514737,2.598618
246177,2023-01-20 11:02:16.832620,858370960,-97.86359,-97.74826,6.062196,5.946864,5.924876,0,2.633133,2.587182
246209,2023-01-20 11:02:16.932589,858470954,-97.25769,-97.13792,6.062196,5.94242,5.938438,0,2.641818,2.615946
246243,2023-01-20 11:02:17.032573,858570943,-96.65183,-96.52825,6.062196,5.938612,5.920737,0,2.729131,2.660649
246277,2023-01-20 11:02:17.132669,858670998,-96.04594,-95.92444,6.062196,5.940702,5.923905,0,2.788437,2.717904
246310,2023-01-20 11:02:17.232678,858770982,-95.44008,-95.32156,6.062196,5.94368,5.895157,0,2.747449,2.744908
246341,2023-01-20 11:02:17.332650,858870959,-94.83414,-94.72479,6.062196,5.95285,5.884791,0,2.832227,2.781416
246373,2023-01-20 11:02:17.432832,858971145,-94.22828,-94.13453,6.062196,5.968446,5.893332,0,2.914138,2.829587
246405,2023-01-20 11:02:17.532637,859070951,-93.62238,-93.53815,6.062196,5.977967,5.879321,0,2.887227,2.868776
246439,2023-01-20 11:02:17.632654,859170973,-93.01652,-92.94135,6.062196,5.98703,5.914903,0,2.845154,2.868362
246470,2023-01-20 11:02:17.732608,859270940,-92.41062,-92.34942,6.062196,6.000995,5.906109,0,2.992662,2.880351
246503,2023-01-20 11:02:17.832654,859370999,-91.80473,-91.75459,6.062196,6.012059,5.870966,0,3.00754,2.942539
246535,2023-01-20 11:02:17.932617,859470978,-91.19887,-91.1623,6.062196,6.025633,5.894197,0,3.10077,2.999044
246569,2023-01-20 11:02:18.032582,859570945,-90.59293,-90.57443,6.062196,6.0437,5.894667,0,3.116577,3.046139
246603,2023-01-20 11:02:18.132661,859670996,-89.98707,-89.97793,6.062196,6.053055,5.86662,0,3.134496,3.075139
246636,2023-01-20 11:02:18.232623,859770940,-89.38117,-89.38523,6.062196,6.066258,5.876413,0,3.20948,3.095891
246667,2023-01-20 11:02:18.332650,859870971,-88.77531,-88.801,6.062196,6.087889,5.885318,0,3.23532,3.118816
246700,2023-01-20 11:02:18.432809,859971141,-88.16941,-88.20903,6.062196,6.101815,5.910111,0,3.197067,3.13707
246732,2023-01-20 11:02:18.532618,860070974,-87.56355,-87.61516,6.062196,6.113798,5.907875,0,3.206539,3.155495
246766,2023-01-20 11:02:18.632618,860170983,-86.95762,-87.0355,6.062196,6.140077,5.929609,0,3.260562,3.167835
246797,2023-01-20 11:02:18.732616,860270959,-86.35175,-86.45928,6.062196,6.169725,5.94251,0,3.386135,3.248179
246831,2023-01-20 11:02:18.832619,860370954,-85.74586,-85.88,6.062196,6.196346,5.94932,0,3.422553,3.299848
246865,2023-01-20 11:02:18.932570,860470925,-85.14,-85.29886,6.062196,6.221053,5.968506,0,3.384268,3.344426
246899,2023-01-20 11:02:19.032574,860570942,-84.5341,-84.71815,6.062196,6.246249,6.012201,0,3.306316,3.335046
246932,2023-01-20 11:02:19.132657,860671023,-83.9282,-84.12627,6.062196,6.260262,6.065561,0,3.2336,3.277763
246966,2023-01-20 11:02:19.232644,860771001,-83.3223,-83.52509,6.062196,6.264989,6.08188,0,3.189804,3.249058
246997,2023-01-20 11:02:19.332641,860870975,-82.71641,-82.92007,6.062196,6.265858,6.098882,0,3.108934,3.181663
247029,2023-01-20 11:02:19.432639,860970958,-82.11054,-82.30034,6.062196,6.251991,6.171632,0,2.992377,3.092772
247061,2023-01-20 11:02:19.532621,861070943,-81.50465,-81.67181,6.062196,6.229364,6.193491,0,2.863779,3.000482
247095,2023-01-20 11:02:19.632651,861170977,-80.89879,-81.04878,6.062196,6.212191,6.22253,0,2.818095,2.920674
247126,2023-01-20 11:02:19.732614,861270944,-80.29289,-80.41911,6.062196,6.188412,6.245379,0,2.770368,2.85784
247159,2023-01-20 11:02:19.832671,861371010,-79.68703,-79.78978,6.062196,6.16495,6.227677,0,2.746262,2.806692
247191,2023-01-20 11:02:19.932596,861470953,-79.08109,-79.16637,6.062196,6.14747,6.225807,0,2.722433,2.763366
247225,2023-01-20 11:02:20.032580,861570939,-78.47523,-78.54077,6.062196,6.127733,6.240257,0,2.667418,2.724055
247258,2023-01-20 11:02:20.132665,861670994,-77.86933,-77.9201,6.062196,6.112957,6.21207,0,2.72932,2.715125
247292,2023-01-20 11:02:20.232633,861770943,-77.26347,-77.29469,6.062196,6.093407,6.194088,0,2.667184,2.71828
247323,2023-01-20 11:02:20.332640,861870958,-76.65758,-76.65044,6.062196,6.055052,6.223069,0,2.44494,2.62491
247355,2023-01-20 11:02:20.432628,861970952,-76.05168,-76.0061,6.062196,6.01662,6.217791,0,2.339782,2.52554
247387,2023-01-20 11:02:20.532675,862071001,-75.44578,-75.36571,6.062196,5.982123,6.202599,0,2.317476,2.430604
247421,2023-01-20 11:02:20.632644,862170972,-74.83988,-74.7238,6.062196,5.946112,6.188471,0,2.299305,2.373415
247452,2023-01-20 11:02:20.732606,862270933,-74.23402,-74.08636,6.062196,5.91454,6.160664,0,2.341409,2.351082
247485,2023-01-20 11:02:20.832622,862370956,-73.62812,-73.46223,6.062196,5.896307,6.106127,0,2.385498,2.363854
247518,2023-01-20 11:02:20.932584,862470941,-73.02226,-72.83685,6.062196,5.876776,6.148432,0,2.237689,2.351454
247552,2023-01-20 11:02:21.032569,862570941,-72.41637,-72.20941,6.062196,5.855243,6.143281,0,2.213965,2.315339
247585,2023-01-20 11:02:21.132668,862671039,-71.81047,-71.58462,6.062196,5.836346,6.084493,0,2.259751,2.275788
247619,2023-01-20 11:02:21.232579,862770940,-71.20457,-70.95885,6.062196,5.816478,6.078713,0,2.222374,2.245137
247650,2023-01-20 11:02:21.332631,862870965,-70.59871,-70.3369,6.062196,5.800385,6.070963,0,2.144437,2.220657
247682,2023-01-20 11:02:21.432634,862970952,-69.99281,-69.72952,6.062196,5.798905,6.066179,0,2.216709,2.206449
247714,2023-01-20 11:02:21.532620,863070943,-69.38696,-69.12486,6.062196,5.800106,6.017675,0,2.281563,2.248
247748,2023-01-20 11:02:21.632628,863170962,-68.78105,-68.52477,6.062196,5.805907,6.022943,0,2.291631,2.274342
247779,2023-01-20 11:02:21.732579,863270936,-68.17516,-67.93639,6.062196,5.823426,5.98475,0,2.369924,2.317359
247812,2023-01-20 11:02:21.832637,863371005,-67.56926,-67.34364,6.062196,5.836581,5.979798,0,2.405824,2.355514
247844,2023-01-20 11:02:21.932589,863470944,-66.96336,-66.75472,6.062196,5.853558,5.988533,0,2.461165,2.406425
247878,2023-01-20 11:02:22.032592,863570936,-66.3575,-66.16765,6.062196,5.872343,5.968422,0,2.439216,2.438972
247911,2023-01-20 11:02:22.132653,863670992,-65.7516,-65.57079,6.062196,5.881381,5.995441,0,2.445858,2.461904
247994,2023-01-20 11:02:22.232613,863770944,-65.14574,-64.97214,6.062196,5.888592,5.961776,0,2.471786,2.468867
248025,2023-01-20 11:02:22.332657,863870975,-64.53984,-64.37816,6.062196,5.900511,5.95903,0,2.488698,2.472976
248057,2023-01-20 11:02:22.432695,863970999,-63.93394,-63.77714,6.062196,5.905389,5.945514,0,2.408687,2.476593
248089,2023-01-20 11:02:22.532658,864070944,-63.32804,-63.17417,6.062196,5.908319,5.95909,0,2.39272,2.440761
248123,2023-01-20 11:02:22.632689,864170969,-62.72219,-62.56773,6.062196,5.907743,5.99946,0,2.343023,2.422717
248154,2023-01-20 11:02:22.732640,864270938,-62.11629,-61.94464,6.062196,5.890551,5.964435,0,2.328326,2.379655
248187,2023-01-20 11:02:22.829720,864370978,-61.51043,-61.3323,6.062196,5.884066,5.976381,0,2.31627,2.338448
248219,2023-01-20 11:02:22.920676,864470956,-60.90453,-60.73075,6.062196,5.888417,5.94001,0,2.491935,2.360903
248256,2023-01-20 11:02:23.012778,864570933,-60.29863,-60.13791,6.062196,5.901478,5.917809,0,2.596164,2.44913
248290,2023-01-20 11:02:23.112827,864671032,-59.69273,-59.54258,6.062196,5.91204,5.937761,0,2.59186,2.528744
248324,2023-01-20 11:02:23.212699,864770942,-59.08683,-58.94765,6.062196,5.923016,5.914334,0,2.469008,2.525606
248355,2023-01-20 11:02:23.312757,864870952,-58.48098,-58.35931,6.062196,5.940536,5.931081,0,2.565484,2.530832
248387,2023-01-20 11:02:23.414253,864970993,-57.87508,-57.76616,6.062196,5.95328,5.934931,0,2.533988,2.55063
248420,2023-01-20 11:02:23.525232,865070968,-57.26922,-57.19116,6.062196,5.984139,5.9544,0,2.658303,2.598629
248454,2023-01-20 11:02:23.629730,865170995,-56.66332,-56.62049,6.062196,6.019369,5.9516,0,2.699989,2.655805
248485,2023-01-20 11:02:23.720713,865270982,-56.05742,-56.04421,6.062196,6.048988,5.966134,0,2.702579,2.682198
248517,2023-01-20 11:02:23.812835,865370959,-55.45152,-55.46175,6.062196,6.072421,5.985816,0,2.63607,2.664588
248552,2023-01-20 11:02:23.912751,865470947,-54.84566,-54.89661,6.062196,6.113148,6.044894,0,2.757138,2.684681
248586,2023-01-20 11:02:24.012675,865570937,-54.23902,-54.31681,6.062196,6.139989,6.029594,0,2.840631,2.739282
248619,2023-01-20 11:02:24.112710,865671001,-53.63223,-53.74536,6.062196,6.175331,6.045646,0,2.8616,2.811677
248653,2023-01-20 11:02:24.212635,865770950,-53.02539,-53.16901,6.062196,6.205814,6.067614,0,2.845685,2.847181
248684,2023-01-20 11:02:24.312649,865870953,-52.41859,-52.58507,6.062196,6.228671,6.086492,0,2.852428,2.871217
248716,2023-01-20 11:02:24.412708,865971003,-51.81179,-51.99374,6.062196,6.244144,6.104391,0,2.826608,2.874318
248748,2023-01-20 11:02:24.512658,866070953,-51.205,-51.42096,6.062196,6.278153,6.102911,0,3.008329,2.917836
248782,2023-01-20 11:02:24.612665,866170961,-50.59816,-50.83125,6.062196,6.295287,6.151484,0,2.931514,2.93517
248813,2023-01-20 11:02:24.712652,866270955,-49.99137,-50.24228,6.062196,6.313114,6.121728,0,3.018548,2.989981
248845,2023-01-20 11:02:24.812643,866370957,-49.38453,-49.65091,6.062196,6.328573,6.173265,0,2.989075,2.967462
248878,2023-01-20 11:02:24.912584,866470941,-48.77773,-49.05853,6.062196,6.342992,6.178729,0,3.068787,2.996696
248912,2023-01-20 11:02:25.012602,866570997,-48.1709,-48.45888,6.062196,6.350179,6.221477,0,2.990986,3.035741
248945,2023-01-20 11:02:25.112590,866670982,-47.56406,-47.86749,6.062196,6.365623,6.18875,0,3.012819,3.041477
248980,2023-01-20 11:02:25.212557,866770943,-46.9573,-47.26099,6.062196,6.365882,6.20155,0,2.857667,2.988416
249011,2023-01-20 11:02:25.312608,866870969,-46.35047,-46.65807,6.062196,6.369799,6.266024,0,2.80864,2.91717
249043,2023-01-20 11:02:25.412626,866970967,-45.74367,-46.05325,6.062196,6.371771,6.270707,0,2.906411,2.895358
249075,2023-01-20 11:02:25.512593,867070941,-45.13683,-45.44708,6.062196,6.37244,6.281387,0,2.904335,2.921039
249109,2023-01-20 11:02:25.612610,867170967,-44.53004,-44.83446,6.062196,6.366615,6.269848,0,2.918119,2.917881
249140,2023-01-20 11:02:25.712610,867270993,-43.9232,-44.23383,6.062196,6.372821,6.231065,0,3.020159,2.942652
249172,2023-01-20 11:02:25.812552,867370958,-43.31641,-43.6173,6.062196,6.363094,6.297058,0,2.781053,2.923772
249205,2023-01-20 11:02:25.912545,867470947,-42.70957,-42.99498,6.062196,6.347606,6.358622,0,2.670748,2.844396
249239,2023-01-20 11:02:26.012557,867570953,-42.10281,-42.37471,6.062196,6.334095,6.307665,0,2.680069,2.762349
249272,2023-01-20 11:02:26.112617,867670987,-41.49598,-41.7518,6.062196,6.318016,6.317129,0,2.697228,2.736955
249306,2023-01-20 11:02:26.212595,867770942,-40.88918,-41.12379,6.062196,6.296805,6.377596,0,2.610057,2.704218
249337,2023-01-20 11:02:26.312657,867871009,-40.28234,-40.50069,6.062196,6.280538,6.293227,0,2.637035,2.661533
249369,2023-01-20 11:02:26.412599,867970957,-39.67554,-39.87141,6.062196,6.258055,6.308002,0,2.567729,2.63336
249401,2023-01-20 11:02:26.512592,868070964,-39.06871,-39.26034,6.062196,6.253822,6.234739,0,2.829656,2.685396
249434,2023-01-20 11:02:26.612586,868170970,-38.46191,-38.64762,6.062196,6.247906,6.295982,0,2.793302,2.759545
249465,2023-01-20 11:02:26.712574,868270945,-37.85508,-38.05362,6.062196,6.260734,6.204374,0,2.969641,2.833806
249497,2023-01-20 11:02:26.812596,868370959,-37.24832,-37.44798,6.062196,6.261854,6.203525,0,3.016193,2.914291
249530,2023-01-20 11:02:26.912568,868470945,-36.64148,-36.84204,6.062196,6.262757,6.173489,0,2.967721,2.956222
249564,2023-01-20 11:02:27.012594,868570984,-36.03469,-36.23844,6.062196,6.265951,6.162757,0,2.937434,2.95685
249597,2023-01-20 11:02:27.112607,868670999,-35.42785,-35.63441,6.062196,6.268751,6.169387,0,3.038698,2.982126
249631,2023-01-20 11:02:27.212542,868770933,-34.82105,-35.02536,6.062196,6.266498,6.191427,0,3.000017,3.020087
249662,2023-01-20 11:02:27.312582,868870954,-34.21422,-34.41718,6.062196,6.265157,6.157351,0,2.938665,3.021692
249695,2023-01-20 11:02:27.412601,868970957,-33.60742,-33.799,6.062196,6.253773,6.206653,0,2.818631,2.957621
249727,2023-01-20 11:02:27.512584,869070936,-33.00058,-33.18608,6.062196,6.247692,6.172675,0,2.920727,2.922587
249761,2023-01-20 11:02:27.612661,869171014,-32.39383,-32.57814,6.062196,6.246508,6.199263,0,2.933451,2.940285
249792,2023-01-20 11:02:27.712570,869270952,-31.78699,-31.97614,6.062196,6.251344,6.174169,0,2.993615,2.961657
249824,2023-01-20 11:02:27.812548,869370955,-31.18019,-31.36992,6.062196,6.251925,6.186855,0,2.915498,2.969451
249857,2023-01-20 11:02:27.912544,869470942,-30.57336,-30.77784,6.062196,6.266674,6.195228,0,3.029509,3.025436
249891,2023-01-20 11:02:28.012550,869570938,-29.96656,-30.1717,6.062196,6.267333,6.181811,0,3.030119,3.047946
249924,2023-01-20 11:02:28.112638,869671007,-29.35973,-29.5659,6.062196,6.268365,6.148381,0,3.054943,3.060952
249958,2023-01-20 11:02:28.212581,869770933,-28.75293,-28.9629,6.062196,6.272171,6.186952,0,2.98624,3.044742
249989,2023-01-20 11:02:28.312654,869871010,-28.14609,-28.3677,6.062196,6.283807,6.189458,0,3.152646,3.089683
250021,2023-01-20 11:02:28.412592,869970950,-27.53934,-27.76453,6.062196,6.287386,6.157791,0,3.161147,3.149515
250053,2023-01-20 11:02:28.512582,870070935,-26.9325,-27.15844,6.062196,6.288138,6.190134,0,3.058596,3.139659
250088,2023-01-20 11:02:28.612634,870170984,-26.3257,-26.5434,6.062196,6.279894,6.179805,0,3.047498,3.107645
250119,2023-01-20 11:02:28.712584,870270944,-25.71887,-25.931,6.062196,6.274332,6.193286,0,3.011476,3.072394
250151,2023-01-20 11:02:28.812587,870370957,-25.11207,-25.32131,6.062196,6.271437,6.208421,0,3.046859,3.049761
250186,2023-01-20 11:02:28.912611,870470998,-24.50523,-24.70891,6.062196,6.265868,6.21082,0,3.00613,3.049593
250220,2023-01-20 11:02:29.012538,870570936,-23.89844,-24.09426,6.062196,6.258018,6.193624,0,2.963632,3.046879
250253,2023-01-20 11:02:29.112613,870670983,-23.2916,-23.49859,6.062196,6.269183,6.208603,0,3.0838,3.046643
250287,2023-01-20 11:02:29.212590,870770936,-22.68484,-22.89103,6.062196,6.26838,6.216401,0,3.056847,3.066325
250318,2023-01-20 11:02:29.312607,870870953,-22.07801,-22.28998,6.062196,6.274171,6.187058,0,3.116254,3.09388
250350,2023-01-20 11:02:29.412610,870970956,-21.47121,-21.68931,6.062196,6.280294,6.195102,0,3.190218,3.130787
250382,2023-01-20 11:02:29.512611,871070956,-20.86437,-21.08429,6.062196,6.282115,6.208743,0,3.134534,3.178989
250417,2023-01-20 11:02:29.612667,871171015,-20.25758,-20.47603,6.062196,6.280651,6.200006,0,3.081198,3.159938
250448,2023-01-20 11:02:29.712554,871270936,-19.65074,-19.88477,6.062196,6.296222,6.197105,0,3.157502,3.145418
250480,2023-01-20 11:02:29.812540,871370950,-19.04395,-19.28103,6.062196,6.299281,6.208913,0,3.114848,3.174382
250513,2023-01-20 11:02:29.912541,871470941,-18.43711,-18.68183,6.062196,6.306914,6.264283,0,3.050071,3.136781
250547,2023-01-20 11:02:30.012551,871570940,-17.83035,-18.0785,6.062196,6.31035,6.240081,0,3.099845,3.10424
250580,2023-01-20 11:02:30.112632,871671000,-17.22351,-17.46483,6.062196,6.303507,6.287631,0,3.020819,3.096708
250614,2023-01-20 11:02:30.212637,871770991,-16.61672,-16.84679,6.062196,6.292269,6.255914,0,2.957887,3.04181
250645,2023-01-20 11:02:30.312574,871870958,-16.00988,-16.24071,6.062196,6.293021,6.253455,0,3.017969,2.995178
250677,2023-01-20 11:02:30.412563,871970969,-15.40309,-15.6377,6.062196,6.296805,6.283524,0,2.99674,3.023567
250709,2023-01-20 11:02:30.512566,872070942,-14.79625,-15.05211,6.062196,6.318055,6.310453,0,3.084659,3.050297
250743,2023-01-20 11:02:30.612621,872170972,-14.18945,-14.45446,6.062196,6.327199,6.290212,0,3.02646,3.055883
250774,2023-01-20 11:02:30.712609,872270970,-13.58262,-13.8694,6.062196,6.348976,6.344959,0,3.099157,3.090207
250806,2023-01-20 11:02:30.812596,872370967,-12.97586,-13.26719,6.062196,6.353524,6.321578,0,3.099079,3.10351
250839,2023-01-20 11:02:30.912594,872470980,-12.36902,-12.67434,6.062196,6.367508,6.37642,0,3.121025,3.151942
250873,2023-01-20 11:02:31.012587,872570984,-11.76223,-12.07644,6.062196,6.376405,6.352672,0,3.04168,3.150155
250906,2023-01-20 11:02:31.112612,872670984,-11.15539,-11.47298,6.062196,6.379781,6.377156,0,2.966523,3.094113
250940,2023-01-20 11:02:31.212588,872770938,-10.54859,-10.85777,6.062196,6.371369,6.41798,0,2.820682,2.993703
250971,2023-01-20 11:02:31.312634,872870986,-9.941757,-10.25567,6.062196,6.376105,6.419151,0,2.884221,2.950558
251003,2023-01-20 11:02:31.412605,872970958,-9.334961,-9.636026,6.062196,6.363262,6.450517,0,2.790669,2.883465
251035,2023-01-20 11:02:31.512633,873070986,-8.728125,-9.017618,6.062196,6.351689,6.446551,0,2.797791,2.839386
251069,2023-01-20 11:02:31.612632,873170986,-8.121367,-8.398058,6.062196,6.338887,6.425275,0,2.869146,2.829692
251101,2023-01-20 11:02:31.712579,873270943,-7.514531,-7.778707,6.062196,6.326371,6.409947,0,2.919326,2.899621
251133,2023-01-20 11:02:31.812579,873370953,-6.907734,-7.15459,6.062196,6.309052,6.390192,0,2.801878,2.883526
251166,2023-01-20 11:02:31.912566,873470953,-6.300898,-6.54528,6.062196,6.306578,6.369372,0,2.859875,2.870954
251200,2023-01-20 11:02:32.012547,873570941,-5.694101,-5.924326,6.062196,6.29242,6.404707,0,2.775342,2.85386
251233,2023-01-20 11:02:32.112627,873670987,-5.087265,-5.3169,6.062196,6.291831,6.360487,0,2.898196,2.859862
251267,2023-01-20 11:02:32.211513,873770981,-4.480469,-4.707153,6.062196,6.28888,6.39289,0,2.802,2.853349
251298,2023-01-20 11:02:32.302510,873870968,-3.873633,-4.096958,6.062196,6.285521,6.367329,0,2.766268,2.82546
251328,2023-01-20 11:02:32.393505,873970953,-3.266875,-3.476318,6.062196,6.271639,6.373936,0,2.703523,2.774778
251362,2023-01-20 11:02:32.492873,874070953,-2.660039,-2.869032,6.062196,6.271189,6.379912,0,2.765841,2.746192
251394,2023-01-20 11:02:32.592899,874170969,-2.053242,-2.245704,6.062196,6.254657,6.357787,0,2.614038,2.719469
251427,2023-01-20 11:02:32.692851,874270931,-1.446406,-1.642716,6.062196,6.258506,6.327211,0,2.756456,2.69369
251457,2023-01-20 11:02:32.792915,874371007,-0.8396094,-1.034226,6.062196,6.256813,6.3132,0,2.771691,2.715989
251492,2023-01-20 11:02:32.892876,874470984,-0.2327734,-0.4353871,6.062196,6.26481,6.341601,0,2.76805,2.746131
251525,2023-01-20 11:02:32.992818,874570942,0.3740234,0.1774511,6.062196,6.258768,6.344841,0,2.678967,2.731386
251560,2023-01-20 11:02:33.092807,874670996,0.9808593,0.7692398,6.062196,6.273815,6.371751,0,2.689198,2.713199
251592,2023-01-20 11:02:33.192681,874770940,1.587617,1.382634,6.062196,6.267179,6.412714,0,2.546758,2.688577
251625,2023-01-20 11:02:33.292701,874870963,2.194453,1.969607,6.062196,6.287042,6.393335,0,2.666136,2.656512
251655,2023-01-20 11:02:33.392702,874970961,2.80125,2.569397,6.062196,6.294049,6.438968,0,2.506551,2.615793
251689,2023-01-20 11:02:33.492708,875070982,3.408086,3.149222,6.062196,6.321059,6.410976,0,2.697768,2.613875
251721,2023-01-20 11:02:33.592681,875170971,4.014883,3.750083,6.062196,6.326996,6.389442,0,2.688508,2.642612
251755,2023-01-20 11:02:33.692687,875270967,4.621719,4.320749,6.062196,6.363166,6.436147,0,2.874525,2.717659
251785,2023-01-20 11:02:33.792690,875370958,5.228516,4.917235,6.062196,6.373477,6.388843,0,2.856976,2.798872
251823,2023-01-20 11:02:33.892750,875470944,5.835351,5.510915,6.062196,6.386632,6.344642,0,2.969223,2.836582
251855,2023-01-20 11:02:33.992829,875570944,6.442109,6.118666,6.062196,6.385639,6.417222,0,2.881709,2.874985
251890,2023-01-20 11:02:34.092806,875670987,7.048945,6.713696,6.062196,6.397445,6.361848,0,2.971073,2.914908
251922,2023-01-20 11:02:34.192726,875770985,7.655742,7.325516,6.062196,6.392422,6.320315,0,3.045115,2.952625
251955,2023-01-20 11:02:34.292683,875870978,8.262578,7.920895,6.062196,6.403879,6.247714,0,3.339772,3.06227
251985,2023-01-20 11:02:34.392637,875970964,8.869375,8.517341,6.062196,6.41423,6.235895,0,3.547239,3.255471
252019,2023-01-20 11:02:34.492641,876070942,9.476211,9.091366,6.062196,6.447041,6.136334,0,3.910352,3.527076
252051,2023-01-20 11:02:34.592709,876170980,10.08301,9.674494,6.062196,6.47071,6.113209,0,3.90675,3.738605
252084,2023-01-20 11:02:34.692654,876270948,10.68984,10.23182,6.062196,6.520223,6.109095,0,4.037021,3.874527
252114,2023-01-20 11:02:34.792680,876371001,11.2966,10.81003,6.062196,6.548763,6.119463,0,3.930477,3.918737
252149,2023-01-20 11:02:34.892626,876470970,11.90269,11.37876,6.062196,6.586129,6.104393,0,4.076503,3.954759
252181,2023-01-20 11:02:34.992572,876570938,12.50766,11.95585,6.062196,6.614005,6.152634,0,4.029169,4.01045
252216,2023-01-20 11:02:35.092647,876670989,13.11262,12.53417,6.062196,6.640643,6.162942,0,3.945114,3.961623
252248,2023-01-20 11:02:35.192638,876770952,13.71758,13.12891,6.062196,6.650868,6.173398,0,3.981514,3.920077
252281,2023-01-20 11:02:35.292632,876870953,14.32254,13.71687,6.062196,6.667867,6.242774,0,3.936883,3.918833
252311,2023-01-20 11:02:35.392623,876970953,14.9275,14.32543,6.062196,6.664268,6.283716,0,3.809537,3.860255
252345,2023-01-20 11:02:35.492672,877071001,15.53246,14.92886,6.062196,6.665796,6.330931,0,3.745452,3.799377
252377,2023-01-20 11:02:35.592647,877170973,16.13742,15.54142,6.062196,6.658195,6.369675,0,3.671685,3.714958
252410,2023-01-20 11:02:35.692612,877270941,16.74238,16.14887,6.062196,6.655704,6.430244,0,3.630825,3.662725
252440,2023-01-20 11:02:35.792625,877370957,17.34734,16.77143,6.062196,6.638114,6.459611,0,3.474621,3.588694
252475,2023-01-20 11:02:35.892598,877470948,17.9523,17.37917,6.062196,6.635327,6.483992,0,3.477309,3.504153
252507,2023-01-20 11:02:35.992586,877570955,18.55726,18.00781,6.062196,6.611653,6.49705,0,3.342379,3.422955
252543,2023-01-20 11:02:36.092682,877671033,19.16227,18.62056,6.062196,6.603906,6.550987,0,3.373459,3.366014
252575,2023-01-20 11:02:36.192616,877770946,19.76719,19.24188,6.062196,6.587499,6.565221,0,3.304588,3.319991
252608,2023-01-20 11:02:36.292612,877870960,20.37215,19.84309,6.062196,6.591256,6.558918,0,3.385022,3.319129
252638,2023-01-20 11:02:36.392588,877970956,20.97711,20.46184,6.062196,6.577462,6.566,0,3.322571,3.319678
252672,2023-01-20 11:02:36.492613,878070955,21.58207,21.06431,6.062196,6.579957,6.590312,0,3.442377,3.317717
252704,2023-01-20 11:02:36.592657,878170968,22.18707,21.68831,6.062196,6.560951,6.568354,0,3.301804,3.316322
252737,2023-01-20 11:02:36.692622,878270943,22.79199,22.32693,6.062196,6.527262,6.59206,0,3.060867,3.226976
252767,2023-01-20 11:02:36.792670,878371004,23.39695,22.96788,6.062196,6.491268,6.629391,0,2.981413,3.08587
252802,2023-01-20 11:02:36.892595,878470943,24.00191,23.61575,6.062196,6.448358,6.585858,0,2.944586,3.00355
252834,2023-01-20 11:02:36.992576,878570938,24.60687,24.26762,6.062196,6.401453,6.580397,0,2.910931,2.937581
252869,2023-01-20 11:02:37.092643,878670986,25.21187,24.89768,6.062196,6.37639,6.546217,0,2.978736,2.893723
252901,2023-01-20 11:02:37.192612,878770934,25.81684,25.53915,6.062196,6.339881,6.535317,0,2.924568,2.894815
252934,2023-01-20 11:02:37.292630,878870961,26.42176,26.16707,6.062196,6.316881,6.498918,0,2.949862,2.901953
252964,2023-01-20 11:02:37.392660,878971003,27.02672,26.80141,6.062196,6.287501,6.479297,0,2.872359,2.892638
252998,2023-01-20 11:02:37.492612,879070946,27.63172,27.4289,6.062196,6.265018,6.43585,0,2.943239,2.893011
