LineNo,UTC_Approx,TimeUS,RDes,R,ROut,PDes,P,POut,YDes,Y,YOut,ADes,A,AOut
6705,2023-01-20 10:50:10.240026,130267613,3.156483,-2.538799,0.05738767,-7.890132,-7.380817,-0.009670635,-16.64579,2.043243,-0.06384538,-45.66362,-34.13744,0.3071736
6735,2023-01-20 10:50:10.339869,130367714,4.022023,-0.8373598,0.06158977,-2.25738,-0.3293854,-0.02614694,-17.03037,0.913296,-0.06344958,-42.36515,-38.06438,0.3089193
6768,2023-01-20 10:50:10.439625,130467637,2.174272,3.259532,0.03141149,6.230296,7.909491,-0.06425104,-16.64275,-2.611717,-0.05976195,-40.60172,-15.87429,0.3079507
6800,2023-01-20 10:50:10.539628,130567667,2.290489,-6.787123,0.1159512,21.74931,18.57088,-0.01595679,-15.4674,-2.445504,-0.0553991,-36.31045,-41.8313,0.3135118
6834,2023-01-20 10:50:10.639593,130667655,0.5720866,1.9601,0.03381341,29.94132,40.61015,-0.09523273,-14.17001,-4.339543,-0.05075578,-29.91707,-26.10025,0.3161435
6866,2023-01-20 10:50:10.739575,130767655,-2.259748,-1.793743,0.0480217,23.27368,39.70987,-0.09042446,-12.29698,-4.207702,-0.04444131,-25.15353,-37.54616,0.3202392
6900,2023-01-20 10:50:10.839603,130867729,-3.321631,0.1232456,0.01514268,1.351699,12.96908,-0.03514016,-10.44437,-3.755818,-0.03794583,-13.02851,-31.18839,0.3323322
6930,2023-01-20 10:50:10.939451,130967665,-1.824483,0.6230622,0.01074228,-10.73569,-7.020089,-0.02430353,-9.135476,-4.038072,-0.03455828,-14.20354,-9.38549,0.3286528
6963,2023-01-20 10:50:11.039434,131067668,-1.677638,5.92776,-0.01307639,-7.761753,-16.54755,-0.008136384,-7.007218,-5.481653,-0.02525011,-21.02827,-18.87732,0.3189966
6993,2023-01-20 10:50:11.139558,131167705,-2.898286,6.353031,-0.02549098,-0.2035731,-11.17746,0.01025011,-4.262072,-5.123985,-0.01423396,-24.14355,-14.01281,0.3172156
7029,2023-01-20 10:50:11.239543,131267641,-7.56884,2.040745,0.01195745,1.59754,-6.964833,0.01977936,-1.501548,-4.583589,-0.006101992,-26.44986,-29.23365,0.3138752
7059,2023-01-20 10:50:11.339553,131367658,-8.396098,-8.629012,0.06453717,3.030655,-7.77559,0.04240558,1.615695,-3.880927,0.002109773,-28.55066,-11.7012,0.3157261
7092,2023-01-20 10:50:11.439538,131467645,-6.360573,-7.986136,0.07498796,1.734771,-5.509494,0.02686723,3.941276,-4.074388,0.00964086,-28.00278,-4.641724,0.3176857
7123,2023-01-20 10:50:11.539558,131567659,-5.676102,-5.844611,0.07451774,2.083164,-7.15869,0.03694993,5.596783,-4.101202,0.01667688,-33.92294,-2.929401,0.3121383
7157,2023-01-20 10:50:11.639543,131667640,-2.729166,-5.104383,0.05617515,2.074163,-9.392885,0.0452327,6.818473,-1.366353,0.01946291,-44.54392,-7.111359,0.3034821
7189,2023-01-20 10:50:11.739549,131767647,-7.774136,2.649721,0.01730688,6.441688,-7.874584,0.05774251,6.880148,0.8449692,0.01522554,-49.62601,-33.91256,0.2999277
7223,2023-01-20 10:50:11.839582,131867710,-6.612064,0.5949438,-0.006814722,7.784758,5.579172,-0.0303443,6.085007,2.911368,0.007941668,-57.87968,-17.13438,0.2925568
7253,2023-01-20 10:50:11.939453,131967656,-7.906049,-3.769261,0.02070132,4.063206,-0.5880952,0.02899179,4.367581,5.890804,-0.002781908,-65.07758,-35.87027,0.2868524
7286,2023-01-20 10:50:12.039463,132067679,-6.490073,-1.088638,0.01918562,4.076151,5.829198,-0.03517955,0.955798,8.739705,-0.01912323,-56.3955,-56.69136,0.2934775
7316,2023-01-20 10:50:12.139562,132167697,-5.074869,-5.678302,0.04411444,4.729605,-4.925603,0.06399047,-3.690992,12.27507,-0.03919634,-50.95794,-47.45598,0.294958
7351,2023-01-20 10:50:12.239572,132267659,-1.119159,-4.361821,0.03365795,5.622821,-0.9814689,0.002872762,-8.001442,6.969232,-0.05344417,-41.9851,-33.08764,0.2968141
7381,2023-01-20 10:50:12.339569,132367660,4.004588,-4.269178,0.04862946,8.373701,-6.400755,0.06217589,-9.518615,2.568679,-0.05057146,-31.8674,-60.42271,0.3044145
7414,2023-01-20 10:50:12.439508,132467604,4.437264,0.05187328,0.05625339,5.295618,1.16479,0.01042649,-9.338623,-0.2219695,-0.04319873,-22.57616,-10.02178,0.3088925
7446,2023-01-20 10:50:12.539541,132567644,5.479581,2.853948,0.03988862,4.387126,0.4550959,0.004813528,-8.744506,-0.06887157,-0.03942592,-19.94461,-24.13149,0.3070109
7480,2023-01-20 10:50:12.639534,132667638,6.885462,-1.851589,0.06746297,2.134938,-7.538475,0.05153516,-9.018035,1.394656,-0.04068869,-10.94837,-47.1283,0.3110781
7512,2023-01-20 10:50:12.739540,132767633,10.90945,5.384361,0.03916457,5.151059,-6.881787,0.03058657,-10.18168,0.276624,-0.0433175,-0.1724491,-39.5997,0.3193569
7546,2023-01-20 10:50:12.839555,132867671,7.228017,3.141545,0.06682086,5.751841,-5.735867,0.05493566,-8.277582,-7.358005,-0.03165929,7.78895,0.9210587,0.3218556
7576,2023-01-20 10:50:12.939471,132967660,1.600472,4.723761,0.03582588,6.791035,0.6760754,0.033554,-11.12492,-9.177163,-0.01785875,7.07725,-17.53416,0.3192513
7610,2023-01-20 10:50:13.039453,133067658,0.6289303,7.46089,-0.02154279,4.582508,0.396764,0.008375498,-14.59294,-11.42756,-0.01872182,5.557015,-23.3367,0.3180409
7640,2023-01-20 10:50:13.139576,133167707,1.449068,1.159438,0.03933623,5.1038,-8.93499,0.07945919,-14.3254,-10.99028,-0.01973901,-1.695789,6.241703,0.3162698
7675,2023-01-20 10:50:13.239549,133267636,2.693368,-7.384667,0.1045399,7.607392,-0.1328572,0.03364402,-12.1422,-15.09652,-0.01488203,-5.394925,-6.556034,0.3155305
7705,2023-01-20 10:50:13.339559,133367649,3.399913,-2.034288,0.0269848,8.362688,0.04447288,0.03492464,3.33834,-17.20911,0.0114789,-7.434625,-26.55916,0.31605
7738,2023-01-20 10:50:13.439546,133467638,4.450068,7.751816,-0.004766695,8.145118,2.667817,0.04121907,11.47312,-15.82407,0.05058656,-14.79834,-14.36825,0.31061
7770,2023-01-20 10:50:13.539568,133567659,2.418757,10.02119,0.01343034,8.343861,4.768488,0.03084864,17.7407,-12.4884,0.07174428,-17.45599,-25.11206,0.3136108
7804,2023-01-20 10:50:13.639564,133667656,-2.956943,11.5478,-0.0278009,6.214651,3.577457,0.007649353,22.13307,-7.571769,0.08045748,-14.60154,-16.72516,0.3166462
7836,2023-01-20 10:50:13.739555,133767648,-5.094795,-4.506672,0.02841983,6.865447,-0.1968037,0.009422079,23.90624,-1.313421,0.07655443,-20.6678,-18.84794,0.3066927
7870,2023-01-20 10:50:13.839546,133867673,2.39527,0.358664,0.01957455,5.99541,3.442623,0.001708034,22.11187,5.350133,0.05936468,-15.98079,-25.48342,0.3102994
7902,2023-01-20 10:50:13.939444,133967654,4.353865,15.03539,-0.02029255,12.6938,-6.195084,0.06526011,19.46082,4.446895,0.049124,-10.34982,-21.27552,0.3127492
7935,2023-01-20 10:50:14.039438,134067669,-1.419381,4.665167,0.0134297,13.55221,2.532657,0.06104338,17.12595,6.210336,0.04059943,-15.04661,17.21964,0.300494
7965,2023-01-20 10:50:14.139532,134167689,-1.548914,-3.502709,0.0807382,13.14435,6.313726,0.0798963,14.12332,5.246443,0.02933946,-8.415103,-31.11486,0.3081943
8000,2023-01-20 10:50:14.239513,134267623,-4.399042,-1.488757,0.03844248,12.8673,4.164438,0.04150293,11.25167,5.483481,0.01833014,22.53728,-33.19263,0.3332647
8030,2023-01-20 10:50:14.339559,134367661,-5.476225,-6.575736,0.02543971,10.44629,10.60358,0.01033224,9.495553,3.47695,0.01339817,45.43106,-9.328938,0.3440186
8063,2023-01-20 10:50:14.439543,134467641,-3.524795,3.397117,-0.0189713,8.167031,0.2237034,0.07101616,8.282921,3.207476,0.01251141,58.12346,0.06074905,0.3511574
8096,2023-01-20 10:50:14.539559,134567657,-1.1517,2.919037,-0.002216255,8.418521,7.727508,0.0028597,6.630258,2.204395,0.00874467,54.75877,13.1156,0.3488919
8130,2023-01-20 10:50:14.639556,134667654,2.236532,6.375355,-0.01573114,8.368493,2.337502,0.04257504,4.244694,4.73561,0.001099007,50.62704,-14.14289,0.3507606
8162,2023-01-20 10:50:14.739545,134767643,3.86156,6.218941,0.02039205,11.34737,8.081854,0.01585365,1.249433,3.790092,-0.008100562,45.93432,12.23965,0.3556265
8196,2023-01-20 10:50:14.839533,134867664,2.970528,-0.544669,0.04052126,7.723268,7.582222,0.02616311,-0.4180166,0.2938188,-0.01186873,31.72825,36.41691,0.3500667
8226,2023-01-20 10:50:14.939446,134967661,0.1052005,3.809992,-0.01057484,5.347342,0.5849741,0.07995825,0.1349269,-1.17239,-0.005162632,13.59556,1.756859,0.3422097
8259,2023-01-20 10:50:15.039393,135067633,0.1584524,1.677338,0.0240054,6.790762,1.097296,0.03947768,1.520772,-5.511955,0.003523543,5.797252,26.4595,0.3445182
8289,2023-01-20 10:50:15.139510,135167685,-1.888263,10.14964,-0.03175211,5.190431,2.200754,0.04922651,3.70643,-4.866751,0.0150125,-12.61466,3.092289,0.3338344
8324,2023-01-20 10:50:15.239509,135267637,-0.6385639,-5.227639,0.07039967,2.302689,6.708984,0.03029398,4.812315,-2.93591,0.01652865,-21.27495,-18.40372,0.3338643
8354,2023-01-20 10:50:15.339552,135367660,-1.428599,-5.575202,0.07432593,3.853577,-3.777053,0.07995347,5.108912,-0.6898867,0.01520969,-19.07228,-15.25002,0.340341
8387,2023-01-20 10:50:15.439601,135467698,-0.7952857,-4.902251,0.06130857,4.147007,-7.049202,0.1201465,5.327946,0.513514,0.01391686,-27.53823,-16.03708,0.3317616
8419,2023-01-20 10:50:15.539568,135567668,-1.227655,-5.179183,0.07382005,6.48146,-5.191618,0.1095594,-4.416194,-1.706365,0.003413271,-31.62295,-20.81375,0.3315197
8453,2023-01-20 10:50:15.639539,135667640,-4.629224,2.172569,-0.006520053,6.824596,-1.522229,0.08023448,-11.58869,-4.349738,-0.01662696,-36.83143,13.12294,0.324697
8485,2023-01-20 10:50:15.739540,135767639,-0.02455997,-9.655193,0.093829,7.308397,-0.1810088,0.09630965,-19.98792,-5.487476,-0.03110927,-48.19709,-8.258629,0.3150171
8519,2023-01-20 10:50:15.839558,135867667,3.189058,6.003291,-0.006497635,5.87612,0.105417,0.07265112,-33.99911,-11.15531,-0.05622,-43.66474,-50.30146,0.320463
8549,2023-01-20 10:50:15.939529,135967669,3.065194,2.088711,0.04915682,6.319554,0.2974263,0.0697341,-45.41862,-21.28615,-0.07511059,-37.34986,-19.4253,0.3225328
8582,2023-01-20 10:50:16.039512,136067659,4.288181,0.9526644,0.06074876,7.047013,4.968399,0.04583635,-53.84283,-31.55236,-0.07554974,-35.70933,-20.30163,0.3206752
8612,2023-01-20 10:50:16.139527,136167643,2.081107,7.846626,0.01381503,6.704355,6.414389,0.05399117,-53.92435,-38.88712,-0.06692562,-30.06796,-45.76769,0.3211713
8647,2023-01-20 10:50:16.239523,136267642,-3.172404,4.947914,0.01664006,7.748771,-1.929164,0.1040385,-51.40574,-41.54749,-0.0509575,-21.74366,-25.89636,0.3243289
8677,2023-01-20 10:50:16.339449,136367622,-5.948966,2.676498,0.03198484,8.814276,3.816116,0.07400745,-45.73625,-41.88239,-0.03598411,-12.45692,-24.6315,0.3276832
8710,2023-01-20 10:50:16.439444,136467627,-9.750936,-1.234424,0.00354798,4.593802,-1.711865,0.1038101,-42.3041,-37.25583,-0.02538208,0.9032249,-19.24572,0.3343302
8742,2023-01-20 10:50:16.539577,136567702,-11.81287,-0.6920732,0.001172764,1.68284,2.786867,0.04620163,-40.35796,-35.87113,-0.02325082,9.859209,12.69665,0.3360089
8776,2023-01-20 10:50:16.639548,136667639,-13.35905,-2.41982,-0.003343297,0.5479701,-3.354027,0.09254095,-39.0388,-32.13539,-0.02658801,14.18914,0.2239227,0.3366509
8808,2023-01-20 10:50:16.739568,136767662,-14.07766,-5.286367,0.009422319,0.1210764,-0.08244394,0.06131482,-39.36094,-30.12523,-0.03234202,16.31391,10.62803,0.3387409
8842,2023-01-20 10:50:16.839540,136867644,-14.38702,1.958674,-0.04592343,-0.3173276,-0.8258336,0.07073017,-41.52311,-26.71458,-0.04328553,12.24258,6.555462,0.3360308
8872,2023-01-20 10:50:16.939525,136967653,-13.00187,-1.892259,-0.014497,0.7002628,0.5796795,0.06231072,-44.08182,-27.63621,-0.05427682,8.924639,-3.040028,0.3358749
8905,2023-01-20 10:50:17.039534,137067665,-17.26785,6.070407,-0.06304449,-1.216529,-10.68406,0.1227851,-45.37678,-28.54147,-0.05831482,6.037678,-4.963112,0.3364738
8935,2023-01-20 10:50:17.139561,137167663,-17.72021,-6.578384,-0.01275486,-1.613449,1.783049,0.06311761,-47.85185,-25.25483,-0.06763291,-8.925589,26.31779,0.3248874
8970,2023-01-20 10:50:17.239611,137267699,-14.65237,-6.003747,-0.01603599,-3.212485,-2.833303,0.0926559,-51.52606,-22.3427,-0.08667642,-9.455114,-21.83104,0.3314111
9000,2023-01-20 10:50:17.339585,137367682,-12.81479,-5.67162,0.02176619,-2.818441,2.025794,0.0513157,-54.08765,-26.71029,-0.09668481,-3.556805,2.533817,0.3414257
9033,2023-01-20 10:50:17.439528,137467626,-10.15631,-0.5968584,-0.02784252,-1.486654,-1.626133,0.06372921,-55.09659,-30.90761,-0.09497128,-9.045614,-7.938385,0.334346
9065,2023-01-20 10:50:17.539550,137567637,-11.34867,7.051737,-0.06451967,-6.467831,0.6415153,0.05984123,-55.37538,-32.22197,-0.08982737,-17.58383,-16.60042,0.3297491
9099,2023-01-20 10:50:17.639627,137667707,-11.17725,-2.16953,-0.0145999,-5.708993,2.530583,0.01330907,-54.11985,-37.11018,-0.08121436,-19.76363,-14.99701,0.3308449
9131,2023-01-20 10:50:17.739578,137767660,-12.84278,8.876858,-0.08742759,-6.939274,-6.806494,0.09888074,-52.20638,-36.16169,-0.07077873,-23.7208,-18.96553,0.3275192
9165,2023-01-20 10:50:17.836073,137867682,-13.61053,-0.1311801,-0.04326882,-7.628236,2.081023,0.01961482,-49.55478,-36.38783,-0.06393687,-26.85152,-1.623249,0.3247698
9195,2023-01-20 10:50:17.927132,137967646,-15.25019,0.119365,-0.04331637,-3.598782,3.150504,0.02723508,-47.35222,-35.73022,-0.05775608,-29.72826,-9.84211,0.3209726
9228,2023-01-20 10:50:18.022187,138067664,-16.90428,3.785695,-0.06025597,-5.483552,2.984855,0.04888534,-46.10951,-35.58573,-0.05429152,-24.70942,-41.39738,0.3235672
9259,2023-01-20 10:50:18.132961,138167641,-11.30275,0.04864156,-0.04759635,-7.290752,-0.1927489,0.02994155,-44.56706,-35.4958,-0.05223057,-23.0954,8.968258,0.3233654
9294,2023-01-20 10:50:18.239523,138267653,-10.42009,4.30767,-0.0748808,-9.452005,1.464794,0.0349432,-41.96627,-35.29637,-0.04389271,-25.29555,-1.852894,0.3169786
9324,2023-01-20 10:50:18.339635,138367724,-10.63672,5.866436,-0.09711921,-9.540348,-2.563164,0.06901143,-24.91708,-32.81785,-0.03086925,-21.38047,-49.52793,0.3242825
9357,2023-01-20 10:50:18.436069,138467656,-11.22435,-0.6771492,-0.05163557,-12.85109,6.931701,0.002435293,3.492885,-29.62403,0.02357965,-11.33241,-25.3952,0.3343746
9389,2023-01-20 10:50:18.527178,138567663,-9.391369,3.334497,-0.07270646,-15.53269,10.31081,-0.04371667,13.9651,-16.51203,0.06489194,-9.473537,-14.91051,0.3358749
9423,2023-01-20 10:50:18.620026,138667630,-10.6313,0.2168452,-0.06273875,-21.11198,3.936978,-0.04619134,19.38531,-7.682422,0.07023597,-12.2258,-2.640343,0.3319844
9455,2023-01-20 10:50:18.720017,138767655,-6.616372,0.08928944,-0.06051852,-19.58589,2.836299,-0.04930981,21.29764,-0.7961629,0.06270005,-21.60279,-19.31,0.3262392
9489,2023-01-20 10:50:18.819970,138867642,-4.326298,0.887906,-0.05865136,-20.02804,1.422742,-0.04236828,2.120403,4.032161,0.03584465,-21.74419,-18.41984,0.3276623
9521,2023-01-20 10:50:18.919905,138967613,-0.9827403,5.981687,-0.08337791,-15.95402,3.684077,-0.05862219,-33.07981,0.07693558,-0.04583105,-23.48828,-17.82618,0.3269054
9554,2023-01-20 10:50:19.019980,139067710,-1.225551,3.873183,-0.0374864,-9.849351,-1.651135,-0.03173895,-33.49566,-11.55888,-0.08993848,-25.19503,-12.5411,0.322796
9584,2023-01-20 10:50:19.119956,139167650,-0.9113333,-2.834326,-0.02572711,-6.11915,-0.2179631,0.009082302,-6.662275,-15.77808,-0.04864188,-27.3827,-11.64932,0.319353
9619,2023-01-20 10:50:19.219964,139267635,-1.994872,-1.460084,-0.03543733,-5.015792,6.364502,-0.02709385,-0.9259275,-9.037487,-0.007268064,-19.46793,-20.51907,0.3252652
9649,2023-01-20 10:50:19.319954,139367651,-0.1856309,2.013161,-0.03075513,-5.078564,-3.8353,0.06270293,2.306217,-3.371107,0.002377952,-10.28578,-17.83457,0.3323504
9682,2023-01-20 10:50:19.419939,139467666,-2.675577,7.440898,-0.09960917,-6.49618,-2.573703,0.03602153,3.666631,-2.108117,0.002125761,-6.739065,-16.3393,0.3304974
9714,2023-01-20 10:50:19.519870,139567650,-3.627495,-4.657689,-0.01601806,-6.831528,3.522799,-0.01784221,4.111844,0.5261542,-0.0001021922,-7.980483,9.628963,0.3288995
9748,2023-01-20 10:50:19.619797,139667620,-3.107747,2.198923,-0.08862379,-3.537871,1.169097,0.004427833,3.801916,2.149876,-0.003411357,-5.956337,-17.18025,0.3291857
9780,2023-01-20 10:50:19.719821,139767647,0.8015965,-1.683787,-0.03242652,-1.850299,9.265431,-0.03580716,2.450987,3.697519,-0.01207957,1.365863,-19.25373,0.3347208
9814,2023-01-20 10:50:19.819792,139867623,1.828046,3.121305,-0.05420122,-2.958356,-1.474449,0.037361,0.4423829,4.214386,-0.02050264,12.59147,-15.16161,0.3438921
9844,2023-01-20 10:50:19.919794,139967642,-0.8930812,4.982794,-0.06383765,-3.67247,5.305446,-0.0217422,-0.646551,1.836134,-0.02106063,15.55959,10.41698,0.3444494
9877,2023-01-20 10:50:20.019857,140067717,1.216042,-0.1919177,-0.06715058,-2.151911,-5.492636,0.06318502,-1.414834,1.985485,-0.02173509,11.86796,0.82798,0.3382946
9907,2023-01-20 10:50:20.119809,140167659,1.837298,-3.895778,-0.01622191,-4.909108,2.977096,-0.002379727,-2.672098,3.477584,-0.02746615,6.389068,26.99871,0.3354757
9942,2023-01-20 10:50:20.219831,140267660,6.63237,-6.344178,-0.001481617,-2.402809,-2.199207,0.03019043,-3.695252,0.6263621,-0.03041336,7.052014,3.774452,0.337146
9975,2023-01-20 10:50:20.319885,140367650,2.90657,11.95395,-0.07672833,-9.239058,5.899265,-0.03729648,-3.476957,-3.166502,-0.02497804,11.15996,10.35089,0.338946
10008,2023-01-20 10:50:20.419906,140467621,-0.9588247,-3.283555,-0.01011156,-10.72445,1.852768,-0.02465418,-2.710534,-0.7010309,-0.02182066,12.67792,-0.01955032,0.3410779
10040,2023-01-20 10:50:20.519912,140567632,-5.637295,6.553029,-0.124906,-13.51815,-5.142848,-0.006499415,-1.948174,-2.131,-0.01830178,14.56473,1.332855,0.3420342
10074,2023-01-20 10:50:20.619962,140667677,-8.724358,-9.791785,-0.01288854,-12.2761,-8.547594,-0.009599986,-0.9777172,-1.357771,-0.01487318,15.64235,25.67368,0.342676
10106,2023-01-20 10:50:20.719958,140767635,-6.323997,-8.187255,-0.03242834,-10.6527,-11.29222,0.02280941,-0.9057748,2.2132,-0.01750429,12.00871,13.54418,0.3412341
10140,2023-01-20 10:50:20.819981,140867652,-8.634625,-3.653229,-0.09593369,-6.911336,-7.247386,0.001518051,-2.455425,4.510013,-0.02784131,12.02122,5.667686,0.3424064
10170,2023-01-20 10:50:20.919822,140967612,-7.087408,-6.284137,-0.06233197,-4.110241,-11.07409,0.08175319,-4.514444,5.105806,-0.03733513,4.735008,7.803249,0.3399644
10203,2023-01-20 10:50:21.019736,141067610,-5.689538,-6.064675,-0.0607458,-3.777529,-3.448921,-0.003891471,-6.395353,3.8645,-0.04293744,-1.627702,20.02001,0.3354096
10233,2023-01-20 10:50:21.119781,141167599,-0.8139762,-3.712363,-0.02715497,-2.528751,-10.04134,0.05578032,-7.339192,1.59989,-0.04363525,-8.398751,-2.050304,0.3339876
10268,2023-01-20 10:50:21.219888,141267667,0.4640914,-10.62663,0.01796974,-1.328609,-0.5234674,-0.02108672,-7.887244,1.023582,-0.04415441,-9.373227,5.399513,0.334071
10298,2023-01-20 10:50:21.319876,141367679,2.804301,2.45864,-0.0596768,-2.367658,3.853692,-0.01582441,-9.081876,2.03372,-0.049521,-8.474137,3.32222,0.3357188
10331,2023-01-20 10:50:21.419796,141467612,2.251077,-1.957574,-0.01902864,-5.265441,9.853004,-0.0865411,-20.24968,2.242758,-0.05958167,-8.893086,12.01153,0.3321512
10363,2023-01-20 10:50:21.519839,141567619,3.201148,-1.822452,-0.01087513,-6.267825,-9.604699,0.04986871,-57.18601,-3.799747,-0.1143533,-15.21422,6.064129,0.3272653
10397,2023-01-20 10:50:21.619828,141667591,0.3934925,3.163671,-0.06111244,-5.392777,-7.567739,0.03455637,-95.98103,-22.49022,-0.1921863,-11.98159,-21.99907,0.3290328
10429,2023-01-20 10:50:21.719818,141767643,-1.129457,3.075839,-0.08071584,-5.469298,-6.334348,0.04058538,-103.9904,-42.77262,-0.2185299,-6.814826,-10.51092,0.3332612
10463,2023-01-20 10:50:21.819751,141867628,-2.231799,-4.493632,-0.02563892,-9.703148,8.997846,-0.0837616,-106.4404,-55.59368,-0.1990259,1.133759,0.7635117,0.3366512
10493,2023-01-20 10:50:21.919796,141967686,-0.6704148,2.487891,-0.07494372,-16.14298,-6.516449,-0.004008375,-105.8648,-65.93103,-0.1754007,7.042313,-5.892181,0.3396597
10526,2023-01-20 10:50:22.019768,142067659,-0.06093201,-0.8659719,-0.04654536,-19.96004,-1.061441,-0.07933337,-103.424,-71.52695,-0.1486066,12.07812,7.365894,0.3396915
10556,2023-01-20 10:50:22.119801,142167641,5.102615,10.17609,-0.1080344,-20.33601,-8.710127,-0.01532234,-68.62368,-79.41801,-0.08287066,14.44907,2.283669,0.3420744
10591,2023-01-20 10:50:22.219809,142267616,5.693862,12.23851,-0.1102471,-25.30839,-7.754,-0.03938268,-30.49827,-71.62851,0.01521388,21.24685,-24.60327,0.3457856
10621,2023-01-20 10:50:22.319817,142367659,8.159631,0.5852568,-0.008394603,-33.32853,-2.183151,-0.1180546,0.8053313,-56.05255,0.09535493,28.74926,22.10455,0.3565773
10654,2023-01-20 10:50:22.419749,142467610,7.947306,4.347124,-0.06282592,-35.76436,-11.62477,-0.07612855,23.02895,-37.72746,0.1401612,23.49539,11.65562,0.3466842
10686,2023-01-20 10:50:22.519797,142567611,8.970417,2.799104,-0.03237827,-36.04708,-18.86322,-0.0313587,34.21398,-18.5777,0.1505346,15.94957,12.04853,0.3436597
10720,2023-01-20 10:50:22.619901,142667682,8.237934,-2.618987,-0.001016377,-33.61052,-15.25865,-0.09633752,38.79799,-7.960833,0.1380041,16.73177,10.27117,0.3480965
10752,2023-01-20 10:50:22.719851,142767649,5.417439,-8.890206,0.01961366,-28.60013,-17.01276,-0.05049849,39.78022,2.248739,0.1171779,16.12569,14.71415,0.3540747
10786,2023-01-20 10:50:22.819824,142867641,7.660778,-5.809802,0.008158418,-29.35494,-7.071506,-0.1067455,37.65602,8.711704,0.09246881,23.29374,6.430721,0.3614285
10816,2023-01-20 10:50:22.919790,142967639,8.645472,2.929998,-0.03875722,-24.92081,-1.51909,-0.1367599,33.82334,13.60123,0.06916381,34.05319,-5.351543,0.3719882
10849,2023-01-20 10:50:23.019780,143067644,7.216515,11.24532,-0.07786345,-25.57504,-7.006165,-0.09156834,28.11113,14.14801,0.04503837,43.47631,15.77845,0.3786824
10879,2023-01-20 10:50:23.119804,143167617,6.879412,0.5620329,-0.03890057,-27.41623,-3.486046,-0.09030855,22.7946,10.19168,0.03259511,48.55137,23.51856,0.3785629
10915,2023-01-20 10:50:23.219891,143267669,8.627691,0.6562704,-0.02947461,-29.08509,-4.937153,-0.1403451,18.76505,6.511361,0.02641682,49.53692,20.22285,0.377975
10945,2023-01-20 10:50:23.319843,143367650,11.01671,3.896655,-0.03653786,-30.09415,-8.055296,-0.1133275,15.55322,4.501818,0.02146333,53.34532,-2.85902,0.3832151
10978,2023-01-20 10:50:23.419792,143467619,11.74573,8.686843,-0.05339457,-28.07332,-10.86785,-0.09855855,12.72796,6.631245,0.01366794,55.80539,10.58092,0.3882489
11010,2023-01-20 10:50:23.519828,143567641,13.38518,8.584728,-0.01897417,-21.42089,-11.72655,-0.05054466,10.14522,3.869681,0.006994315,52.51204,41.18967,0.3894596
11044,2023-01-20 10:50:23.619849,143667653,7.440734,8.439073,-0.02277752,-20.4707,-8.749317,-0.06614369,8.533031,4.701938,0.003252025,42.29831,54.59614,0.3850749
11076,2023-01-20 10:50:23.719797,143767615,-1.520646,-2.018344,0.01373629,-14.99386,-2.983423,-0.1360574,7.475734,5.411681,-0.001077831,34.85861,39.11963,0.3846155
11110,2023-01-20 10:50:23.819803,143867635,-11.2711,1.650627,-0.07754984,-10.57933,1.82873,-0.1283327,6.865979,3.881625,-0.002667007,30.95561,23.04163,0.387998
