LineNo,UTC_Approx,TimeUS,I,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOX,MOY,MOZ,Health,S
148095,2023-01-20 11:16:10.000103,605194637,0,96,-253,625,-236,6,-63,0,0,0,1,605194634
148128,2023-01-20 11:16:10.099943,605294408,0,74,-258,640,-236,6,-63,0,0,0,1,605294404
148161,2023-01-20 11:16:10.200088,605394483,0,74,-256,659,-236,6,-63,0,0,0,1,605394479
148191,2023-01-20 11:16:10.299892,605494384,0,85,-254,636,-236,6,-63,0,0,0,1,605494380
148226,2023-01-20 11:16:10.400089,605594679,0,90,-252,636,-236,6,-63,0,0,0,1,605594675
148258,2023-01-20 11:16:10.499992,605694637,0,81,-253,653,-236,6,-63,0,0,0,1,605694633
148293,2023-01-20 11:16:10.600092,605794792,0,100,-247,622,-236,6,-63,0,0,0,1,605794788
148324,2023-01-20 11:16:10.699753,605894396,0,105,-251,621,-236,6,-63,0,0,0,1,605894393
148357,2023-01-20 11:16:10.800100,605994685,0,88,-259,628,-236,6,-63,0,0,0,1,605994681
148388,2023-01-20 11:16:10.899817,606094408,0,89,-255,623,-236,6,-63,0,0,0,1,606094404
148423,2023-01-20 11:16:11.000089,606194685,0,67,-258,663,-236,6,-63,0,0,0,1,606194681
148456,2023-01-20 11:16:11.099816,606294412,0,72,-251,658,-236,6,-63,0,0,0,1,606294409
148489,2023-01-20 11:16:11.200093,606394689,0,72,-257,657,-236,6,-63,0,0,0,1,606394685
148519,2023-01-20 11:16:11.299839,606494439,0,87,-257,633,-236,6,-63,0,0,0,1,606494435
148555,2023-01-20 11:16:11.400088,606594691,0,97,-256,622,-236,6,-63,0,0,0,1,606594687
148585,2023-01-20 11:16:11.499765,606694396,0,73,-261,650,-236,6,-63,0,0,0,1,606694392
148620,2023-01-20 11:16:11.600095,606794755,0,70,-264,667,-236,6,-63,0,0,0,1,606794751
148652,2023-01-20 11:16:11.699778,606894403,0,76,-271,641,-236,6,-63,0,0,0,1,606894399
148685,2023-01-20 11:16:11.800092,606994682,0,100,-261,623,-236,6,-63,0,0,0,1,606994679
148715,2023-01-20 11:16:11.899862,607094457,0,82,-257,643,-236,6,-63,0,0,0,1,607094454
148750,2023-01-20 11:16:12.000088,607194688,0,118,-257,575,-236,6,-63,0,0,0,1,607194684
148783,2023-01-20 11:16:12.099822,607294417,0,114,-258,601,-236,6,-63,0,0,0,1,607294410
148816,2023-01-20 11:16:12.200103,607394693,0,74,-259,637,-236,6,-63,0,0,0,1,607394674
148846,2023-01-20 11:16:12.299802,607494405,0,71,-263,650,-236,6,-63,0,0,0,1,607494401
148882,2023-01-20 11:16:12.400089,607594706,0,69,-260,654,-236,6,-63,0,0,0,1,607594702
148912,2023-01-20 11:16:12.499728,607694402,0,53,-266,662,-236,6,-63,0,0,0,1,607694389
148947,2023-01-20 11:16:12.600095,607794826,0,66,-272,668,-236,6,-63,0,0,0,1,607794819
148978,2023-01-20 11:16:12.699733,607894393,0,52,-271,678,-236,6,-63,0,0,0,1,607894389
149011,2023-01-20 11:16:12.800093,607994681,0,42,-267,671,-236,6,-63,0,0,0,1,607994677
149041,2023-01-20 11:16:12.899816,608094421,0,58,-276,664,-236,6,-63,0,0,0,1,608094417
149076,2023-01-20 11:16:13.000088,608194711,0,61,-267,656,-236,6,-63,0,0,0,1,608194707
149110,2023-01-20 11:16:13.099779,608294412,0,42,-276,679,-236,6,-63,0,0,0,1,608294409
149143,2023-01-20 11:16:13.200092,608394736,0,39,-269,678,-236,6,-63,0,0,0,1,608394732
149173,2023-01-20 11:16:13.299771,608494392,0,51,-270,681,-236,6,-63,0,0,0,1,608494388
149209,2023-01-20 11:16:13.400093,608594691,0,65,-266,675,-236,6,-63,0,0,0,1,608594687
149239,2023-01-20 11:16:13.499768,608694398,0,65,-267,657,-236,6,-63,0,0,0,1,608694395
149274,2023-01-20 11:16:13.600091,608794753,0,43,-261,699,-236,6,-63,0,0,0,1,608794749
149305,2023-01-20 11:16:13.699757,608894394,0,53,-263,673,-236,6,-63,0,0,0,1,608894390
149338,2023-01-20 11:16:13.800092,608994704,0,61,-263,653,-236,6,-63,0,0,0,1,608994700
149368,2023-01-20 11:16:13.899843,609094452,0,58,-265,665,-236,6,-63,0,0,0,1,609094449
149403,2023-01-20 11:16:14.000088,609194694,0,60,-266,647,-236,6,-63,0,0,0,1,609194691
149436,2023-01-20 11:16:14.099802,609294403,0,73,-272,632,-236,6,-63,0,0,0,1,609294400
149469,2023-01-20 11:16:14.200089,609394684,0,83,-270,642,-236,6,-63,0,0,0,1,609394680
149499,2023-01-20 11:16:14.299797,609494399,0,63,-274,653,-236,6,-63,0,0,0,1,609494396
149535,2023-01-20 11:16:14.400092,609594702,0,102,-271,613,-236,6,-63,0,0,0,1,609594698
149565,2023-01-20 11:16:14.499790,609694430,0,100,-269,610,-236,6,-63,0,0,0,1,609694426
149600,2023-01-20 11:16:14.600097,609794767,0,92,-265,624,-236,6,-63,0,0,0,1,609794763
149631,2023-01-20 11:16:14.699757,609894392,0,93,-256,622,-236,6,-63,0,0,0,1,609894380
149664,2023-01-20 11:16:14.800103,609994702,0,84,-258,627,-236,6,-63,0,0,0,1,609994699
149694,2023-01-20 11:16:14.899815,610094424,0,102,-248,618,-236,6,-63,0,0,0,1,610094420
149729,2023-01-20 11:16:15.000089,610194708,0,92,-257,626,-236,6,-63,0,0,0,1,610194704
149762,2023-01-20 11:16:15.099766,610294411,0,81,-254,629,-236,6,-63,0,0,0,1,610294407
149796,2023-01-20 11:16:15.200091,610394761,0,90,-247,636,-236,6,-63,0,0,0,1,610394757
149826,2023-01-20 11:16:15.299757,610494390,0,96,-250,630,-236,6,-63,0,0,0,1,610494386
149911,2023-01-20 11:16:15.400092,610594688,0,95,-240,626,-236,6,-63,0,0,0,1,610594684
149943,2023-01-20 11:16:15.499979,610694614,0,70,-248,640,-236,6,-63,0,0,0,1,610694610
149978,2023-01-20 11:16:15.600089,610794764,0,73,-258,654,-236,6,-63,0,0,0,1,610794760
150009,2023-01-20 11:16:15.699744,610894403,0,77,-252,641,-236,6,-63,0,0,0,1,610894400
150042,2023-01-20 11:16:15.800101,610994743,0,78,-253,656,-236,6,-63,0,0,0,1,610994739
150072,2023-01-20 11:16:15.899787,611094405,0,62,-250,642,-236,6,-63,0,0,0,1,611094401
150107,2023-01-20 11:16:16.000098,611194692,0,81,-254,646,-236,6,-63,0,0,0,1,611194688
150140,2023-01-20 11:16:16.099792,611294404,0,74,-251,646,-236,6,-63,0,0,0,1,611294400
150173,2023-01-20 11:16:16.200092,611394723,0,66,-248,659,-236,6,-63,0,0,0,1,611394719
150203,2023-01-20 11:16:16.299783,611494403,0,64,-252,667,-236,6,-63,0,0,0,1,611494400
150239,2023-01-20 11:16:16.400100,611594709,0,57,-262,673,-236,6,-63,0,0,0,1,611594705
150269,2023-01-20 11:16:16.499789,611694426,0,61,-260,676,-236,6,-63,0,0,0,1,611694422
150304,2023-01-20 11:16:16.600091,611794755,0,48,-265,689,-236,6,-63,0,0,0,1,611794751
150335,2023-01-20 11:16:16.699744,611894373,0,8,-263,738,-236,6,-63,0,0,0,1,611894369
150369,2023-01-20 11:16:16.800089,611994683,0,27,-264,709,-236,6,-63,0,0,0,1,611994679
150399,2023-01-20 11:16:16.899796,612094423,0,57,-264,659,-236,6,-63,0,0,0,1,612094419
150434,2023-01-20 11:16:17.000089,612194749,0,49,-267,677,-236,6,-63,0,0,0,1,612194745
150467,2023-01-20 11:16:17.099812,612294457,0,39,-267,678,-236,6,-63,0,0,0,1,612294447
150500,2023-01-20 11:16:17.200091,612394722,0,44,-265,691,-236,6,-63,0,0,0,1,612394719
150531,2023-01-20 11:16:17.299786,612494398,0,23,-266,719,-236,6,-63,0,0,0,1,612494394
150567,2023-01-20 11:16:17.400088,612594682,0,23,-276,714,-236,6,-63,0,0,0,1,612594678
150597,2023-01-20 11:16:17.499766,612694404,0,34,-268,693,-236,6,-63,0,0,0,1,612694400
150632,2023-01-20 11:16:17.600103,612794786,0,25,-276,709,-236,6,-63,0,0,0,1,612794783
150663,2023-01-20 11:16:17.699733,612894393,0,41,-276,704,-236,6,-63,0,0,0,1,612894389
150696,2023-01-20 11:16:17.800088,612994724,0,22,-282,715,-236,6,-63,0,0,0,1,612994720
150726,2023-01-20 11:16:17.899791,613094411,0,34,-271,702,-236,6,-63,0,0,0,1,613094407
150761,2023-01-20 11:16:18.000098,613194711,0,36,-277,702,-236,6,-63,0,0,0,1,613194707
150794,2023-01-20 11:16:18.090926,613294409,0,27,-275,697,-236,6,-63,0,0,0,1,613294405
150825,2023-01-20 11:16:18.182309,613394716,0,10,-280,693,-236,6,-63,0,0,0,1,613394712
150857,2023-01-20 11:16:18.280268,613494401,0,25,-274,703,-236,6,-63,0,0,0,1,613494397
150891,2023-01-20 11:16:18.380569,613594700,0,41,-279,697,-236,6,-63,0,0,0,1,613594696
150922,2023-01-20 11:16:18.480207,613694373,0,23,-270,704,-236,6,-63,0,0,0,1,613694369
150955,2023-01-20 11:16:18.580459,613794669,0,41,-267,692,-236,6,-63,0,0,0,1,613794665
150988,2023-01-20 11:16:18.680196,613894395,0,29,-267,705,-236,6,-63,0,0,0,1,613894391
151019,2023-01-20 11:16:18.780436,613994611,0,42,-264,699,-236,6,-63,0,0,0,1,613994608
151051,2023-01-20 11:16:18.880213,614094407,0,47,-264,689,-236,6,-63,0,0,0,1,614094404
151085,2023-01-20 11:16:18.980400,614194625,0,35,-261,692,-236,6,-63,0,0,0,1,614194622
151120,2023-01-20 11:16:19.088944,614294456,0,26,-273,707,-236,6,-63,0,0,0,1,614294452
151153,2023-01-20 11:16:19.200084,614394718,0,19,-266,720,-236,6,-63,0,0,0,1,614394714
151183,2023-01-20 11:16:19.290841,614494384,0,51,-267,687,-236,6,-63,0,0,0,1,614494380
151217,2023-01-20 11:16:19.382025,614594519,0,66,-265,671,-236,6,-63,0,0,0,1,614594516
151250,2023-01-20 11:16:19.480139,614694393,0,61,-268,659,-236,6,-63,0,0,0,1,614694390
151283,2023-01-20 11:16:19.580423,614794673,0,68,-267,671,-236,6,-63,0,0,0,1,614794661
151316,2023-01-20 11:16:19.680202,614894440,0,59,-269,670,-236,6,-63,0,0,0,1,614894437
151347,2023-01-20 11:16:19.780374,614994599,0,74,-255,669,-236,6,-63,0,0,0,1,614994596
151379,2023-01-20 11:16:19.880198,615094419,0,67,-257,662,-236,6,-63,0,0,0,1,615094416
151414,2023-01-20 11:16:19.980354,615194574,0,89,-255,638,-236,6,-63,0,0,0,1,615194567
151449,2023-01-20 11:16:20.080139,615294415,0,65,-254,675,-236,6,-63,0,0,0,1,615294411
151480,2023-01-20 11:16:20.180176,615394521,0,47,-255,672,-236,6,-63,0,0,0,1,615394517
151512,2023-01-20 11:16:20.280041,615494400,0,79,-255,662,-236,6,-63,0,0,0,1,615494396
151546,2023-01-20 11:16:20.380152,615594512,0,70,-255,675,-236,6,-63,0,0,0,1,615594504
151578,2023-01-20 11:16:20.480042,615694388,0,51,-253,670,-236,6,-63,0,0,0,1,615694384
151613,2023-01-20 11:16:20.580283,615794612,0,52,-261,654,-236,6,-63,0,0,0,1,615794608
151646,2023-01-20 11:16:20.680054,615894393,0,41,-251,699,-236,6,-63,0,0,0,1,615894389
151677,2023-01-20 11:16:20.780049,615994404,0,55,-260,679,-236,6,-63,0,0,0,1,615994400
151709,2023-01-20 11:16:20.880054,616094411,0,46,-264,680,-236,6,-63,0,0,0,1,616094407
151742,2023-01-20 11:16:20.980154,616194509,0,54,-250,684,-236,6,-63,0,0,0,1,616194505
151777,2023-01-20 11:16:21.080055,616294420,0,57,-256,695,-236,6,-63,0,0,0,1,616294393
151808,2023-01-20 11:16:21.180110,616394488,0,50,-258,679,-236,6,-63,0,0,0,1,616394484
151840,2023-01-20 11:16:21.280016,616494386,0,51,-253,693,-236,6,-63,0,0,0,1,616494382
151873,2023-01-20 11:16:21.380042,616594400,0,47,-256,685,-236,6,-63,0,0,0,1,616594396
151906,2023-01-20 11:16:21.480008,616694397,0,41,-252,692,-236,6,-63,0,0,0,1,616694394
151940,2023-01-20 11:16:21.579992,616794423,0,48,-249,680,-236,6,-63,0,0,0,1,616794420
151973,2023-01-20 11:16:21.680004,616894427,0,43,-251,678,-236,6,-63,0,0,0,1,616894424
152004,2023-01-20 11:16:21.780007,616994409,0,51,-251,677,-236,6,-63,0,0,0,1,616994405
152037,2023-01-20 11:16:21.880027,617094408,0,53,-253,672,-236,6,-63,0,0,0,1,617094401
152070,2023-01-20 11:16:21.980043,617194402,0,62,-248,675,-236,6,-63,0,0,0,1,617194398
152105,2023-01-20 11:16:22.080060,617294424,0,61,-247,668,-236,6,-63,0,0,0,1,617294420
152136,2023-01-20 11:16:22.180043,617394419,0,49,-257,674,-236,6,-63,0,0,0,1,617394415
152168,2023-01-20 11:16:22.280068,617494437,0,77,-247,659,-236,6,-63,0,0,0,1,617494434
152201,2023-01-20 11:16:22.380041,617594397,0,55,-246,693,-236,6,-63,0,0,0,1,617594393
152234,2023-01-20 11:16:22.479998,617694383,0,29,-250,710,-236,6,-63,0,0,0,1,617694379
152267,2023-01-20 11:16:22.579980,617794403,0,48,-245,690,-236,6,-63,0,0,0,1,617794399
152300,2023-01-20 11:16:22.679992,617894394,0,49,-262,693,-236,6,-63,0,0,0,1,617894390
152331,2023-01-20 11:16:22.780031,617994396,0,42,-254,684,-236,6,-63,0,0,0,1,617994392
152363,2023-01-20 11:16:22.880050,618094407,0,46,-260,686,-236,6,-63,0,0,0,1,618094403
152396,2023-01-20 11:16:22.980154,618194510,0,45,-259,692,-236,6,-63,0,0,0,1,618194506
152431,2023-01-20 11:16:23.080049,618294415,0,34,-262,696,-236,6,-63,0,0,0,1,618294412
152462,2023-01-20 11:16:23.180026,618394405,0,46,-260,683,-236,6,-63,0,0,0,1,618394402
152494,2023-01-20 11:16:23.280012,618494386,0,44,-257,694,-236,6,-63,0,0,0,1,618494382
152527,2023-01-20 11:16:23.380042,618594405,0,43,-254,692,-236,6,-63,0,0,0,1,618594401
152560,2023-01-20 11:16:23.480000,618694393,0,80,-244,659,-236,6,-63,0,0,0,1,618694386
152593,2023-01-20 11:16:23.580025,618794457,0,78,-243,673,-236,6,-63,0,0,0,1,618794453
152627,2023-01-20 11:16:23.679970,618894394,0,48,-244,683,-236,6,-63,0,0,0,1,618894390
152658,2023-01-20 11:16:23.779994,618994398,0,51,-242,692,-236,6,-63,0,0,0,1,618994394
152690,2023-01-20 11:16:23.880025,619094408,0,52,-234,712,-236,6,-63,0,0,0,1,619094405
152723,2023-01-20 11:16:23.980032,619194393,0,44,-241,707,-236,6,-63,0,0,0,1,619194390
152758,2023-01-20 11:16:24.080056,619294416,0,52,-241,688,-236,6,-63,0,0,0,1,619294413
152789,2023-01-20 11:16:24.180053,619394416,0,39,-246,703,-236,6,-63,0,0,0,1,619394412
152821,2023-01-20 11:16:24.280055,619494434,0,58,-240,692,-236,6,-63,0,0,0,1,619494430
152854,2023-01-20 11:16:24.380006,619594404,0,34,-246,695,-236,6,-63,0,0,0,1,619594400
152887,2023-01-20 11:16:24.479984,619694391,0,45,-237,695,-236,6,-63,0,0,0,1,619694387
152920,2023-01-20 11:16:24.579991,619794405,0,48,-234,697,-236,6,-63,0,0,0,1,619794402
152953,2023-01-20 11:16:24.680004,619894397,0,33,-242,724,-236,6,-63,0,0,0,1,619894393
152984,2023-01-20 11:16:24.780035,619994400,0,35,-244,702,-236,6,-63,0,0,0,1,619994396
153016,2023-01-20 11:16:24.880048,620094410,0,50,-248,689,-236,6,-63,0,0,0,1,620094406
153050,2023-01-20 11:16:24.980093,620194458,0,35,-248,698,-236,6,-63,0,0,0,1,620194455
153084,2023-01-20 11:16:25.080036,620294406,0,40,-253,695,-236,6,-63,0,0,0,1,620294402
153115,2023-01-20 11:16:25.180032,620394408,0,50,-246,686,-236,6,-63,0,0,0,1,620394405
153147,2023-01-20 11:16:25.280026,620494394,0,44,-243,713,-236,6,-63,0,0,0,1,620494390
153180,2023-01-20 11:16:25.380050,620594406,0,57,-245,684,-236,6,-63,0,0,0,1,620594402
153213,2023-01-20 11:16:25.480016,620694398,0,64,-240,675,-236,6,-63,0,0,0,1,620694395
153248,2023-01-20 11:16:25.580036,620794453,0,38,-247,692,-236,6,-63,0,0,0,1,620794449
153281,2023-01-20 11:16:25.680018,620894410,0,43,-249,703,-236,6,-63,0,0,0,1,620894406
153312,2023-01-20 11:16:25.780032,620994383,0,50,-249,690,-236,6,-63,0,0,0,1,620994380
153345,2023-01-20 11:16:25.880062,621094411,0,45,-252,690,-236,6,-63,0,0,0,1,621094408
153379,2023-01-20 11:16:25.980039,621194396,0,52,-250,683,-236,6,-63,0,0,0,1,621194392
153413,2023-01-20 11:16:26.080045,621294414,0,60,-247,686,-236,6,-63,0,0,0,1,621294410
153444,2023-01-20 11:16:26.180030,621394412,0,40,-249,676,-236,6,-63,0,0,0,1,621394408
153476,2023-01-20 11:16:26.280041,621494433,0,65,-243,663,-236,6,-63,0,0,0,1,621494429
153509,2023-01-20 11:16:26.379998,621594398,0,57,-239,685,-236,6,-63,0,0,0,1,621594394
153542,2023-01-20 11:16:26.479975,621694383,0,49,-243,696,-236,6,-63,0,0,0,1,621694379
153575,2023-01-20 11:16:26.579993,621794409,0,58,-247,687,-236,6,-63,0,0,0,1,621794405
153608,2023-01-20 11:16:26.680016,621894411,0,56,-241,670,-236,6,-63,0,0,0,1,621894407
153639,2023-01-20 11:16:26.780026,621994392,0,70,-242,679,-236,6,-63,0,0,0,1,621994389
153671,2023-01-20 11:16:26.880074,622094452,0,61,-235,679,-236,6,-63,0,0,0,1,622094448
153706,2023-01-20 11:16:26.980066,622194466,0,79,-240,661,-236,6,-63,0,0,0,1,622194462
153740,2023-01-20 11:16:27.080005,622294399,0,55,-242,689,-236,6,-63,0,0,0,1,622294395
153771,2023-01-20 11:16:27.180027,622394408,0,60,-243,663,-236,6,-63,0,0,0,1,622394404
153803,2023-01-20 11:16:27.280030,622494401,0,59,-246,678,-236,6,-63,0,0,0,1,622494398
153836,2023-01-20 11:16:27.380031,622594393,0,46,-249,711,-236,6,-63,0,0,0,1,622594389
153869,2023-01-20 11:16:27.480007,622694392,0,35,-247,721,-236,6,-63,0,0,0,1,622694389
153902,2023-01-20 11:16:27.580035,622794451,0,46,-255,669,-236,6,-63,0,0,0,1,622794447
153935,2023-01-20 11:16:27.680012,622894401,0,53,-264,684,-236,6,-63,0,0,0,1,622894398
153966,2023-01-20 11:16:27.780025,622994371,0,39,-247,696,-236,6,-63,0,0,0,1,622994367
153998,2023-01-20 11:16:27.872862,623094402,0,40,-245,694,-236,6,-63,0,0,0,1,623094399
154033,2023-01-20 11:16:27.963868,623194403,0,42,-248,684,-236,6,-63,0,0,0,1,623194400
154067,2023-01-20 11:16:28.060288,623294416,0,41,-251,693,-236,6,-63,0,0,0,1,623294412
154098,2023-01-20 11:16:28.160283,623394448,0,44,-252,677,-236,6,-63,0,0,0,1,623394444
154130,2023-01-20 11:16:28.266818,623494376,0,37,-251,704,-236,6,-63,0,0,0,1,623494372
154163,2023-01-20 11:16:28.377829,623594386,0,22,-239,718,-236,6,-63,0,0,0,1,623594382
154196,2023-01-20 11:16:28.480009,623694387,0,61,-237,686,-236,6,-63,0,0,0,1,623694383
154229,2023-01-20 11:16:28.580025,623794427,0,56,-238,686,-236,6,-63,0,0,0,1,623794424
154262,2023-01-20 11:16:28.672812,623894397,0,54,-232,700,-236,6,-63,0,0,0,1,623894393
154293,2023-01-20 11:16:28.763832,623994392,0,52,-233,686,-236,6,-63,0,0,0,1,623994388
154325,2023-01-20 11:16:28.860312,624094448,0,29,-237,732,-236,6,-63,0,0,0,1,624094444
154360,2023-01-20 11:16:28.960298,624194452,0,18,-239,718,-236,6,-63,0,0,0,1,624194448
154394,2023-01-20 11:16:29.060243,624294405,0,54,-225,701,-236,6,-63,0,0,0,1,624294402
154425,2023-01-20 11:16:29.160234,624394398,0,22,-226,727,-236,6,-63,0,0,0,1,624394394
154457,2023-01-20 11:16:29.260219,624494393,0,37,-224,731,-236,6,-63,0,0,0,1,624494389
154489,2023-01-20 11:16:29.360209,624594397,0,24,-232,730,-236,6,-63,0,0,0,1,624594393
154523,2023-01-20 11:16:29.460171,624694434,0,28,-227,725,-236,6,-63,0,0,0,1,624694431
154555,2023-01-20 11:16:29.560056,624794433,0,25,-233,720,-236,6,-63,0,0,0,1,624794429
154588,2023-01-20 11:16:29.659997,624894392,0,37,-232,705,-236,6,-63,0,0,0,1,624894389
154619,2023-01-20 11:16:29.760045,624994394,0,32,-235,705,-236,6,-63,0,0,0,1,624994390
154651,2023-01-20 11:16:29.860067,625094412,0,40,-235,709,-236,6,-63,0,0,0,1,625094408
154685,2023-01-20 11:16:29.960029,625194397,0,33,-242,705,-236,6,-63,0,0,0,1,625194393
154719,2023-01-20 11:16:30.060029,625294404,0,34,-240,696,-236,6,-63,0,0,0,1,625294401
154751,2023-01-20 11:16:30.160083,625394454,0,50,-233,692,-236,6,-63,0,0,0,1,625394450
154783,2023-01-20 11:16:30.259992,625494378,0,45,-238,689,-236,6,-63,0,0,0,1,625494374
154815,2023-01-20 11:16:30.359972,625594384,0,54,-225,683,-236,6,-63,0,0,0,1,625594380
154849,2023-01-20 11:16:30.459961,625694384,0,44,-236,692,-236,6,-63,0,0,0,1,625694380
154884,2023-01-20 11:16:30.559990,625794414,0,17,-236,709,-236,6,-63,0,0,0,1,625794410
154917,2023-01-20 11:16:30.659987,625894397,0,59,-232,690,-236,6,-63,0,0,0,1,625894393
154948,2023-01-20 11:16:30.760054,625994440,0,62,-233,683,-236,6,-63,0,0,0,1,625994437
154980,2023-01-20 11:16:30.860077,626094413,0,45,-228,685,-236,6,-63,0,0,0,1,626094409
155014,2023-01-20 11:16:30.960176,626194443,0,54,-227,688,-236,6,-63,0,0,0,1,626194435
155048,2023-01-20 11:16:31.060113,626294394,0,59,-227,692,-236,6,-63,0,0,0,1,626294390
155079,2023-01-20 11:16:31.160065,626394416,0,42,-231,683,-236,6,-63,0,0,0,1,626394413
155111,2023-01-20 11:16:31.260007,626494383,0,63,-232,669,-236,6,-63,0,0,0,1,626494379
155143,2023-01-20 11:16:31.360031,626594403,0,58,-228,676,-236,6,-63,0,0,0,1,626594399
155177,2023-01-20 11:16:31.460043,626694430,0,59,-229,674,-236,6,-63,0,0,0,1,626694426
155210,2023-01-20 11:16:31.559990,626794406,0,60,-233,682,-236,6,-63,0,0,0,1,626794403
155243,2023-01-20 11:16:31.659981,626894393,0,55,-235,674,-236,6,-63,0,0,0,1,626894389
155274,2023-01-20 11:16:31.760007,626994395,0,55,-233,686,-236,6,-63,0,0,0,1,626994391
155306,2023-01-20 11:16:31.860026,627094400,0,58,-231,672,-236,6,-63,0,0,0,1,627094396
155389,2023-01-20 11:16:31.960021,627194389,0,43,-240,699,-236,6,-63,0,0,0,1,627194385
155424,2023-01-20 11:16:32.060087,627294454,0,58,-234,680,-236,6,-63,0,0,0,1,627294450
155455,2023-01-20 11:16:32.160041,627394409,0,36,-240,694,-236,6,-63,0,0,0,1,627394405
155488,2023-01-20 11:16:32.260009,627494392,0,44,-238,696,-236,6,-63,0,0,0,1,627494388
155520,2023-01-20 11:16:32.359977,627594385,0,49,-238,701,-236,6,-63,0,0,0,1,627594381
155554,2023-01-20 11:16:32.459977,627694395,0,52,-240,665,-236,6,-63,0,0,0,1,627694391
155587,2023-01-20 11:16:32.559993,627794411,0,59,-248,674,-236,6,-63,0,0,0,1,627794407
155620,2023-01-20 11:16:32.659997,627894399,0,52,-242,690,-236,6,-63,0,0,0,1,627894395
155651,2023-01-20 11:16:32.760074,627994450,0,25,-253,714,-236,6,-63,0,0,0,1,627994446
155683,2023-01-20 11:16:32.860013,628094395,0,41,-253,696,-236,6,-63,0,0,0,1,628094391
155717,2023-01-20 11:16:32.959982,628194392,0,41,-248,691,-236,6,-63,0,0,0,1,628194388
155751,2023-01-20 11:16:33.059994,628294401,0,38,-254,685,-236,6,-63,0,0,0,1,628294397
155782,2023-01-20 11:16:33.160034,628394417,0,62,-258,656,-236,6,-63,0,0,0,1,628394414
155814,2023-01-20 11:16:33.260031,628494406,0,60,-257,666,-236,6,-63,0,0,0,1,628494402
155846,2023-01-20 11:16:33.360060,628594439,0,55,-259,658,-236,6,-63,0,0,0,1,628594435
155880,2023-01-20 11:16:33.460004,628694397,0,59,-260,659,-236,6,-63,0,0,0,1,628694393
155913,2023-01-20 11:16:33.559999,628794413,0,34,-248,694,-236,6,-63,0,0,0,1,628794409
155946,2023-01-20 11:16:33.659987,628894392,0,46,-250,686,-236,6,-63,0,0,0,1,628894389
155977,2023-01-20 11:16:33.760020,628994396,0,77,-247,649,-236,6,-63,0,0,0,1,628994392
156009,2023-01-20 11:16:33.860029,629094395,0,76,-244,645,-236,6,-63,0,0,0,1,629094391
156043,2023-01-20 11:16:33.960030,629194397,0,74,-250,674,-236,6,-63,0,0,0,1,629194394
156077,2023-01-20 11:16:34.060084,629294450,0,58,-245,677,-236,6,-63,0,0,0,1,629294446
156108,2023-01-20 11:16:34.160026,629394389,0,49,-249,672,-236,6,-63,0,0,0,1,629394385
156140,2023-01-20 11:16:34.260015,629494381,0,78,-243,675,-236,6,-63,0,0,0,1,629494377
156172,2023-01-20 11:16:34.359979,629594351,0,62,-251,675,-236,6,-63,0,0,0,1,629594347
156207,2023-01-20 11:16:34.460006,629694394,0,80,-244,655,-236,6,-63,0,0,0,1,629694390
156240,2023-01-20 11:16:34.560012,629794423,0,52,-252,678,-236,6,-63,0,0,0,1,629794419
156273,2023-01-20 11:16:34.660025,629894433,0,53,-248,692,-236,6,-63,0,0,0,1,629894429
156304,2023-01-20 11:16:34.759998,629994387,0,76,-250,646,-236,6,-63,0,0,0,1,629994383
156336,2023-01-20 11:16:34.859999,630094392,0,58,-243,677,-236,6,-63,0,0,0,1,630094388
156370,2023-01-20 11:16:34.959974,630194388,0,51,-247,700,-236,6,-63,0,0,0,1,630194384
