LineNo,UTC_Approx,TimeUS,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt
207593,2023-01-20 11:19:10.142204,785696595,0.3005954,0.01843801,0.3298946,0.341486,55.4,56.31453,58.21,NaN,0,51.12494,-91,-79
207627,2023-01-20 11:19:10.242240,785796616,0.29627,0.01868212,0.3200474,0.341486,55.4,56.31266,58.51,NaN,0,51.11074,-91,-82
207658,2023-01-20 11:19:10.342277,785896655,0.2914247,0.01931685,0.3159022,0.341486,55.4,56.30464,58.35,NaN,0,51.08972,-90,-80
207690,2023-01-20 11:19:10.442199,785996594,0.3084477,0.02197012,0.317908,0.341486,55.4,56.2932,58.27,NaN,0,51.06387,-89,-82
207727,2023-01-20 11:19:10.542159,786096592,0.3186502,0.02268806,0.3326216,0.341486,55.4,56.27633,58.37,NaN,0,51.03175,-87,-81
207760,2023-01-20 11:19:10.642158,786196596,0.3123931,0.02184939,0.3383234,0.341486,55.4,56.25331,58.46,NaN,0,50.9928,-85,-86
207793,2023-01-20 11:19:10.742208,786296608,0.3032351,0.01979357,0.330789,0.341486,55.4,56.23014,58.25,NaN,0,50.95266,-83,-85
207825,2023-01-20 11:19:10.838423,786396605,0.3081167,0.01889995,0.3268869,0.341486,55.4,56.20919,58.33,NaN,0,50.91431,-80,-81
207856,2023-01-20 11:19:10.929458,786496653,0.3155143,0.01824266,0.3303291,0.341486,55.4,56.18791,58.41,NaN,0,50.87423,-78,-80
207888,2023-01-20 11:19:11.022466,786596646,0.3040657,0.01616025,0.3284937,0.341486,55.4,56.16896,58.32,NaN,0,50.83588,-76,-75
207919,2023-01-20 11:19:11.122419,786696602,0.3024425,0.01446983,0.3179861,0.341486,55.4,56.15498,58.25,NaN,0,50.80206,-75,-74
207953,2023-01-20 11:19:11.222399,786796599,0.3074897,0.01300699,0.3185639,0.341486,55.4,56.14098,58.29,NaN,0,50.76737,-74,-74
207985,2023-01-20 11:19:11.322321,786896586,0.3238451,0.01316062,0.3224583,0.341486,55.4,56.12736,58.17,NaN,0,50.73305,-72,-73
208017,2023-01-20 11:19:11.422287,786996586,0.334921,0.01285475,0.3383096,0.341486,55.4,56.11065,58.32,NaN,0,50.69572,-71,-78
208052,2023-01-20 11:19:11.522384,787096609,0.3328604,0.01193985,0.3445078,0.341486,55.4,56.09053,58.25,NaN,0,50.6546,-69,-75
208084,2023-01-20 11:19:11.622450,787196612,0.3394201,0.01222682,0.346691,0.341486,55.4,56.07287,58.3,NaN,0,50.616,-67,-71
208117,2023-01-20 11:19:11.722450,787296589,0.3387938,0.01096538,0.3499902,0.341486,55.4,56.05843,58.19,NaN,0,50.57928,-65,-73
208149,2023-01-20 11:19:11.822455,787396592,0.3299149,0.009838909,0.3442357,0.341486,55.4,56.04651,58.22,NaN,0,50.54509,-64,-67
208181,2023-01-20 11:19:11.922374,787496575,0.32308,0.00843814,0.3377822,0.341486,55.4,56.03914,58.08,NaN,0,50.51459,-63,-67
208213,2023-01-20 11:19:12.022347,787596590,0.3248067,0.007058084,0.3344069,0.341486,55.4,56.03433,58.08,NaN,0,50.48726,-63,-61
208244,2023-01-20 11:19:12.122374,787696578,0.3100654,0.005585432,0.3275604,0.341486,55.4,56.03032,58.05,NaN,0,50.45956,-63,-61
208278,2023-01-20 11:19:12.222393,787796587,0.3021829,0.005081594,0.3143857,0.341486,55.4,56.029,58.09,NaN,0,50.43468,-62,-57
208309,2023-01-20 11:19:12.322365,787896647,0.2970323,0.004703552,0.3067174,0.341486,55.4,56.03001,58,NaN,0,50.41238,-63,-56
208341,2023-01-20 11:19:12.422248,787996603,0.3080232,0.005183458,0.3091611,0.341486,55.4,56.02954,58.05,NaN,0,50.38792,-62,-58
208376,2023-01-20 11:19:12.522202,788096579,0.3117537,0.005235493,0.3141116,0.341486,55.4,56.02669,58.06,NaN,0,50.36127,-62,-56
208410,2023-01-20 11:19:12.622172,788196564,0.3298876,0.005530894,0.3228951,0.341486,55.4,56.02221,57.91,NaN,0,50.33317,-62,-62
208443,2023-01-20 11:19:12.722241,788296621,0.3531294,0.005801797,0.3411171,0.341486,55.4,56.01396,58.04,NaN,0,50.30197,-61,-65
208475,2023-01-20 11:19:12.822230,788396601,0.3250156,0.004870474,0.3420754,0.341486,55.4,56.005,58.02,NaN,0,50.27018,-60,-63
208506,2023-01-20 11:19:12.922287,788496664,0.312128,0.004290789,0.3260134,0.341486,55.4,56.00364,58.09,NaN,0,50.2458,-60,-59
208538,2023-01-20 11:19:13.022256,788596638,0.3242326,0.004752368,0.3256567,0.341486,55.4,56.00465,58.1,NaN,0,50.2246,-60,-58
208569,2023-01-20 11:19:13.122216,788696602,0.3268132,0.005116433,0.328766,0.341486,55.4,56.00483,57.84,NaN,0,50.2022,-60,-60
208603,2023-01-20 11:19:13.222239,788796626,0.33207,0.004918963,0.3370773,0.341486,55.4,56.00178,57.83,NaN,0,50.17687,-60,-59
208635,2023-01-20 11:19:13.322243,788896622,0.3149271,0.004021764,0.3299894,0.341486,55.4,55.99783,57.68,NaN,0,50.15137,-59,-59
208667,2023-01-20 11:19:13.422214,788996590,0.3145681,0.003564239,0.3210419,0.341486,55.4,55.99258,57.73,NaN,0,50.12263,-59,-56
208702,2023-01-20 11:19:13.522204,789096601,0.314253,0.003169507,0.3211555,0.341486,55.4,55.98585,57.6,NaN,0,50.09246,-58,-57
208734,2023-01-20 11:19:13.622257,789196666,0.2913006,0.00250414,0.308668,0.341486,55.4,55.97981,57.58,NaN,0,50.06353,-57,-51
208767,2023-01-20 11:19:13.722220,789296610,0.2945513,0.002075255,0.298919,0.341486,55.4,55.9743,57.5,NaN,0,50.03587,-57,-51
208799,2023-01-20 11:19:13.822210,789396592,0.2994892,0.001846433,0.299447,0.341486,55.4,55.96848,57.29,NaN,0,50.00801,-56,-50
208831,2023-01-20 11:19:13.922182,789496593,0.3071361,0.001599759,0.3022815,0.341486,55.4,55.95939,57.35,NaN,0,49.9775,-55,-52
208863,2023-01-20 11:19:14.022158,789596587,0.2948891,0.001243919,0.2999486,0.341486,55.4,55.94848,57.29,NaN,0,49.9459,-54,-49
208894,2023-01-20 11:19:14.122182,789696586,0.2953767,0.0009265542,0.2975444,0.3411405,55.4,55.93749,57.16,NaN,0,49.91471,-53,-49
208928,2023-01-20 11:19:14.222259,789796643,0.278986,0.0006926656,0.289912,0.3406827,55.4,55.92695,57.18,NaN,0,49.88433,-52,-49
208959,2023-01-20 11:19:14.322211,789896590,0.2986016,0.0007476211,0.2897462,0.3401567,55.4,55.91762,57.04,NaN,0,49.85559,-51,-47
208991,2023-01-20 11:19:14.422210,789996589,0.2971424,0.000851661,0.2980687,0.3397025,55.4,55.90574,57.19,NaN,0,49.82497,-50,-48
209026,2023-01-20 11:19:14.522206,790096602,0.3017318,0.001159608,0.2975617,0.3392799,55.4,55.89607,57.2,NaN,0,49.79706,-49,-47
209059,2023-01-20 11:19:14.622171,790196575,0.3066021,0.001554102,0.3026532,0.3388876,55.4,55.88547,57.19,NaN,0,49.76863,-48,-47
209092,2023-01-20 11:19:14.722224,790296605,0.3134155,0.002265632,0.309401,0.3386801,55.4,55.87522,57.06,NaN,0,49.74038,-47,-49
209124,2023-01-20 11:19:14.822233,790396598,0.3154876,0.003229797,0.3156911,0.3386801,55.4,55.86402,57.09,NaN,0,49.71349,-46,-49
209156,2023-01-20 11:19:14.922276,790496646,0.308284,0.004001349,0.3143724,0.3386801,55.4,55.85436,57.16,NaN,0,49.68784,-45,-48
209188,2023-01-20 11:19:15.022249,790596624,0.3133451,0.00514251,0.3146676,0.3386801,55.4,55.84642,57.22,NaN,0,49.66562,-44,-47
209219,2023-01-20 11:19:15.122226,790696608,0.3183311,0.0062114,0.3204395,0.3386801,55.4,55.84252,56.84,NaN,0,49.64853,-44,-47
209253,2023-01-20 11:19:15.222218,790796604,0.3226114,0.007199913,0.324018,0.3386801,55.4,55.83631,56.9,NaN,0,49.62956,-43,-47
209285,2023-01-20 11:19:15.322234,790896615,0.3307389,0.008164734,0.3324884,0.3386801,55.4,55.83085,56.77,NaN,0,49.61226,-43,-47
209317,2023-01-20 11:19:15.422222,790996603,0.3414264,0.00973931,0.3422569,0.3386801,55.4,55.82169,57.14,NaN,0,49.59377,-42,-48
209354,2023-01-20 11:19:15.522249,791096649,0.3437797,0.0107902,0.3489108,0.3386801,55.4,55.8157,57.33,NaN,0,49.57929,-41,-49
209387,2023-01-20 11:19:15.622184,791196593,0.3526903,0.01153821,0.3556843,0.3386801,55.4,55.81105,57.41,NaN,0,49.56714,-41,-50
209420,2023-01-20 11:19:15.722211,791296597,0.3585233,0.0121721,0.3643888,0.3386801,55.4,55.81055,57.13,NaN,0,49.56078,-41,-49
209452,2023-01-20 11:19:15.822208,791396582,0.3550437,0.01315081,0.3677545,0.3386801,55.4,55.80925,57.05,NaN,0,49.55338,-40,-47
209483,2023-01-20 11:19:15.922189,791496592,0.3567425,0.0150871,0.3674739,0.3386801,55.4,55.8115,56.97,NaN,0,49.54958,-41,-46
209516,2023-01-20 11:19:16.022178,791596598,0.3586814,0.01977748,0.373685,0.3386801,55.4,55.81116,56.68,NaN,0,49.54539,-41,-47
209550,2023-01-20 11:19:16.122185,791696581,0.3626359,0.02413577,0.3796699,0.3386801,55.4,55.80865,56.6,NaN,0,49.5405,-40,-46
209584,2023-01-20 11:19:16.222288,791796662,0.3639966,0.02633995,0.3854631,0.3386801,55.4,55.80119,56.79,NaN,0,49.53305,-40,-44
209616,2023-01-20 11:19:16.322229,791896592,0.3659966,0.02678373,0.3917422,0.3386801,55.4,55.79533,57.09,NaN,0,49.52896,-39,-46
209648,2023-01-20 11:19:16.422218,791996583,0.3454822,0.02384782,0.3812455,0.3386801,55.4,55.79135,57.07,NaN,0,49.52888,-39,-41
209683,2023-01-20 11:19:16.522164,792096580,0.334956,0.02147526,0.3672495,0.3386801,55.4,55.79468,57.17,NaN,0,49.53691,-39,-37
209715,2023-01-20 11:19:16.622123,792196568,0.3200696,0.01857173,0.3526131,0.3386801,55.4,55.80064,57.09,NaN,0,49.5502,-40,-32
209748,2023-01-20 11:19:16.722221,792296619,0.3230184,0.0165574,0.3423743,0.3386801,55.4,55.80699,56.94,NaN,0,49.56448,-40,-32
209780,2023-01-20 11:19:16.822295,792396658,0.3179387,0.01431033,0.3401751,0.3386801,55.4,55.81157,56.78,NaN,0,49.57876,-41,-33
209811,2023-01-20 11:19:16.922218,792496588,0.297129,0.01141647,0.3242431,0.3386801,55.4,55.81554,56.41,NaN,0,49.59293,-41,-33
209843,2023-01-20 11:19:17.022243,792596618,0.2921596,0.01008004,0.3094266,0.3386801,55.4,55.81582,56.15,NaN,0,49.60438,-41,-27
209874,2023-01-20 11:19:17.122231,792696600,0.3011118,0.00908041,0.3081841,0.3386801,55.4,55.81001,55.98,NaN,0,49.60992,-41,-28
209908,2023-01-20 11:19:17.222222,792796585,0.3004922,0.008388966,0.3068535,0.3386801,55.4,55.79629,55.99,NaN,0,49.60829,-39,-33
209939,2023-01-20 11:19:17.322232,792896586,0.3198867,0.00833261,0.3186614,0.3386801,55.4,55.77376,56.02,NaN,0,49.59772,-37,-35
209971,2023-01-20 11:19:17.422226,792996579,0.3198445,0.008004755,0.3244994,0.3386801,55.4,55.74601,56.13,NaN,0,49.58309,-34,-35
210006,2023-01-20 11:19:17.522239,793096620,0.3259055,0.007695407,0.331039,0.3386801,55.4,55.71568,56.07,NaN,0,49.56625,-31,-33
210039,2023-01-20 11:19:17.622184,793196583,0.3184937,0.006780267,0.3290723,0.3386801,55.4,55.68581,56.03,NaN,0,49.54932,-28,-34
210072,2023-01-20 11:19:17.722215,793296599,0.3096254,0.005998194,0.3177595,0.3386801,55.4,55.65869,55.99,NaN,0,49.53508,-25,-31
210104,2023-01-20 11:19:17.822219,793396593,0.3241767,0.006638169,0.3235877,0.3386801,55.4,55.63416,55.99,NaN,0,49.52281,-23,-27
210135,2023-01-20 11:19:17.922224,793496606,0.3064493,0.006374121,0.321997,0.3386801,55.4,55.61048,56.03,NaN,0,49.51177,-21,-23
210167,2023-01-20 11:19:18.022218,793596605,0.3110674,0.006610215,0.3150864,0.3386801,55.4,55.59254,55.8,NaN,0,49.5061,-19,-20
210198,2023-01-20 11:19:18.122277,793696660,0.2995576,0.006053388,0.3152316,0.3386801,55.4,55.57782,55.74,NaN,0,49.50309,-17,-19
210232,2023-01-20 11:19:18.222243,793796622,0.2951882,0.005824417,0.3015833,0.3386801,55.4,55.56596,55.58,NaN,0,49.50314,-16,-13
210263,2023-01-20 11:19:18.322237,793896611,0.306383,0.006038427,0.3070129,0.3386801,55.4,55.55414,55.52,NaN,0,49.50328,-15,-12
210295,2023-01-20 11:19:18.422227,793996606,0.3231239,0.006414175,0.3158258,0.3386801,55.4,55.53929,55.52,NaN,0,49.4999,-13,-14
210331,2023-01-20 11:19:18.522183,794096601,0.3224299,0.006345689,0.3254121,0.3386801,55.4,55.52005,55.7,NaN,0,49.49257,-12,-16
210364,2023-01-20 11:19:18.622166,794196604,0.3260176,0.005893499,0.3322463,0.3386801,55.4,55.49974,55.69,NaN,0,49.48415,-9,-17
210397,2023-01-20 11:19:18.722209,794296601,0.3089387,0.004974991,0.3270905,0.3386801,55.4,55.47845,55.72,NaN,0,49.47417,-7,-13
210429,2023-01-20 11:19:18.822304,794396663,0.3095808,0.004113495,0.3148079,0.3386801,55.4,55.46312,55.42,NaN,0,49.47067,-6,-9
210460,2023-01-20 11:19:18.922222,794496597,0.3230992,0.004083306,0.3219151,0.3386801,55.4,55.44685,55.68,NaN,0,49.46625,-4,-10
210492,2023-01-20 11:19:19.022207,794596596,0.3312108,0.00460425,0.3263324,0.3386801,55.4,55.43337,55.66,NaN,0,49.46363,-3,-8
210523,2023-01-20 11:19:19.122182,794696582,0.3225003,0.004371494,0.3298013,0.3386801,55.4,55.42139,55.55,NaN,0,49.46319,-2,-3
210557,2023-01-20 11:19:19.222189,794796592,0.3130752,0.003911614,0.3227048,0.3386801,55.4,55.41313,55.63,NaN,0,49.46652,-1,-6
210588,2023-01-20 11:19:19.322214,794896594,0.3146405,0.003743708,0.3197572,0.3386801,55.4,55.4079,55.57,NaN,0,49.47221,0,-2
210620,2023-01-20 11:19:19.422264,794996632,0.3195041,0.003792107,0.3221306,0.3386801,55.4,55.40484,55.63,NaN,0,49.48087,0,0
210655,2023-01-20 11:19:19.522191,795096587,0.3098676,0.003576159,0.318209,0.3386801,55.4,55.405,55.58,NaN,0,49.49244,0,-2
210688,2023-01-20 11:19:19.622164,795196576,0.3134823,0.003595084,0.3182285,0.3386801,55.4,55.40672,55.75,NaN,0,49.50515,0,1
210721,2023-01-20 11:19:19.722211,795296596,0.3142779,0.003289163,0.3160412,0.3386801,55.4,55.41142,55.83,NaN,0,49.52078,-1,1
210753,2023-01-20 11:19:19.822240,795396606,0.3064883,0.003162235,0.3136917,0.3386801,55.4,55.41888,55.66,NaN,0,49.53972,-1,0
210789,2023-01-20 11:19:19.922214,795496591,0.3095701,0.003362507,0.31317,0.3386801,55.4,55.42787,55.6,NaN,0,49.56036,-2,0
210822,2023-01-20 11:19:20.022219,795596602,0.305234,0.003639668,0.312635,0.3386801,55.4,55.43552,55.54,NaN,0,49.57942,-3,1
210853,2023-01-20 11:19:20.122277,795696652,0.3027124,0.00397709,0.3079956,0.3386801,55.4,55.44297,55.32,NaN,0,49.59816,-4,0
210887,2023-01-20 11:19:20.222230,795796599,0.3103779,0.005153239,0.3093182,0.3386801,55.4,55.44585,55.39,NaN,0,49.61264,-4,0
210918,2023-01-20 11:19:20.322242,795896610,0.3169251,0.006720483,0.3182236,0.3386801,55.4,55.44366,55.37,NaN,0,49.62218,-4,-6
210950,2023-01-20 11:19:20.420193,795996595,0.3223565,0.008911043,0.32622,0.3386801,55.4,55.43715,55.56,NaN,0,49.6278,-3,-5
210987,2023-01-20 11:19:20.511054,796096608,0.335893,0.01156753,0.3366961,0.3386801,55.4,55.42781,55.59,NaN,0,49.63092,-2,-7
211020,2023-01-20 11:19:20.602096,796196609,0.335394,0.0149962,0.3455624,0.3386801,55.4,55.41862,55.61,NaN,0,49.63474,-1,-9
211053,2023-01-20 11:19:20.702154,796296644,0.3487889,0.0183259,0.3580807,0.3386801,55.4,55.40734,55.98,NaN,0,49.63602,0,-10
211085,2023-01-20 11:19:20.802127,796396594,0.3493367,0.02166051,0.3683317,0.3386801,55.4,55.4001,56.05,NaN,0,49.64263,0,-10
211116,2023-01-20 11:19:20.902125,796496580,0.3606004,0.02498749,0.3769199,0.3386801,55.4,55.39787,56.31,NaN,0,49.65468,0,-11
211148,2023-01-20 11:19:21.002160,796596603,0.3687641,0.0281409,0.3874359,0.3386801,55.4,55.40098,56.35,NaN,0,49.67275,0,-11
211179,2023-01-20 11:19:21.102150,796696585,0.3646289,0.02986473,0.3908072,0.3386801,55.4,55.41007,56.43,NaN,0,49.69728,-1,-7
211213,2023-01-20 11:19:21.202176,796796603,0.373453,0.03321341,0.4033726,0.3386801,55.4,55.42237,56.5,NaN,0,49.72619,-2,-9
211245,2023-01-20 11:19:21.302164,796896594,0.3750947,0.0338347,0.4079333,0.3386801,55.4,55.43788,56.52,NaN,0,49.75885,-3,-12
211277,2023-01-20 11:19:21.402195,796996629,0.375573,0.03478062,0.4091141,0.3386801,55.4,55.45559,56.58,NaN,0,49.79474,-5,-9
211312,2023-01-20 11:19:21.502114,797096582,0.3774085,0.03547257,0.4105323,0.3386801,55.4,55.4783,56.65,NaN,0,49.83534,-7,-11
211344,2023-01-20 11:19:21.602091,797196593,0.3727483,0.03540358,0.4062364,0.3386801,55.4,55.502,56.72,NaN,0,49.87814,-10,-10
211377,2023-01-20 11:19:21.702098,797296584,0.3798575,0.03725308,0.4138245,0.3386801,55.4,55.52759,56.79,NaN,0,49.9235,-12,-12
211409,2023-01-20 11:19:21.802134,797396604,0.3778743,0.03758401,0.4173776,0.3386801,55.4,55.55158,57,NaN,0,49.96862,-15,-13
211441,2023-01-20 11:19:21.902129,797496596,0.3552524,0.03476939,0.401229,0.3386801,55.4,55.57718,56.82,NaN,0,50.01509,-17,-14
211473,2023-01-20 11:19:22.002182,797596648,0.3701158,0.03601855,0.4011818,0.3386801,55.4,55.60268,56.88,NaN,0,50.06262,-20,-13
211504,2023-01-20 11:19:22.102057,797696587,0.3663685,0.03516364,0.4059983,0.3386801,55.4,55.62523,57,NaN,0,50.10726,-22,-17
211538,2023-01-20 11:19:22.202044,797796637,0.3619857,0.034509,0.3978704,0.3386801,55.4,55.64733,56.89,NaN,0,50.15256,-24,-17
211569,2023-01-20 11:19:22.302019,797896605,0.3612018,0.03346759,0.3950312,0.3386801,55.4,55.66881,56.75,NaN,0,50.19711,-26,-18
211601,2023-01-20 11:19:22.402041,797996619,0.3648048,0.03317818,0.3970925,0.3386801,55.4,55.68569,56.97,NaN,0,50.2381,-28,-24
211636,2023-01-20 11:19:22.502052,798096604,0.3589447,0.03171721,0.3915745,0.3386801,55.4,55.70045,56.87,NaN,0,50.27685,-30,-21
211668,2023-01-20 11:19:22.602082,798196609,0.3527772,0.02935648,0.3896863,0.3386801,55.4,55.71339,56.84,NaN,0,50.31365,-31,-26
211701,2023-01-20 11:19:22.702123,798296671,0.3447649,0.02783984,0.3780689,0.3386801,55.4,55.72294,56.83,NaN,0,50.34768,-32,-23
211733,2023-01-20 11:19:22.802037,798396606,0.3453513,0.02718851,0.3752826,0.3386801,55.4,55.73171,56.96,NaN,0,50.38117,-33,-25
211765,2023-01-20 11:19:22.902031,798496610,0.3493095,0.0268248,0.3746344,0.3386801,55.4,55.73691,56.97,NaN,0,50.4109,-33,-28
211797,2023-01-20 11:19:23.002030,798596620,0.3520451,0.02656338,0.3750149,0.3386801,55.4,55.74204,56.97,NaN,0,50.44136,-34,-28
211829,2023-01-20 11:19:23.101963,798696586,0.3352538,0.0232133,0.370158,0.3386801,55.4,55.74496,56.89,NaN,0,50.46925,-34,-29
211863,2023-01-20 11:19:23.201982,798796637,0.333167,0.02131307,0.3571525,0.3386801,55.4,55.75005,56.68,NaN,0,50.49918,-35,-29
211895,2023-01-20 11:19:23.302022,798896648,0.336622,0.02050471,0.3541706,0.3386801,55.4,55.7478,56.61,NaN,0,50.52201,-34,-27
211927,2023-01-20 11:19:23.402006,798996604,0.3323373,0.01914233,0.3546553,0.3386801,55.4,55.74431,56.64,NaN,0,50.54391,-34,-26
211962,2023-01-20 11:19:23.501958,799096583,0.3243516,0.01725018,0.3485011,0.3386801,55.4,55.73773,56.39,NaN,0,50.56211,-33,-27
211995,2023-01-20 11:19:23.601964,799196614,0.3157788,0.01581171,0.3352818,0.3386801,55.4,55.73112,56.15,NaN,0,50.58065,-33,-23
212028,2023-01-20 11:19:23.701954,799296574,0.3298567,0.01511249,0.338996,0.3386801,55.4,55.71874,56.18,NaN,0,50.59312,-31,-25
212060,2023-01-20 11:19:23.802020,799396610,0.3197049,0.01383954,0.3390991,0.3386801,55.4,55.70446,56.26,NaN,0,50.60355,-30,-28
212137,2023-01-20 11:19:23.901996,799496586,0.3115723,0.01304895,0.3305842,0.3386801,55.4,55.68939,56.16,NaN,0,50.61266,-28,-27
212169,2023-01-20 11:19:24.002050,799596640,0.3171843,0.01313251,0.3304754,0.3386801,55.4,55.67551,56.26,NaN,0,50.62307,-27,-26
212200,2023-01-20 11:19:24.101979,799696573,0.3251823,0.01370555,0.335458,0.3386801,55.4,55.66061,56.22,NaN,0,50.63191,-26,-24
212234,2023-01-20 11:19:24.202020,799796618,0.3355536,0.01462188,0.3462241,0.3386801,55.4,55.64532,56.11,NaN,0,50.64061,-24,-25
212266,2023-01-20 11:19:24.301984,799896577,0.331322,0.01400018,0.3419219,0.3386801,55.4,55.62718,55.91,NaN,0,50.64627,-22,-27
212298,2023-01-20 11:19:24.402032,799996622,0.3273188,0.01308447,0.3425389,0.3386801,55.4,55.60988,55.6,NaN,0,50.65295,-20,-24
212333,2023-01-20 11:19:24.501971,800096603,0.3129082,0.0117462,0.333231,0.3386801,55.4,55.59134,55.87,NaN,0,50.65712,-19,-21
212366,2023-01-20 11:19:24.601989,800196661,0.3120115,0.01138976,0.3277083,0.3386801,55.4,55.57532,55.79,NaN,0,50.66441,-17,-17
212399,2023-01-20 11:19:24.701977,800296603,0.3177109,0.01174662,0.3261587,0.3386801,55.4,55.55915,55.66,NaN,0,50.67119,-15,-14
212431,2023-01-20 11:19:24.802036,800396617,0.3327143,0.01228654,0.338811,0.3386801,55.4,55.54225,55.57,NaN,0,50.67761,-14,-17
212463,2023-01-20 11:19:24.901993,800496585,0.3274585,0.01174638,0.3386429,0.3386801,55.4,55.52062,55.54,NaN,0,50.67941,-12,-15
212495,2023-01-20 11:19:25.002036,800596639,0.3158379,0.01098427,0.3350501,0.3386801,55.4,55.50132,55.56,NaN,0,50.68276,-10,-15
212527,2023-01-20 11:19:25.101958,800696595,0.3295676,0.01170394,0.3357031,0.3386801,55.4,55.48027,55.58,NaN,0,50.68478,-8,-13
212562,2023-01-20 11:19:25.201962,800796632,0.3327232,0.01192415,0.3418625,0.3386801,55.4,55.46201,55.37,NaN,0,50.68873,-6,-11
212594,2023-01-20 11:19:25.302028,800896656,0.3352768,0.01150969,0.3472804,0.3386801,55.4,55.44094,55.31,NaN,0,50.69012,-4,-7
212626,2023-01-20 11:19:25.402014,800996601,0.3228161,0.01049724,0.337233,0.3386801,55.4,55.42321,55.21,NaN,0,50.69461,-2,-3
212663,2023-01-20 11:19:25.501980,801096598,0.328923,0.01019529,0.3332414,0.3386801,55.4,55.4021,55.2,NaN,0,50.69542,0,-3
212698,2023-01-20 11:19:25.601973,801196621,0.3202835,0.009828269,0.336722,0.3386801,55.4,55.38411,55.23,NaN,0,50.69928,1,-5
212731,2023-01-20 11:19:25.701946,801296585,0.30798,0.009195119,0.3279248,0.3386801,55.4,55.36621,55.16,NaN,0,50.70299,3,0
212763,2023-01-20 11:19:25.801973,801396603,0.3305619,0.01051956,0.3286944,0.3386801,55.4,55.35337,55.41,NaN,0,50.71181,4,1
212795,2023-01-20 11:19:25.902023,801496632,0.3494176,0.0125708,0.3444509,0.3386801,55.4,55.34004,55.54,NaN,0,50.71947,5,0
212827,2023-01-20 11:19:26.002012,801596601,0.3599629,0.01438323,0.3623366,0.3386801,55.4,55.32945,55.44,NaN,0,50.72952,7,-4
212858,2023-01-20 11:19:26.101967,801696567,0.359678,0.01455384,0.3720841,0.3386801,55.4,55.31688,55.47,NaN,0,50.73758,8,-5
212892,2023-01-20 11:19:26.202010,801796620,0.3617934,0.01444575,0.3730125,0.3386801,55.4,55.30873,55.46,NaN,0,50.74951,9,-2
212924,2023-01-20 11:19:26.301965,801896583,0.3709612,0.01458442,0.3849833,0.3386801,55.4,55.30058,55.45,NaN,0,50.76144,9,-3
212956,2023-01-20 11:19:26.401985,801996610,0.3558113,0.01318765,0.3775571,0.3386801,55.4,55.29704,55.56,NaN,0,50.77744,10,2
212991,2023-01-20 11:19:26.501969,802096612,0.3582667,0.01276535,0.3720412,0.3386801,55.4,55.29545,55.3,NaN,0,50.79458,10,4
213024,2023-01-20 11:19:26.602007,802196666,0.3665568,0.01345092,0.374461,0.3386801,55.4,55.29673,55.29,NaN,0,50.81471,10,6
213057,2023-01-20 11:19:26.701975,802296602,0.3772551,0.01455647,0.3830836,0.3386801,55.4,55.29197,55.43,NaN,0,50.82882,10,3
213089,2023-01-20 11:19:26.802035,802396630,0.3703833,0.0144712,0.3877904,0.3386801,55.4,55.28992,55.52,NaN,0,50.84508,11,3
213121,2023-01-20 11:19:26.901992,802496597,0.3641972,0.01468754,0.383522,0.3386801,55.4,55.28743,55.47,NaN,0,50.86102,11,5
213153,2023-01-20 11:19:27.002008,802596622,0.3677485,0.01605308,0.3811856,0.3386801,55.4,55.29047,55.44,NaN,0,50.88237,10,8
213184,2023-01-20 11:19:27.101972,802696594,0.3779999,0.01725659,0.3881748,0.3386801,55.4,55.28935,55.32,NaN,0,50.89907,11,5
213218,2023-01-20 11:19:27.202052,802796680,0.4049681,0.01912308,0.4073942,0.3386801,55.4,55.28832,55.45,NaN,0,50.91605,11,3
213250,2023-01-20 11:19:27.302048,802896652,0.367649,0.01693022,0.3986893,0.3386801,55.4,55.28569,55.41,NaN,0,50.93172,11,6
213283,2023-01-20 11:19:27.402041,802996622,0.369449,0.01697034,0.3870384,0.3386801,55.4,55.28933,55.45,NaN,0,50.95308,11,10
213318,2023-01-20 11:19:27.501973,803096587,0.3869302,0.01841637,0.3922446,0.3386801,55.4,55.28923,55.44,NaN,0,50.9703,11,9
213351,2023-01-20 11:19:27.601974,803196620,0.3756523,0.01795459,0.3980236,0.3386801,55.4,55.29173,55.51,NaN,0,50.99063,10,8
213384,2023-01-20 11:19:27.701973,803296613,0.3849432,0.01828,0.4026112,0.3386801,55.4,55.2944,55.67,NaN,0,51.01027,10,7
213416,2023-01-20 11:19:27.801998,803396631,0.369673,0.01737896,0.3954826,0.3386801,55.4,55.3023,55.55,NaN,0,51.03538,9,9
213448,2023-01-20 11:19:27.902030,803496636,0.3654656,0.01642233,0.3840666,0.3386801,55.4,55.31062,55.62,NaN,0,51.06055,8,8
213480,2023-01-20 11:19:28.002040,803596620,0.3679908,0.01725006,0.3857792,0.3386801,55.4,55.32229,55.5,NaN,0,51.08869,7,11
213511,2023-01-20 11:19:28.101986,803696588,0.3923117,0.01945636,0.3942025,0.3386801,55.4,55.32907,55.74,NaN,0,51.11226,7,7
213545,2023-01-20 11:19:28.202015,803796638,0.3956738,0.01993924,0.4121186,0.3386801,55.4,55.3354,55.94,NaN,0,51.13549,6,5
213577,2023-01-20 11:19:28.302006,803896612,0.3611924,0.01735198,0.4000203,0.3386801,55.4,55.34163,55.7,NaN,0,51.15839,5,5
