LineNo,UTC_Approx,TimeUS,I,Alt,Press,Temp,CRt,SMS,Offset,GndTemp,Health
9941,2023-01-20 11:09:11.382235,185696659,0,15.97784,92700.17,29.88,1.104021,185696,0,27.36973,1
9974,2023-01-20 11:09:11.482134,185796558,0,15.9806,92700.16,29.88,1.329649,185796,0,27.36973,1
10005,2023-01-20 11:09:11.582205,185896625,0,16.14043,92698.46,29.87,1.606086,185896,0,27.36973,1
10037,2023-01-20 11:09:11.682183,185996586,0,16.21483,92697.67,29.84,1.442463,185996,0,27.36973,1
10070,2023-01-20 11:09:11.782261,186096644,0,16.44632,92695.22,29.82,1.168611,186096,0,27.36973,1
10102,2023-01-20 11:09:11.882179,186196562,0,16.68056,92692.77,29.82,1.251283,186196,0,27.36973,1
10135,2023-01-20 11:09:11.982232,186296621,0,16.7715,92691.8,29.84,1.600919,186296,0,27.36973,1
10167,2023-01-20 11:09:12.082158,186396573,0,16.99195,92689.47,29.85,1.832573,186396,0,27.36973,1
10199,2023-01-20 11:09:12.182258,186496703,0,17.12974,92688.02,29.86,1.788653,186496,0,27.36973,1
10232,2023-01-20 11:09:12.282133,186596556,0,17.20139,92687.28,29.86,1.649144,186596,0,27.36973,1
10264,2023-01-20 11:09:12.382237,186696627,0,17.47421,92684.41,29.89,1.532027,186696,0,27.36973,1
10298,2023-01-20 11:09:12.482216,186796619,0,17.65885,92682.44,29.91,1.51136,186796,0,27.36973,1
10329,2023-01-20 11:09:12.582186,186896613,0,17.78837,92681.08,29.93,1.689622,186896,0,27.36973,1
10361,2023-01-20 11:09:12.682158,186996564,0,17.9978,92678.89,29.96,1.852382,186996,0,27.36973,1
10394,2023-01-20 11:09:12.782238,187096612,0,18.18795,92676.87,29.98,1.817073,187096,0,27.36973,1
10426,2023-01-20 11:09:12.882176,187196550,0,18.25685,92676.13,30,1.751623,187196,0,27.36973,1
10459,2023-01-20 11:09:12.982182,187296563,0,18.40014,92674.63,30.03,1.661201,187296,0,27.36973,1
10491,2023-01-20 11:09:13.082164,187396552,0,18.56549,92672.89,30.05,1.452797,187396,0,27.36973,1
10523,2023-01-20 11:09:13.182156,187496551,0,18.73083,92671.16,30.06,1.335677,187496,0,27.36973,1
10556,2023-01-20 11:09:13.282164,187596550,0,18.95681,92668.78,30.08,1.460547,187596,0,27.36973,1
10587,2023-01-20 11:09:13.382222,187696596,0,19.25167,92665.66,30.09,1.724067,187696,0,27.36973,1
10621,2023-01-20 11:09:13.482146,187796542,0,19.37844,92664.32,30.1,2.026338,187796,0,27.36973,1
10652,2023-01-20 11:09:13.582145,187896570,0,19.56031,92662.41,30.11,2.192542,187896,0,27.36973,1
10684,2023-01-20 11:09:13.682194,187996604,0,19.83865,92659.48,30.1,2.093506,187996,0,27.36973,1
10717,2023-01-20 11:09:13.782160,188096546,0,19.97368,92658.05,30.1,1.972943,188096,0,27.36973,1
10749,2023-01-20 11:09:13.882203,188196581,0,19.82762,92659.61,30.08,1.893717,188196,0,27.36973,1
10782,2023-01-20 11:09:13.982200,188296574,0,19.99572,92657.83,30.05,1.439881,188296,0,27.36973,1
10814,2023-01-20 11:09:14.082165,188396547,0,19.87447,92659.11,30.02,0.68205,188396,0,27.36973,1
10846,2023-01-20 11:09:14.182186,188496578,0,19.89652,92658.87,30.01,0.1842916,188496,0,27.36973,1
10879,2023-01-20 11:09:14.282177,188596564,0,19.91581,92658.66,30.01,0.0008600964,188596,0,27.36973,1
10912,2023-01-20 11:09:14.382195,188696573,0,19.767,92660.22,30.01,-0.1093703,188696,0,27.36973,1
10946,2023-01-20 11:09:14.482152,188796552,0,19.80558,92659.82,30.01,-0.2282113,188796,0,27.36973,1
10977,2023-01-20 11:09:14.582136,188896565,0,19.6485,92661.48,30.03,-0.3970003,188896,0,27.36973,1
11009,2023-01-20 11:09:14.682192,188996601,0,19.62094,92661.77,30.05,-0.5614841,188996,0,27.36973,1
11042,2023-01-20 11:09:14.782193,189096572,0,19.38946,92664.22,30.07,-0.7121897,189096,0,27.36973,1
11074,2023-01-20 11:09:14.882203,189196593,0,18.98436,92668.48,30.08,-1.051491,189196,0,27.36973,1
11107,2023-01-20 11:09:14.982199,189296609,0,19.37017,92664.41,30.09,-1.555276,189296,0,27.36973,1
11139,2023-01-20 11:09:15.082137,189396542,0,19.44733,92663.59,30.1,-1.454517,189396,0,27.36973,1
11171,2023-01-20 11:09:15.182180,189496575,0,19.54378,92662.58,30.11,-0.279879,189496,0,27.36973,1
11204,2023-01-20 11:09:15.282178,189596556,0,19.62094,92661.77,30.13,0.9162873,189596,0,27.36973,1
11238,2023-01-20 11:09:15.382181,189696540,0,19.70086,92660.92,30.14,1.164305,189696,0,27.36973,1
11272,2023-01-20 11:09:15.482177,189796572,0,19.4115,92663.99,30.14,0.8181143,189796,0,27.36973,1
11305,2023-01-20 11:09:15.582148,189896590,0,19.40875,92664.01,30.15,0.2127105,189896,0,27.36973,1
11337,2023-01-20 11:09:15.682116,189996529,0,19.32332,92664.92,30.15,-0.5347878,189996,0,27.36973,1
11370,2023-01-20 11:09:15.782159,190096528,0,19.46662,92663.41,30.14,-0.8525616,190096,0,27.36973,1
11402,2023-01-20 11:09:15.882184,190196545,0,19.26545,92665.53,30.14,-0.5416786,190196,0,27.36973,1
11435,2023-01-20 11:09:15.982204,190296565,0,19.29025,92665.26,30.15,-0.2204609,190296,0,27.36973,1
11467,2023-01-20 11:09:16.082188,190396552,0,19.32608,92664.88,30.15,-0.2652419,190396,0,27.36973,1
11499,2023-01-20 11:09:16.182234,190496601,0,19.14144,92666.83,30.13,-0.3556645,190496,0,27.36973,1
11532,2023-01-20 11:09:16.282176,190596543,0,19.12491,92667.02,30.11,-0.3737473,190596,0,27.36973,1
11563,2023-01-20 11:09:16.382180,190696545,0,19.19104,92666.3,30.1,-0.4943109,190696,0,27.36973,1
11597,2023-01-20 11:09:16.482174,190796553,0,19.31505,92664.98,30.08,-0.4228354,190796,0,27.36973,1
11628,2023-01-20 11:09:16.582150,190896547,0,19.10562,92667.2,30.08,0.006027221,190896,0,27.36973,1
11660,2023-01-20 11:09:16.682155,190996543,0,19.15798,92666.64,30.08,0.1997918,190996,0,27.36973,1
11693,2023-01-20 11:09:16.782176,191096550,0,19.26269,92665.55,30.08,-0.05425334,191096,0,27.36973,1
11725,2023-01-20 11:09:16.882211,191196578,0,19.31781,92664.95,30.06,-0.09559036,191196,0,27.36973,1
11758,2023-01-20 11:09:16.982171,191296533,0,19.59614,92662.02,30.05,0.3754693,191296,0,27.36973,1
11790,2023-01-20 11:09:17.082162,191396526,0,19.43906,92663.69,30.04,0.9016454,191396,0,27.36973,1
11822,2023-01-20 11:09:17.182172,191496539,0,19.26545,92665.53,30.01,0.9223157,191496,0,27.36973,1
11855,2023-01-20 11:09:17.282158,191596521,0,19.18553,92666.35,29.97,0.2015162,191596,0,27.36973,1
11886,2023-01-20 11:09:17.382179,191696535,0,19.20758,92666.14,29.93,-0.6992704,191696,0,27.36973,1
11920,2023-01-20 11:09:17.482199,191796582,0,18.89342,92669.45,29.91,-1.01446,191796,0,27.36973,1
11951,2023-01-20 11:09:17.582150,191896566,0,19.01743,92668.13,29.92,-0.9533184,191896,0,27.36973,1
11983,2023-01-20 11:09:17.682129,191996524,0,19.17175,92666.5,29.94,-0.8499789,191996,0,27.36973,1
12016,2023-01-20 11:09:17.782164,192096525,0,19.18002,92666.41,29.97,-0.341025,192096,0,27.36973,1
12048,2023-01-20 11:09:17.882166,192196524,0,19.19104,92666.3,30.01,0.4021686,192196,0,27.36973,1
12081,2023-01-20 11:09:17.982205,192296567,0,19.25994,92665.58,30.05,0.642435,192296,0,27.36973,1
12114,2023-01-20 11:09:18.082174,192396553,0,19.31505,92665,30.09,0.4650313,192396,0,27.36973,1
12146,2023-01-20 11:09:18.182213,192496611,0,19.50244,92663.02,30.12,0.4555589,192496,0,27.36973,1
12179,2023-01-20 11:09:18.274780,192596550,0,19.49969,92663.06,30.14,0.6992728,192596,0,27.36973,1
12210,2023-01-20 11:09:18.365809,192696549,0,19.58236,92662.19,30.16,0.8904535,192696,0,27.36973,1
12244,2023-01-20 11:09:18.462405,192796558,0,19.86345,92659.23,30.19,0.9016484,192796,0,27.36973,1
12275,2023-01-20 11:09:18.562324,192896547,0,20.04533,92657.3,30.2,1.055797,192896,0,27.36973,1
12308,2023-01-20 11:09:18.662282,192996532,0,20.04257,92657.31,30.22,1.474325,192996,0,27.36973,1
12341,2023-01-20 11:09:18.762344,193096593,0,19.97368,92658.05,30.22,1.549247,193096,0,27.36973,1
12373,2023-01-20 11:09:18.862307,193196591,0,20.23823,92655.27,30.23,0.9998209,193196,0,27.36973,1
12406,2023-01-20 11:09:18.962191,193296530,0,20.34846,92654.12,30.24,0.5959314,193296,0,27.36973,1
12438,2023-01-20 11:09:19.062178,193396524,0,20.56065,92651.86,30.26,0.9025079,193396,0,27.36973,1
12470,2023-01-20 11:09:19.162217,193496540,0,20.83072,92649.03,30.27,1.478631,193496,0,27.36973,1
12503,2023-01-20 11:09:19.262268,193596521,0,21.10078,92646.19,30.28,1.905772,193596,0,27.36973,1
12535,2023-01-20 11:09:19.362388,193696544,0,20.83623,92648.97,30.29,2.101258,193696,0,27.36973,1
12570,2023-01-20 11:09:19.462364,193796578,0,20.66813,92650.73,30.29,1.588001,193796,0,27.36973,1
12601,2023-01-20 11:09:19.562169,193896536,0,20.75631,92649.81,30.31,0.2704108,193896,0,27.36973,1
12634,2023-01-20 11:09:19.662120,193996524,0,20.65986,92650.83,30.32,-0.7380206,193996,0,27.36973,1
12668,2023-01-20 11:09:19.762162,194096531,0,21.13109,92645.84,30.33,-0.5821508,194096,0,27.36973,1
12700,2023-01-20 11:09:19.862157,194196520,0,21.40942,92642.94,30.34,0.4521131,194196,0,27.36973,1
12733,2023-01-20 11:09:19.962162,194296535,0,21.62437,92640.67,30.34,1.758511,194296,0,27.36973,1
12766,2023-01-20 11:09:20.062209,194396579,0,21.5913,92641.02,30.34,2.544765,194396,0,27.36973,1
12797,2023-01-20 11:09:20.162232,194496590,0,21.47556,92642.22,30.35,2.159822,194496,0,27.36973,1
12830,2023-01-20 11:09:20.262171,194596530,0,21.59957,92640.94,30.35,1.008432,194596,0,27.36973,1
12862,2023-01-20 11:09:20.362174,194696543,0,21.85861,92638.19,30.35,0.2325135,194696,0,27.36973,1
12896,2023-01-20 11:09:20.462163,194796550,0,21.63264,92640.57,30.35,0.3754681,194796,0,27.36973,1
12929,2023-01-20 11:09:20.562131,194896541,0,21.67949,92640.08,30.35,0.6674075,194896,0,27.36973,1
12962,2023-01-20 11:09:20.662142,194996547,0,21.94955,92637.23,30.35,0.4185313,194996,0,27.36973,1
12995,2023-01-20 11:09:20.762195,195096578,0,21.82279,92638.59,30.36,0.2661049,195096,0,27.36973,1
13027,2023-01-20 11:09:20.862180,195196556,0,21.80074,92638.8,30.35,0.5132604,195196,0,27.36973,1
13060,2023-01-20 11:09:20.962189,195296568,0,21.88617,92637.89,30.34,0.442642,195296,0,27.36973,1
13093,2023-01-20 11:09:21.062159,195396538,0,21.70704,92639.8,30.35,0.04908442,195396,0,27.36973,1
13124,2023-01-20 11:09:21.162185,195496562,0,21.71531,92639.69,30.34,-0.1929045,195496,0,27.36973,1
13158,2023-01-20 11:09:21.262165,195596541,0,21.31848,92643.87,30.35,-0.4779505,195596,0,27.36973,1
13190,2023-01-20 11:09:21.362147,195696523,0,21.36533,92643.39,30.35,-1.012738,195696,0,27.36973,1
13224,2023-01-20 11:09:21.462210,195796615,0,21.43698,92642.64,30.35,-1.371846,195796,0,27.36973,1
13255,2023-01-20 11:09:21.562096,195896547,0,21.54445,92641.51,30.35,-0.9912074,195896,0,27.36973,1
13288,2023-01-20 11:09:21.662080,195996517,0,21.45903,92642.41,30.36,-0.1059234,195996,0,27.36973,1
13321,2023-01-20 11:09:21.762146,196096532,0,21.37911,92643.26,30.35,0.3504956,196096,0,27.36973,1
13353,2023-01-20 11:09:21.862155,196196524,0,21.5417,92641.54,30.35,0.1214236,196196,0,27.36973,1
13386,2023-01-20 11:09:21.962158,196296531,0,21.77043,92639.11,30.35,-0.0008618663,196296,0,27.36973,1
13419,2023-01-20 11:09:22.062212,196396599,0,21.59682,92640.95,30.35,0.4615873,196396,0,27.36973,1
13450,2023-01-20 11:09:22.162157,196496565,0,21.77594,92639.06,30.35,0.8560049,196496,0,27.36973,1
13484,2023-01-20 11:09:22.262111,196596515,0,21.94128,92637.33,30.35,0.7328594,196596,0,27.36973,1
13516,2023-01-20 11:09:22.362161,196696545,0,22.01569,92636.53,30.34,0.7070231,196696,0,27.36973,1
13550,2023-01-20 11:09:22.462166,196796558,0,21.95506,92637.19,30.34,0.9739833,196796,0,27.36973,1
13581,2023-01-20 11:09:22.562126,196896543,0,22.01844,92636.5,30.33,0.8999222,196896,0,27.36973,1
13614,2023-01-20 11:09:22.662126,196996537,0,22.12592,92635.38,30.34,0.4900062,196996,0,27.36973,1
13647,2023-01-20 11:09:22.762200,197096587,0,22.31055,92633.44,30.33,0.402168,197096,0,27.36973,1
13679,2023-01-20 11:09:22.862161,197196537,0,22.19757,92634.63,30.34,0.7156354,197196,0,27.36973,1
13712,2023-01-20 11:09:22.962181,197296554,0,22.30504,92633.48,30.34,0.8499784,197296,0,27.36973,1
13745,2023-01-20 11:09:23.062175,197396545,0,22.51172,92631.31,30.34,0.6441569,197396,0,27.36973,1
13776,2023-01-20 11:09:23.162179,197496546,0,22.87273,92627.5,30.34,0.7406068,197496,0,27.36973,1
13810,2023-01-20 11:09:23.262172,197596543,0,23.03532,92625.8,30.34,1.47777,197596,0,27.36973,1
13842,2023-01-20 11:09:23.362207,197696588,0,22.99122,92626.25,30.36,2.146903,197696,0,27.36973,1
13876,2023-01-20 11:09:23.462160,197796552,0,23.10421,92625.08,30.35,1.959169,197796,0,27.36973,1
13907,2023-01-20 11:09:23.562136,197896541,0,22.96918,92626.48,30.36,1.133304,197896,0,27.36973,1
13940,2023-01-20 11:09:23.662125,197996521,0,23.08768,92625.25,30.37,0.4081947,197996,0,27.36973,1
13973,2023-01-20 11:09:23.762165,198096538,0,23.36601,92622.3,30.37,0.1851499,198096,0,27.36973,1
14005,2023-01-20 11:09:23.862157,198196525,0,23.30814,92622.92,30.37,0.5278987,198196,0,27.36973,1
14038,2023-01-20 11:09:23.962163,198296538,0,23.54513,92620.42,30.37,1.048049,198296,0,27.36973,1
14071,2023-01-20 11:09:24.062185,198396574,0,23.73803,92618.39,30.37,1.26248,198396,0,27.36973,1
14102,2023-01-20 11:09:24.162144,198496553,0,23.89787,92616.7,30.37,1.38304,198496,0,27.36973,1
14136,2023-01-20 11:09:24.262124,198596523,0,23.95574,92616.09,30.37,1.607804,198596,0,27.36973,1
14168,2023-01-20 11:09:24.362158,198696531,0,24.01361,92615.5,30.37,1.563025,198696,0,27.36973,1
14202,2023-01-20 11:09:24.462155,198796536,0,24.23682,92613.13,30.37,1.215975,198796,0,27.36973,1
14234,2023-01-20 11:09:24.562133,198896543,0,23.99983,92615.63,30.38,0.9464282,198896,0,27.36973,1
14267,2023-01-20 11:09:24.662167,198996585,0,24.09352,92614.66,30.38,0.6777424,198996,0,27.36973,1
14300,2023-01-20 11:09:24.762149,199096561,0,23.92542,92616.42,30.38,0.1593184,199096,0,27.36973,1
14332,2023-01-20 11:09:24.862133,199196531,0,23.91164,92616.56,30.38,-0.3479111,199196,0,27.36973,1
14365,2023-01-20 11:09:24.962174,199296553,0,23.90338,92616.64,30.38,-0.5571783,199296,0,27.36973,1
14398,2023-01-20 11:09:25.062162,199396534,0,23.91716,92616.52,30.38,-0.5046481,199396,0,27.36973,1
14429,2023-01-20 11:09:25.162174,199496545,0,23.87031,92616.99,30.39,-0.2953815,199496,0,27.36973,1
14463,2023-01-20 11:09:25.262161,199596526,0,23.98881,92615.75,30.38,-0.0930053,199596,0,27.36973,1
14495,2023-01-20 11:09:25.362236,199696592,0,23.80693,92617.66,30.39,0.007750983,199696,0,27.36973,1
14529,2023-01-20 11:09:25.462159,199796534,0,23.94471,92616.2,30.39,0.001723172,199796,0,27.36973,1
14562,2023-01-20 11:09:25.562116,199896527,0,24.41319,92611.27,30.39,0.09473025,199896,0,27.36973,1
14595,2023-01-20 11:09:25.662119,199996528,0,24.26989,92612.78,30.4,0.7199395,199996,0,27.36973,1
14628,2023-01-20 11:09:25.762141,200096524,0,24.38288,92611.6,30.4,1.458823,200096,0,27.36973,1
14660,2023-01-20 11:09:25.862159,200196529,0,24.01361,92615.48,30.39,1.23578,200196,0,27.36973,1
14693,2023-01-20 11:09:25.962219,200296583,0,24.15415,92614.02,30.41,0.1472592,200296,0,27.36973,1
14726,2023-01-20 11:09:26.062144,200396522,0,24.29469,92612.53,30.41,-0.6148773,200396,0,27.36973,1
14757,2023-01-20 11:09:26.162134,200496538,0,24.57027,92609.62,30.41,-0.2772981,200496,0,27.36973,1
14791,2023-01-20 11:09:26.262129,200596527,0,24.49311,92610.44,30.4,0.7431912,200596,0,27.36973,1
14823,2023-01-20 11:09:26.362154,200696527,0,24.60334,92609.27,30.4,1.318457,200696,0,27.36973,1
14857,2023-01-20 11:09:26.462150,200796532,0,24.94505,92605.66,30.4,1.162586,200796,0,27.36973,1
14888,2023-01-20 11:09:26.562133,200896545,0,24.96985,92605.41,30.41,1.119526,200896,0,27.36973,1
14921,2023-01-20 11:09:26.662166,200996587,0,25.34464,92601.48,30.41,1.533747,200996,0,27.36973,1
14954,2023-01-20 11:09:26.762129,201096547,0,25.20409,92602.95,30.4,1.835156,201096,0,27.36973,1
14986,2023-01-20 11:09:26.862142,201196540,0,25.44109,92600.44,30.41,1.671535,201196,0,27.36973,1
15019,2023-01-20 11:09:26.962179,201296546,0,25.43557,92600.52,30.41,1.246116,201296,0,27.36973,1
15052,2023-01-20 11:09:27.062181,201396542,0,25.23441,92602.64,30.4,0.823279,201396,0,27.36973,1
15083,2023-01-20 11:09:27.162187,201496557,0,25.08835,92604.16,30.4,0.2609336,201496,0,27.36973,1
15117,2023-01-20 11:09:27.262200,201596581,0,25.24818,92602.48,30.39,-0.497756,201596,0,27.36973,1
15149,2023-01-20 11:09:27.362155,201696547,0,25.50447,92599.78,30.39,-0.6897956,201696,0,27.36973,1
15183,2023-01-20 11:09:27.462174,201796565,0,25.40526,92600.84,30.39,0.09645343,201796,0,27.36973,1
15214,2023-01-20 11:09:27.562154,201896536,0,25.50171,92599.8,30.39,0.8844244,201896,0,27.36973,1
15247,2023-01-20 11:09:27.662175,201996550,0,25.82413,92596.41,30.39,0.9464276,201996,0,27.36973,1
15280,2023-01-20 11:09:27.762176,202096545,0,25.72217,92597.48,30.39,0.913701,202096,0,27.36973,1
15312,2023-01-20 11:09:27.862171,202196538,0,25.90956,92595.53,30.39,1.133298,202196,0,27.36973,1
15345,2023-01-20 11:09:27.962233,202296600,0,25.95366,92595.05,30.4,1.115214,202296,0,27.36973,1
15378,2023-01-20 11:09:28.062174,202396537,0,25.82413,92596.43,30.39,0.8293075,202396,0,27.36973,1
15409,2023-01-20 11:09:28.162173,202496529,0,25.74146,92597.28,30.39,0.4366148,202496,0,27.36973,1
15443,2023-01-20 11:09:28.262170,202596528,0,25.68359,92597.9,30.39,-0.1532876,202596,0,27.36973,1
15475,2023-01-20 11:09:28.362169,202696533,0,25.76902,92596.98,30.38,-0.5993748,202696,0,27.36973,1
15509,2023-01-20 11:09:28.456552,202796561,0,26.48,92589.52,30.38,-0.2721298,202796,0,27.36973,1
15540,2023-01-20 11:09:28.547492,202896575,0,26.22372,92592.2,30.4,0.9472889,202896,0,27.36973,1
15573,2023-01-20 11:09:28.642199,202996521,0,25.58714,92598.9,30.39,1.773152,202996,0,27.36973,1
15606,2023-01-20 11:09:28.742206,203096527,0,26.52685,92589.01,30.4,0.8353371,203096,0,27.36973,1
15638,2023-01-20 11:09:28.842205,203196526,0,26.7914,92586.23,30.4,-0.101617,203196,0,27.36973,1
15672,2023-01-20 11:09:28.942210,203296532,0,26.76936,92586.47,30.4,1.1755,203296,0,27.36973,1
15704,2023-01-20 11:09:29.042222,203396543,0,26.75007,92586.67,30.39,2.648103,203396,0,27.36973,1
15735,2023-01-20 11:09:29.142255,203496569,0,26.75834,92586.57,30.4,1.999641,203496,0,27.36973,1
15769,2023-01-20 11:09:29.242260,203596582,0,26.69495,92587.25,30.39,0.5709577,203596,0,27.36973,1
15801,2023-01-20 11:09:29.342197,203696544,0,26.7914,92586.22,30.39,-0.05511403,203696,0,27.36973,1
15835,2023-01-20 11:09:29.442184,203796551,0,26.75007,92586.67,30.38,-0.0714779,203796,0,27.36973,1
15866,2023-01-20 11:09:29.542160,203896542,0,26.7914,92586.23,30.39,0.05855739,203896,0,27.36973,1
15900,2023-01-20 11:09:29.642210,203996554,0,26.89061,92585.2,30.39,0.1713711,203996,0,27.36973,1
15934,2023-01-20 11:09:29.742329,204096563,0,26.88234,92585.27,30.39,0.2833247,204096,0,27.36973,1
15966,2023-01-20 11:09:29.842383,204196583,0,27.19374,92582,30.39,0.4891461,204196,0,27.36973,1
16000,2023-01-20 11:09:29.942276,204296546,0,27.25437,92581.35,30.4,0.8413666,204296,0,27.36973,1
16032,2023-01-20 11:09:30.042202,204396531,0,27.3894,92579.95,30.39,1.252146,204396,0,27.36973,1
16063,2023-01-20 11:09:30.142171,204496545,0,27.315,92580.7,30.39,1.368403,204496,0,27.36973,1
16097,2023-01-20 11:09:30.242131,204596525,0,27.43625,92579.45,30.4,1.017044,204596,0,27.36973,1
16129,2023-01-20 11:09:30.342159,204696537,0,27.57128,92578.03,30.39,0.6131554,204696,0,27.36973,1
16163,2023-01-20 11:09:30.442155,204796532,0,27.5575,92578.17,30.39,0.5830151,204796,0,27.36973,1
16196,2023-01-20 11:09:30.542181,204896576,0,27.83583,92575.23,30.39,0.7922798,204896,0,27.36973,1
16229,2023-01-20 11:09:30.642117,204996525,0,28.00393,92573.45,30.38,1.032546,204996,0,27.36973,1
16262,2023-01-20 11:09:30.742118,205096532,0,28.27675,92570.59,30.39,1.423515,205096,0,27.36973,1
16294,2023-01-20 11:09:30.842126,205196528,0,28.21888,92571.2,30.39,1.823959,205196,0,27.36973,1
16371,2023-01-20 11:09:30.942197,205296564,0,28.39525,92569.34,30.39,1.773151,205296,0,27.36973,1
16403,2023-01-20 11:09:31.042187,205396537,0,28.34565,92569.85,30.4,1.281424,205396,0,27.36973,1
16434,2023-01-20 11:09:31.142249,205496605,0,28.39249,92569.36,30.39,0.7862508,205496,0,27.36973,1
16468,2023-01-20 11:09:31.242175,205596538,0,28.45588,92568.7,30.4,0.483979,205596,0,27.36973,1
16500,2023-01-20 11:09:31.342172,205696543,0,28.54682,92567.73,30.39,0.376333,205696,0,27.36973,1
16533,2023-01-20 11:09:31.442158,205796540,0,28.50272,92568.22,30.39,0.4503942,205796,0,27.36973,1
16564,2023-01-20 11:09:31.542130,205896528,0,28.97671,92563.22,30.39,0.619182,205896,0,27.36973,1
16597,2023-01-20 11:09:31.642121,205996521,0,28.84995,92564.56,30.4,0.9610659,205996,0,27.36973,1
16630,2023-01-20 11:09:31.742154,206096534,0,29.31843,92559.63,30.4,1.453658,206096,0,27.36973,1
16662,2023-01-20 11:09:31.842206,206196573,0,29.36527,92559.13,30.4,1.791239,206196,0,27.36973,1
16696,2023-01-20 11:09:31.942168,206296532,0,29.26056,92560.24,30.4,1.835159,206296,0,27.36973,1
16728,2023-01-20 11:09:32.042166,206396528,0,29.55542,92557.13,30.4,1.488967,206396,0,27.36973,1
16759,2023-01-20 11:09:32.142184,206496544,0,29.50582,92557.66,30.4,0.956763,206496,0,27.36973,1
16793,2023-01-20 11:09:32.242157,206596520,0,29.48653,92557.84,30.4,0.7302749,206596,0,27.36973,1
16825,2023-01-20 11:09:32.342165,206696534,0,29.66565,92555.96,30.4,0.643295,206696,0,27.36973,1
16859,2023-01-20 11:09:32.442222,206796603,0,29.94949,92552.97,30.4,0.5812896,206796,0,27.36973,1
16890,2023-01-20 11:09:32.542118,206896519,0,30.09004,92551.51,30.41,1.001543,206896,0,27.36973,1
16923,2023-01-20 11:09:32.642111,206996525,0,30.24987,92549.81,30.4,1.670675,206996,0,27.36973,1
16956,2023-01-20 11:09:32.742110,207096527,0,30.24436,92549.88,30.41,1.848075,207096,0,27.36973,1
16988,2023-01-20 11:09:32.842124,207196530,0,30.53647,92546.78,30.4,1.520829,207196,0,27.36973,1
17022,2023-01-20 11:09:32.942164,207296540,0,30.55576,92546.58,30.4,1.253005,207296,0,27.36973,1
17054,2023-01-20 11:09:33.042190,207396549,0,30.70732,92545,30.42,1.266783,207396,0,27.36973,1
